Time (s),Commanded (deg),SPI (deg),Error (deg)
6.4373016357421875e-06,0.0012971793904024012,0.02699446678161621,-0.02569728739121381
0.14510154724121094,0.0012971793904024012,0.026890039443969727,-0.025592860053567326
0.2848351001739502,0.0012971793904024012,0.026837825775146484,-0.025540646384744084
0.4193601608276367,0.0012971793904024012,0.02699446678161621,-0.02569728739121381
0.5536644458770752,0.0012971793904024012,0.02694225311279297,-0.02564507372239057
0.6976821422576904,0.0012971793904024012,0.026785612106323242,-0.025488432715920842
0.8369021415710449,0.0012971793904024012,0.026837825775146484,-0.025540646384744084
0.9752223491668701,0.0012971793904024012,0.026785612106323242,-0.025488432715920842
1.111536979675293,0.0012971793904024012,0.026890039443969727,-0.025592860053567326
1.2488186359405518,0.0012971793904024012,0.026890039443969727,-0.025592860053567326
1.3856213092803955,0.0012971793904024012,0.026837825775146484,-0.025540646384744084
1.5226051807403564,0.0012971793904024012,0.026890039443969727,-0.025592860053567326
1.6634669303894043,0.0012971793904024012,0.026890039443969727,-0.025592860053567326
1.8005235195159912,0.0012971793904024012,0.02694225311279297,-0.02564507372239057
1.9372227191925049,0.0012971793904024012,0.026890039443969727,-0.025592860053567326
2.0756819248199463,0.0012971793904024012,0.026890039443969727,-0.025592860053567326
2.20908260345459,0.0012971793904024012,0.02699446678161621,-0.02569728739121381
2.346217155456543,0.0012971793904024012,0.02699446678161621,-0.02569728739121381
2.4819390773773193,0.0012971793904024012,0.026890039443969727,-0.025592860053567326
2.623093843460083,0.0012971793904024012,0.02694225311279297,-0.02564507372239057
2.7663583755493164,0.0012971793904024012,0.026890039443969727,-0.025592860053567326
2.9044103622436523,0.0012971793904024012,0.02694225311279297,-0.02564507372239057
3.0403037071228027,0.0012971793904024012,0.02694225311279297,-0.02564507372239057
3.1798651218414307,0.0012971793904024012,0.02699446678161621,-0.02569728739121381
3.3161494731903076,0.0012971793904024012,0.026890039443969727,-0.025592860053567326
3.4522628784179688,0.001262510524076574,0.02694225311279297,-0.025679742588716394
3.594151496887207,0.001262342228608973,0.02694225311279297,-0.025679910884183997
3.7321324348449707,0.0012547689325669233,0.02699446678161621,-0.025739697849049288
3.8747055530548096,0.001242819954367245,0.026890039443969727,-0.025647219489602482
4.013952970504761,0.0012310392716351677,0.02694225311279297,-0.0257112138411578
4.150447845458984,0.00122834654415355,0.02699446678161621,-0.02576612023746266
4.29295015335083,0.00122834654415355,0.02699446678161621,-0.02576612023746266
4.433597564697266,0.00122834654415355,0.02694225311279297,-0.02571390656863942
4.571373701095581,0.00122834654415355,0.02699446678161621,-0.02576612023746266
4.710236310958862,0.00122834654415355,0.027098894119262695,-0.025870547575109145
4.8461363315582275,0.00122834654415355,0.026785612106323242,-0.025557265562169692
4.982412099838257,0.00122834654415355,0.02699446678161621,-0.02576612023746266
5.11772084236145,0.00122834654415355,0.02699446678161621,-0.02576612023746266
5.252935409545898,0.00122834654415355,0.02694225311279297,-0.02571390656863942
5.3919878005981445,0.00122834654415355,0.026890039443969727,-0.025661692899816176
5.529320955276489,0.00122834654415355,0.02699446678161621,-0.02576612023746266
5.6684558391571045,0.00122834654415355,0.027098894119262695,-0.025870547575109145
5.805530548095703,0.00122834654415355,0.02699446678161621,-0.02576612023746266
5.9431374073028564,0.00122834654415355,0.027046680450439453,-0.025818333906285903
6.0819292068481445,0.00122834654415355,0.02694225311279297,-0.02571390656863942
6.219688415527344,0.00122834654415355,0.027098894119262695,-0.025870547575109145
6.357039451599121,0.00122834654415355,0.027046680450439453,-0.025818333906285903
6.494497776031494,0.00122834654415355,0.027046680450439453,-0.025818333906285903
6.631999254226685,0.00122834654415355,0.02694225311279297,-0.02571390656863942
6.767596483230591,0.001226663589477539,0.027098894119262695,-0.025872230529785156
6.907378435134888,0.001226663589477539,0.02699446678161621,-0.025767803192138672
7.0473713874816895,0.001226663589477539,0.026890039443969727,-0.025663375854492188
7.185424327850342,0.001226663589477539,0.02699446678161621,-0.025767803192138672
7.323791027069092,0.001226663589477539,0.02699446678161621,-0.025767803192138672
7.461251497268677,0.001226663589477539,0.02699446678161621,-0.025767803192138672
7.600215196609497,0.001226663589477539,0.027098894119262695,-0.025872230529785156
7.738497495651245,0.001226663589477539,0.027046680450439453,-0.025820016860961914
7.878265857696533,0.001226663589477539,0.02699446678161621,-0.025767803192138672
8.019317388534546,0.001226663589477539,0.02699446678161621,-0.025767803192138672
8.15915060043335,0.001226663589477539,0.027046680450439453,-0.025820016860961914
8.296181678771973,0.001226663589477539,0.027151107788085938,-0.0259244441986084
8.431891441345215,0.001226663589477539,0.02699446678161621,-0.025767803192138672
8.566036224365234,0.001226663589477539,0.027098894119262695,-0.025872230529785156
8.700754642486572,0.001226663589477539,0.02694225311279297,-0.02571558952331543
8.836938858032227,0.001226663589477539,0.02694225311279297,-0.02571558952331543
8.97335433959961,0.0011928362004897173,0.027151107788085938,-0.02595827158759622
9.108611583709717,0.0011933410868925206,0.027046680450439453,-0.02585333936354693
9.242141962051392,0.0011913215412813075,0.027151107788085938,-0.02595978624680463
9.38120412826538,0.0011913215412813075,0.02699446678161621,-0.025803145240334904
9.51391053199768,0.0011913215412813075,0.027098894119262695,-0.02590757257798139
9.650951385498047,0.0011913215412813075,0.027098894119262695,-0.02590757257798139
9.789705753326416,0.0011913215412813075,0.027098894119262695,-0.02590757257798139
9.927141666412354,0.0011913215412813075,0.027046680450439453,-0.025855358909158146
10.062363386154175,0.0011913215412813075,0.027046680450439453,-0.025855358909158146
10.197016954421997,0.0011913215412813075,0.027151107788085938,-0.02595978624680463
10.33797812461853,0.0011913215412813075,0.02699446678161621,-0.025803145240334904
10.4751615524292,0.0011913215412813075,0.02694225311279297,-0.025750931571511662
10.6124587059021,0.0011913215412813075,0.027046680450439453,-0.025855358909158146
10.748836517333984,0.0011913215412813075,0.027046680450439453,-0.025855358909158146
10.886895179748535,0.001155979493085076,0.02699446678161621,-0.025838487288531137
11.024760246276855,0.001155979493085076,0.027098894119262695,-0.02594291462617762
11.161329746246338,0.001155979493085076,0.027046680450439453,-0.02589070095735438
11.297023296356201,0.001155979493085076,0.027046680450439453,-0.02589070095735438
11.435269355773926,0.001155979493085076,0.027046680450439453,-0.02589070095735438
11.573904275894165,0.001155979493085076,0.027098894119262695,-0.02594291462617762
11.711358070373535,0.001155979493085076,0.027046680450439453,-0.02589070095735438
11.849945306777954,0.001155979493085076,0.027046680450439453,-0.02589070095735438
11.988106727600098,0.001155979493085076,0.027098894119262695,-0.02594291462617762
12.125652551651001,0.0011223203995648552,0.027151107788085938,-0.02602878738852108
12.262665510177612,0.0011034713071935316,0.02699446678161621,-0.025890995474422678
12.401514530181885,0.0010871466468362248,0.02699446678161621,-0.025907320134779987
12.537578344345093,0.0010871466468362248,0.027098894119262695,-0.02601174747242647
12.70298171043396,0.0010871466468362248,0.027046680450439453,-0.02595953380360323
12.841423273086548,0.0010871466468362248,0.02699446678161621,-0.025907320134779987
12.980472564697266,0.0010871466468362248,0.027046680450439453,-0.02595953380360323
13.116812944412231,0.0010871466468362248,0.027151107788085938,-0.026063961141249713
13.254395484924316,0.0010832758510813994,0.02699446678161621,-0.025911190930534813
13.389886617660522,0.0010854636921602137,0.027098894119262695,-0.026013430427102482
13.526949882507324,0.0010854636921602137,0.027046680450439453,-0.02596121675827924
13.667714834213257,0.0010854636921602137,0.027151107788085938,-0.026065644095925725
13.805219411849976,0.0010854636921602137,0.027151107788085938,-0.026065644095925725
13.944222688674927,0.0010854636921602137,0.027046680450439453,-0.02596121675827924
14.07943058013916,0.0010854636921602137,0.027098894119262695,-0.026013430427102482
14.219654321670532,0.0010475972119499655,0.027151107788085938,-0.026103510576135972
14.361076354980469,0.0010356482337502873,0.02699446678161621,-0.025958818547865924
14.498997688293457,0.001024035846485811,0.027098894119262695,-0.026074858272776884
14.635148763656616,0.0010166308459113626,0.027046680450439453,-0.02603004960452809
14.775978088378906,0.0010166308459113626,0.027098894119262695,-0.026082263273351333
14.912503719329834,0.0010166308459113626,0.027151107788085938,-0.026134476942174575
15.049274682998657,0.0010166308459113626,0.02699446678161621,-0.025977835935704848
15.18729829788208,0.0010097307317397173,0.027098894119262695,-0.026089163387522978
15.323156833648682,0.0009982866399428423,0.027098894119262695,-0.026100607479319853
