utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-23T23:16:06.609469+00:00,0.000001,0.000000,1,0,1,0.050001,0.050001,243.266253,1.599862,88.208773,-26.722498,88.204934,-26.721784,0.000000,0.000000,0.000000,0.000000,-0.076774,0.014273,-6.141945,1.141821,-0.002430,0.024476,88.207364,-26.746260,88.207364,-26.746260,88.207364,Waiting for rise in 5753.0 s
2026-03-23T23:16:06.688708+00:00,0.079215,0.079214,1,0,0,0.129215,0.129215,243.267308,1.605310,88.202691,-26.721367,88.198851,-26.720653,-0.006082,0.001131,-0.006083,0.001131,-0.076790,0.014280,-0.000284,0.000129,0.018728,0.005421,88.180123,-26.726074,88.180123,-26.726074,88.180123,Tracking pass
2026-03-23T23:16:06.749481+00:00,0.139994,0.139993,1,0,0,0.189994,0.189994,243.268117,1.609491,88.198023,-26.720499,88.194182,-26.719784,-0.004668,0.000868,-0.004669,0.000869,-0.076807,0.014288,-0.000285,0.000129,0.166571,-0.137616,88.027611,-26.582168,88.027611,-26.582168,88.027611,Tracking pass
2026-03-23T23:16:06.814809+00:00,0.205297,0.205296,1,0,0,0.255297,0.255297,243.268987,1.613985,88.193007,-26.719565,88.189165,-26.718850,-0.005016,0.000933,-0.005017,0.000934,-0.076826,0.014296,-0.000285,0.000129,0.423634,-0.417853,87.765531,-26.300998,87.765531,-26.300998,87.765531,Tracking pass
2026-03-23T23:16:06.874729+00:00,0.265250,0.265249,1,0,0,0.315250,0.315250,243.269786,1.618111,88.188400,-26.718708,88.184558,-26.717993,-0.004607,0.000857,-0.004607,0.000858,-0.076843,0.014304,-0.000285,0.000129,0.763137,-0.758386,87.421421,-25.959607,87.421421,-25.959607,87.421421,Tracking pass
2026-03-23T23:16:06.936581+00:00,0.327071,0.327070,1,0,0,0.377071,0.377071,243.270611,1.622367,88.183649,-26.717823,88.179806,-26.717108,-0.004751,0.000885,-0.004752,0.000885,-0.076860,0.014312,-0.000285,0.000129,1.288936,-1.320019,86.890870,-25.397089,86.890870,-25.397089,86.890870,Tracking pass
2026-03-23T23:16:06.997436+00:00,0.387953,0.387952,1,0,0,0.437953,0.437953,243.271423,1.626559,88.178969,-26.716952,88.175125,-26.716236,-0.004680,0.000872,-0.004681,0.000872,-0.076878,0.014320,-0.000285,0.000129,1.871898,-1.839424,86.303227,-24.876812,86.303227,-24.876812,86.303227,Tracking pass
2026-03-23T23:16:07.056215+00:00,0.446706,0.446705,1,0,0,0.496706,0.496706,243.272207,1.630606,88.174452,-26.716110,88.170607,-26.715394,-0.004517,0.000842,-0.004518,0.000842,-0.076894,0.014327,-0.000286,0.000129,2.423532,-2.387581,85.747075,-24.327813,85.747075,-24.327813,85.747075,Tracking pass
2026-03-23T23:16:07.117045+00:00,0.507559,0.507558,1,0,0,0.557559,0.557559,243.273019,1.634798,88.169772,-26.715238,88.165926,-26.714521,-0.004680,0.000872,-0.004681,0.000872,-0.076912,0.014335,-0.000286,0.000129,2.976625,-2.929087,85.189301,-23.785434,85.189301,-23.785434,85.189301,Tracking pass
2026-03-23T23:16:07.172633+00:00,0.563111,0.563110,1,0,0,0.613111,0.613111,243.273761,1.638626,88.165499,-26.714442,88.161652,-26.713725,-0.004273,0.000797,-0.004274,0.000797,-0.076928,0.014342,-0.000286,0.000130,3.482640,-3.487716,84.679013,-23.226008,84.679013,-23.226008,84.679013,Tracking pass
2026-03-23T23:16:07.236348+00:00,0.626822,0.626821,1,0,0,0.676822,0.676822,243.274612,1.643017,88.160597,-26.713528,88.156750,-26.712810,-0.004902,0.000914,-0.004903,0.000914,-0.076946,0.014351,-0.000286,0.000130,4.021656,-4.029823,84.135093,-22.682987,84.135093,-22.682987,84.135093,Tracking pass
2026-03-23T23:16:07.291588+00:00,0.682068,0.682067,1,0,0,0.732068,0.732068,243.275351,1.646826,88.156346,-26.712735,88.152498,-26.712017,-0.004251,0.000793,-0.004252,0.000793,-0.076962,0.014358,-0.000286,0.000130,4.530032,-4.550128,83.622466,-22.161888,83.622466,-22.161888,83.622466,Tracking pass
2026-03-23T23:16:07.352960+00:00,0.743455,0.743454,1,0,0,0.793455,0.793455,243.276171,1.651059,88.151621,-26.711853,88.147772,-26.711135,-0.004725,0.000882,-0.004726,0.000882,-0.076979,0.014366,-0.000286,0.000130,5.061796,-5.045801,83.085976,-21.665334,83.085976,-21.665334,83.085976,Tracking pass
2026-03-23T23:16:07.410452+00:00,0.800921,0.800920,1,0,0,0.850921,0.850921,243.276940,1.655023,88.147197,-26.711027,88.143347,-26.710309,-0.004424,0.000826,-0.004425,0.000826,-0.076996,0.014373,-0.000287,0.000130,5.598495,-5.595460,82.544852,-21.114848,82.544852,-21.114848,82.544852,Tracking pass
2026-03-23T23:16:07.472394+00:00,0.862890,0.862889,1,0,0,0.912890,0.912890,243.277769,1.659298,88.142425,-26.710136,88.138574,-26.709417,-0.004772,0.000891,-0.004773,0.000891,-0.077014,0.014381,-0.000287,0.000130,6.101506,-6.140056,82.037068,-20.569361,82.037068,-20.569361,82.037068,Tracking pass
2026-03-23T23:16:07.531369+00:00,0.921868,0.921867,1,0,0,0.971868,0.971868,243.278559,1.663368,88.137882,-26.709288,88.134030,-26.708568,-0.004543,0.000848,-0.004543,0.000849,-0.077030,0.014389,-0.000287,0.000130,6.592114,-6.655512,81.541917,-20.053056,81.541917,-20.053056,81.541917,Tracking pass
2026-03-23T23:16:07.589138+00:00,0.979619,0.979618,1,0,0,1.029619,1.029619,243.279332,1.667354,88.133433,-26.708457,88.129581,-26.707737,-0.004449,0.000831,-0.004450,0.000832,-0.077047,0.014396,-0.000287,0.000130,7.122118,-7.201996,81.007462,-19.505741,81.007462,-19.505741,81.007462,Tracking pass
2026-03-23T23:16:07.653338+00:00,1.043817,1.043816,1,0,0,1.093817,1.093817,243.280192,1.671786,88.128486,-26.707532,88.124633,-26.706812,-0.004947,0.000924,-0.004948,0.000925,-0.077065,0.014405,-0.000287,0.000130,7.721431,-7.781396,80.403202,-18.925416,80.403202,-18.925416,80.403202,Tracking pass
2026-03-23T23:16:07.720106+00:00,1.110580,1.110579,1,0,0,1.160580,1.160580,243.281086,1.676397,88.123341,-26.706570,88.119486,-26.705850,-0.005146,0.000962,-0.005147,0.000962,-0.077085,0.014413,-0.000288,0.000130,8.314521,-8.401223,79.804965,-18.304627,79.804965,-18.304627,79.804965,Tracking pass
2026-03-23T23:16:07.783635+00:00,1.174132,1.174131,1,0,0,1.224132,1.224132,243.281938,1.680786,88.118441,-26.705654,88.114586,-26.704933,-0.004899,0.000916,-0.004900,0.000917,-0.077103,0.014422,-0.000288,0.000130,8.874009,-8.946720,79.240577,-17.758213,79.240577,-17.758213,79.240577,Tracking pass
2026-03-23T23:16:07.841132+00:00,1.231607,1.231606,1,0,0,1.281607,1.281607,243.282709,1.684757,88.114009,-26.704825,88.110153,-26.704103,-0.004432,0.000829,-0.004433,0.000829,-0.077119,0.014429,-0.000288,0.000130,9.376161,-9.491702,78.733992,-17.212402,78.733992,-17.212402,78.733992,Tracking pass
2026-03-23T23:16:07.902306+00:00,1.292804,1.292803,1,0,0,1.342804,1.342804,243.283530,1.688987,88.109289,-26.703942,88.105432,-26.703220,-0.004720,0.000883,-0.004721,0.000884,-0.077137,0.014437,-0.000288,0.000131,9.917753,-10.038872,78.187679,-16.664348,78.187679,-16.664348,78.187679,Tracking pass
2026-03-23T23:16:07.961667+00:00,1.352149,1.352148,1,0,0,1.402149,1.402149,243.284327,1.693089,88.104711,-26.703085,88.100853,-26.702362,-0.004578,0.000857,-0.004579,0.000857,-0.077154,0.014445,-0.000288,0.000131,10.441620,-10.548449,77.659233,-16.153913,77.659233,-16.153913,77.659233,Tracking pass
2026-03-23T23:16:08.020218+00:00,1.410712,1.410712,1,0,0,1.460712,1.460712,243.285113,1.697138,88.100192,-26.702239,88.096333,-26.701516,-0.004519,0.000846,-0.004520,0.000847,-0.077171,0.014453,-0.000288,0.000131,10.953729,-11.060386,77.142604,-15.641130,77.142604,-15.641130,77.142604,Tracking pass
2026-03-23T23:16:08.082701+00:00,1.473172,1.473171,1,0,0,1.523172,1.523172,243.285952,1.701457,88.095371,-26.701336,88.091512,-26.700612,-0.004821,0.000903,-0.004821,0.000903,-0.077189,0.014461,-0.000289,0.000131,11.519997,-11.638456,76.571515,-15.062157,76.571515,-15.062157,76.571515,Tracking pass
2026-03-23T23:16:08.144187+00:00,1.534669,1.534668,1,0,0,1.584669,1.584669,243.286778,1.705711,88.090624,-26.700446,88.086763,-26.699723,-0.004747,0.000890,-0.004748,0.000890,-0.077207,0.014469,-0.000289,0.000131,12.039959,-12.196527,76.046804,-14.503196,76.046804,-14.503196,76.046804,Tracking pass
2026-03-23T23:16:08.207819+00:00,1.598302,1.598301,1,0,0,1.648302,1.648302,243.287634,1.710114,88.085711,-26.699525,88.081849,-26.698801,-0.004913,0.000921,-0.004914,0.000921,-0.077225,0.014477,-0.000289,0.000131,12.566745,-12.756014,75.515104,-13.942787,75.515104,-13.942787,75.515104,Tracking pass
2026-03-23T23:16:08.265395+00:00,1.655883,1.655882,1,0,0,1.705883,1.705883,243.288408,1.714099,88.081263,-26.698691,88.077401,-26.697967,-0.004447,0.000834,-0.004448,0.000834,-0.077242,0.014485,-0.000289,0.000131,13.071473,-13.272629,75.005928,-13.425338,75.005928,-13.425338,75.005928,Tracking pass
2026-03-23T23:16:08.320318+00:00,1.710773,1.710772,1,0,0,1.760773,1.760773,243.289147,1.717899,88.077023,-26.697896,88.073160,-26.697171,-0.004240,0.000795,-0.004241,0.000796,-0.077258,0.014492,-0.000289,0.000131,13.585513,-13.763323,74.487647,-12.933848,74.487647,-12.933848,74.487647,Tracking pass
2026-03-23T23:16:08.377980+00:00,1.768469,0.007696,1,0,1,1.818469,1.818469,243.289924,1.721897,88.072562,-26.697059,88.068698,-26.696334,-0.004461,0.000837,-0.004462,0.000837,-0.077281,0.014503,-3.928612,0.737248,14.191649,-14.384094,73.877049,-12.312240,73.877049,-12.312240,73.877049,Tracking pass
2026-03-23T23:16:08.443089+00:00,1.833545,0.072772,1,0,0,1.883545,1.883545,243.290800,1.726404,88.067532,-26.696115,88.063668,-26.695390,-0.005029,0.000944,-0.005030,0.000944,-0.077293,0.014508,-0.000290,0.000131,14.711139,-14.916330,73.352528,-11.779060,73.352528,-11.779060,73.352528,Tracking pass
