utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,cmd_x_vel_ff_deg_per_s,cmd_y_vel_ff_deg_per_s,x_control_mode,x_input_mode,y_control_mode,y_input_mode,x_controller_vel_limit,y_controller_vel_limit,x_traj_vel_limit,x_traj_accel_limit,x_traj_decel_limit,y_traj_vel_limit,y_traj_accel_limit,y_traj_decel_limit,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-25T05:10:30.049362+00:00,0.000001,0.000001,0,0,0,0.000001,0.000001,279.697927,-2.146443,92.177532,9.691057,91.000000,9.691057,0.000000,0.000000,0.000000,0.000000,-0.048196,-0.097456,-0.000019,-0.000499,-0.048196,-0.097456,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001314,-0.011788,91.001314,9.702845,91.001314,9.702845,91.001314,Waiting for rise in 44.7 s
2026-03-25T05:10:30.153304+00:00,0.103913,0.103913,0,0,0,0.103913,0.103913,279.687756,-2.141570,92.172522,9.680925,91.000000,9.680925,-0.005010,-0.010132,0.000000,0.000000,-0.048198,-0.097508,-0.000019,-0.000499,-0.048198,-0.097508,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001314,-0.011917,91.001314,9.692841,91.001314,9.692841,91.001314,Waiting for rise in 44.6 s
2026-03-25T05:10:30.216033+00:00,0.166644,0.166644,0,0,0,0.166644,0.166644,279.681615,-2.138628,92.169499,9.674807,91.000000,9.674807,-0.003023,-0.006118,0.000000,0.000000,-0.048200,-0.097539,-0.000019,-0.000499,-0.048200,-0.097539,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001314,-0.011788,91.001314,9.686595,91.001314,9.686595,91.001314,Waiting for rise in 44.6 s
2026-03-25T05:10:30.277741+00:00,0.228342,0.228342,0,0,0,0.228342,0.228342,279.675573,-2.135735,92.166524,9.668787,91.000000,9.668787,-0.002974,-0.006020,0.000000,0.000000,-0.048201,-0.097570,-0.000019,-0.000499,-0.048201,-0.097570,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001314,-0.011874,91.001314,9.680661,91.001314,9.680661,91.001314,Waiting for rise in 44.5 s
2026-03-25T05:10:30.343993+00:00,0.294610,0.294610,0,0,0,0.294610,0.294610,279.669083,-2.132628,92.163331,9.662322,91.000000,9.662322,-0.003193,-0.006465,0.000000,0.000000,-0.048202,-0.097603,-0.000019,-0.000499,-0.048202,-0.097603,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001314,-0.011788,91.001314,9.674110,91.001314,9.674110,91.001314,Waiting for rise in 44.4 s
2026-03-25T05:10:30.404635+00:00,0.355262,0.355262,0,0,0,0.355262,0.355262,279.663141,-2.129784,92.160408,9.656402,91.000000,9.656402,-0.002923,-0.005920,0.000000,0.000000,-0.048203,-0.097633,-0.000019,-0.000500,-0.048203,-0.097633,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001314,-0.011831,91.001314,9.668233,91.001314,9.668233,91.001314,Waiting for rise in 44.4 s
2026-03-25T05:10:30.463472+00:00,0.414067,0.414067,0,0,0,0.414067,0.414067,279.657374,-2.127024,92.157572,9.650657,91.000000,9.650657,-0.002836,-0.005745,0.000000,0.000000,-0.048204,-0.097663,-0.000019,-0.000500,-0.048204,-0.097663,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001357,-0.011917,91.001357,9.662573,91.001357,9.662573,91.001357,Waiting for rise in 44.3 s
2026-03-25T05:10:30.528342+00:00,0.478966,0.478966,0,0,0,0.478966,0.478966,279.651014,-2.123981,92.154445,9.644320,91.000000,9.644320,-0.003127,-0.006336,0.000000,0.000000,-0.048206,-0.097695,-0.000019,-0.000500,-0.048206,-0.097695,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001357,-0.011745,91.001357,9.656065,91.001357,9.656065,91.001357,Waiting for rise in 44.3 s
2026-03-25T05:10:30.587297+00:00,0.537890,0.537890,0,0,0,0.537890,0.537890,279.645232,-2.121216,92.151603,9.638560,91.000000,9.638560,-0.002842,-0.005760,0.000000,0.000000,-0.048207,-0.097725,-0.000019,-0.000500,-0.048207,-0.097725,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001314,-0.011659,91.001314,9.650219,91.001314,9.650219,91.001314,Waiting for rise in 44.2 s
2026-03-25T05:10:30.650654+00:00,0.601273,0.601273,0,0,0,0.601273,0.601273,279.639017,-2.118243,92.148548,9.632367,91.000000,9.632367,-0.003054,-0.006193,0.000000,0.000000,-0.048208,-0.097756,-0.000019,-0.000500,-0.048208,-0.097756,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001228,-0.011831,91.001228,9.644198,91.001228,9.644198,91.001228,Waiting for rise in 44.1 s
