utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,cmd_x_vel_ff_deg_per_s,cmd_y_vel_ff_deg_per_s,x_control_mode,x_input_mode,y_control_mode,y_input_mode,x_controller_vel_limit,y_controller_vel_limit,x_traj_vel_limit,x_traj_accel_limit,x_traj_decel_limit,y_traj_vel_limit,y_traj_accel_limit,y_traj_decel_limit,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-25T04:57:35.734784+00:00,0.000001,0.000001,0,0,0,0.000001,0.000001,327.689983,-0.544206,91.018082,57.685897,91.000000,57.685897,0.000000,0.000000,0.000000,0.000000,-0.030703,0.179840,-0.000009,0.000333,-0.030703,0.179840,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.003664,-0.008226,90.996336,57.694123,90.996336,57.694123,90.996336,Waiting for rise in 32.9 s
2026-03-25T04:57:35.771347+00:00,0.036551,0.036551,0,0,0,0.036551,0.036551,327.696549,-0.543507,91.016959,57.692472,91.000000,57.692472,-0.001123,0.006576,0.000000,0.000000,-0.030703,0.179853,-0.000009,0.000331,-0.030703,0.179853,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.003707,-0.008269,90.996293,57.700741,90.996293,57.700741,90.996293,Waiting for rise in 32.9 s
2026-03-25T04:57:35.793917+00:00,0.059117,0.059117,0,0,0,0.059117,0.059117,327.700603,-0.543076,91.016266,57.696532,91.000000,57.696532,-0.000693,0.004059,0.000000,0.000000,-0.030703,0.179860,-0.000009,0.000333,-0.030703,0.179860,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.003621,-0.008183,90.996379,57.704715,90.996379,57.704715,90.996379,Waiting for rise in 32.9 s
2026-03-25T04:57:35.812148+00:00,0.077358,0.077358,0,0,0,0.077358,0.077358,327.703877,-0.542728,91.015707,57.699811,91.000000,57.699811,-0.000560,0.003279,0.000000,0.000000,-0.030703,0.179866,-0.000009,0.000334,-0.030703,0.179866,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.003750,-0.008355,90.996250,57.708165,90.996250,57.708165,90.996250,Waiting for rise in 32.9 s
2026-03-25T04:57:35.832782+00:00,0.097986,0.097986,0,0,0,0.097986,0.097986,327.707583,-0.542334,91.015073,57.703522,91.000000,57.703522,-0.000634,0.003711,0.000000,0.000000,-0.030704,0.179873,-0.000009,0.000332,-0.030704,0.179873,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.003750,-0.008140,90.996250,57.711662,90.996250,57.711662,90.996250,Waiting for rise in 32.8 s
2026-03-25T04:57:35.853217+00:00,0.118423,0.118423,0,0,0,0.118423,0.118423,327.711254,-0.541943,91.014446,57.707198,91.000000,57.707198,-0.000627,0.003676,0.000000,0.000000,-0.030704,0.179880,-0.000009,0.000333,-0.030704,0.179880,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.003621,-0.008054,90.996379,57.715252,90.996379,57.715252,90.996379,Waiting for rise in 32.8 s
2026-03-25T04:57:35.873310+00:00,0.138513,0.138513,0,0,0,0.138513,0.138513,327.714863,-0.541560,91.013829,57.710812,91.000000,57.710812,-0.000617,0.003614,0.000000,0.000000,-0.030704,0.179887,-0.000009,0.000332,-0.030704,0.179887,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.003707,-0.008355,90.996293,57.719167,90.996293,57.719167,90.996293,Waiting for rise in 32.8 s
2026-03-25T04:57:35.894607+00:00,0.159810,0.159810,0,0,0,0.159810,0.159810,327.718689,-0.541153,91.013175,57.714644,91.000000,57.714644,-0.000654,0.003831,0.000000,0.000000,-0.030704,0.179894,-0.000009,0.000333,-0.030704,0.179894,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.003750,-0.008226,90.996250,57.722869,90.996250,57.722869,90.996250,Waiting for rise in 32.8 s
2026-03-25T04:57:35.913607+00:00,0.178810,0.178810,0,0,0,0.178810,0.178810,327.722102,-0.540791,91.012591,57.718062,91.000000,57.718062,-0.000583,0.003418,0.000000,0.000000,-0.030704,0.179900,-0.000009,0.000332,-0.030704,0.179900,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.003793,-0.008183,90.996207,57.726245,90.996207,57.726245,90.996207,Waiting for rise in 32.8 s
2026-03-25T04:57:35.940404+00:00,0.205608,0.205608,0,0,0,0.205608,0.205608,327.726916,-0.540279,91.011769,57.722882,91.000000,57.722882,-0.000823,0.004821,0.000000,0.000000,-0.030705,0.179909,-0.000009,0.000333,-0.030705,0.179909,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.003707,-0.008226,90.996293,57.731108,90.996293,57.731108,90.996293,Waiting for rise in 32.7 s
