utc_time,elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-23T18:53:36.723180+00:00,0.594914,0,0,0,0.594914,0.594914,308.684837,-3.001863,93.843353,38.621913,90.000000,38.621913,-0.003939,-0.001580,0.000000,0.000000,-0.070173,-0.028162,-0.000103,-0.000219,0.000446,0.003361,89.999554,38.618552,89.999554,38.618552,89.999554,Waiting for rise in 52.5 s
2026-03-23T18:53:36.779965+00:00,0.651694,0,0,0,0.651694,0.651694,308.683107,-2.998820,93.839368,38.620314,90.000000,38.620314,-0.003985,-0.001599,0.000000,0.000000,-0.070178,-0.028175,-0.000103,-0.000219,0.000403,0.003232,89.999597,38.617081,89.999597,38.617081,89.999597,Waiting for rise in 52.5 s
2026-03-23T18:53:36.834373+00:00,0.706086,0,0,0,0.706086,0.706086,308.681448,-2.995904,93.835551,38.618781,90.000000,38.618781,-0.003817,-0.001533,0.000000,0.000000,-0.070184,-0.028187,-0.000103,-0.000219,0.000317,0.003147,89.999683,38.615634,89.999683,38.615634,89.999683,Waiting for rise in 52.4 s
2026-03-23T18:53:36.900016+00:00,0.771718,0,0,0,0.771718,0.771718,308.679446,-2.992385,93.830944,38.616931,90.000000,38.616931,-0.004607,-0.001850,0.000000,0.000000,-0.070191,-0.028201,-0.000103,-0.000219,0.000360,0.003275,89.999640,38.613655,89.999640,38.613655,89.999640,Waiting for rise in 52.4 s
2026-03-23T18:53:36.958515+00:00,0.830250,0,0,0,0.830250,0.830250,308.677660,-2.989247,93.826836,38.615280,90.000000,38.615280,-0.004109,-0.001651,0.000000,0.000000,-0.070197,-0.028214,-0.000103,-0.000219,0.000317,0.003232,89.999683,38.612047,89.999683,38.612047,89.999683,Waiting for rise in 52.3 s
2026-03-23T18:53:37.012348+00:00,0.884057,0,0,0,0.884057,0.884057,308.676018,-2.986361,93.823058,38.613761,90.000000,38.613761,-0.003777,-0.001518,0.000000,0.000000,-0.070202,-0.028226,-0.000103,-0.000219,0.000403,0.003232,89.999597,38.610529,89.999597,38.610529,89.999597,Waiting for rise in 52.2 s
2026-03-23T18:53:37.067989+00:00,0.939686,0,0,0,0.939686,0.939686,308.674319,-2.983378,93.819153,38.612191,90.000000,38.612191,-0.003905,-0.001570,0.000000,0.000000,-0.070208,-0.028238,-0.000103,-0.000219,0.000317,0.003232,89.999683,38.608958,89.999683,38.608958,89.999683,Waiting for rise in 52.2 s
2026-03-23T18:53:37.134241+00:00,1.005946,0,0,0,1.005946,1.005946,308.672296,-2.979824,93.814501,38.610319,90.000000,38.610319,-0.004652,-0.001872,0.000000,0.000000,-0.070215,-0.028252,-0.000103,-0.000219,0.000360,0.003232,89.999640,38.607087,89.999640,38.607087,89.999640,Waiting for rise in 52.1 s
2026-03-23T18:53:37.190316+00:00,1.062038,0,0,0,1.062038,1.062038,308.670582,-2.976814,93.810562,38.608734,90.000000,38.608734,-0.003939,-0.001585,0.000000,0.000000,-0.070221,-0.028265,-0.000103,-0.000219,0.000489,0.003275,89.999511,38.605459,89.999511,38.605459,89.999511,Waiting for rise in 52.1 s
2026-03-23T18:53:37.250043+00:00,1.121756,0,0,0,1.121756,1.121756,308.668756,-2.973610,93.806369,38.607046,90.000000,38.607046,-0.004194,-0.001688,0.000000,0.000000,-0.070227,-0.028278,-0.000103,-0.000220,0.000446,0.003232,89.999554,38.603813,89.999554,38.603813,89.999554,Waiting for rise in 52.0 s
2026-03-23T18:53:37.307695+00:00,1.179423,0,0,0,1.179423,1.179423,308.666993,-2.970516,93.802319,38.605415,90.000000,38.605415,-0.004050,-0.001631,0.000000,0.000000,-0.070233,-0.028290,-0.000103,-0.000220,0.000403,0.003190,89.999597,38.602225,89.999597,38.602225,89.999597,Waiting for rise in 51.9 s
2026-03-23T18:53:37.367596+00:00,1.239285,0,0,0,1.239285,1.239285,308.665162,-2.967303,93.798114,38.603721,90.000000,38.603721,-0.004204,-0.001694,0.000000,0.000000,-0.070239,-0.028304,-0.000103,-0.000220,0.000360,0.003190,89.999640,38.600531,89.999640,38.600531,89.999640,Waiting for rise in 51.9 s
2026-03-23T18:53:37.426090+00:00,1.297813,0,0,0,1.297813,1.297813,308.663371,-2.964162,93.794003,38.602064,90.000000,38.602064,-0.004111,-0.001657,0.000000,0.000000,-0.070245,-0.028316,-0.000103,-0.000220,0.000403,0.003190,89.999597,38.598874,89.999597,38.598874,89.999597,Waiting for rise in 51.8 s
2026-03-23T18:53:37.479057+00:00,1.350771,0,0,0,1.350771,1.350771,308.661750,-2.961319,93.790283,38.600564,90.000000,38.600564,-0.003720,-0.001500,0.000000,0.000000,-0.070250,-0.028328,-0.000103,-0.000220,0.000403,0.003318,89.999597,38.597246,89.999597,38.597246,89.999597,Waiting for rise in 51.8 s
2026-03-23T18:53:37.532985+00:00,1.404681,0,0,0,1.404681,1.404681,308.660100,-2.958424,93.786496,38.599036,90.000000,38.599036,-0.003787,-0.001528,0.000000,0.000000,-0.070256,-0.028340,-0.000103,-0.000220,0.000446,0.003232,89.999554,38.595804,89.999554,38.595804,89.999554,Waiting for rise in 51.7 s
2026-03-23T18:53:37.596680+00:00,1.468379,0,0,0,1.468379,1.468379,308.658149,-2.955004,93.782020,38.597231,90.000000,38.597231,-0.004475,-0.001806,0.000000,0.000000,-0.070262,-0.028354,-0.000103,-0.000220,0.000403,0.003190,89.999597,38.594041,89.999597,38.594041,89.999597,Waiting for rise in 51.7 s
2026-03-23T18:53:37.652420+00:00,1.524137,0,0,0,1.524137,1.524137,308.656441,-2.952010,93.778102,38.595649,90.000000,38.595649,-0.003918,-0.001581,0.000000,0.000000,-0.070268,-0.028366,-0.000103,-0.000220,0.000360,0.003147,89.999640,38.592503,89.999640,38.592503,89.999640,Waiting for rise in 51.6 s
2026-03-23T18:53:37.704749+00:00,1.576448,0,0,0,1.576448,1.576448,308.654837,-2.949200,93.774426,38.594165,90.000000,38.594165,-0.003676,-0.001484,0.000000,0.000000,-0.070274,-0.028378,-0.000103,-0.000220,0.000403,0.003318,89.999597,38.590847,89.999597,38.590847,89.999597,Waiting for rise in 51.6 s
2026-03-23T18:53:37.760959+00:00,1.632669,0,0,0,1.632669,1.632669,308.653114,-2.946180,93.770475,38.592570,90.000000,38.592570,-0.003951,-0.001596,0.000000,0.000000,-0.070279,-0.028390,-0.000103,-0.000220,0.000317,0.003232,89.999683,38.589337,89.999683,38.589337,89.999683,Waiting for rise in 51.5 s
2026-03-23T18:53:37.818907+00:00,1.690592,0,0,0,1.690592,1.690592,308.651337,-2.943069,93.766404,38.590925,90.000000,38.590925,-0.004071,-0.001645,0.000000,0.000000,-0.070285,-0.028403,-0.000103,-0.000220,0.000403,0.003275,89.999597,38.587649,89.999597,38.587649,89.999597,Waiting for rise in 51.4 s
2026-03-23T18:53:37.872335+00:00,1.744049,0,0,0,1.744049,1.744049,308.649697,-2.940196,93.762647,38.589406,90.000000,38.589406,-0.003757,-0.001519,0.000000,0.000000,-0.070291,-0.028415,-0.000103,-0.000221,0.000360,0.003318,89.999640,38.586088,89.999640,38.586088,89.999640,Waiting for rise in 51.4 s
2026-03-23T18:53:37.930027+00:00,0.000000,0,0,1,0.000000,0.000000,308.647926,-2.937094,93.758589,38.587765,90.000000,38.587765,-0.004058,-0.001641,0.000000,0.000000,-0.070299,-0.028433,-5.623958,-2.274637,0.000403,0.003275,89.999597,38.584490,89.999597,38.584490,89.999597,Waiting for rise in 51.3 s
2026-03-23T18:53:37.989805+00:00,0.059781,0,0,0,0.059781,0.059781,308.646090,-2.933881,93.754386,38.586065,90.000000,38.586065,-0.004203,-0.001700,0.000000,0.000000,-0.070303,-0.028441,-0.000103,-0.000221,0.000360,0.003232,89.999640,38.582833,89.999640,38.582833,89.999640,Waiting for rise in 51.3 s
2026-03-23T18:53:38.048048+00:00,0.118016,0,0,0,0.118016,0.118016,308.644302,-2.930751,93.750292,38.584409,90.000000,38.584409,-0.004094,-0.001657,0.000000,0.000000,-0.070309,-0.028453,-0.000103,-0.000221,0.000360,0.003275,89.999640,38.581133,89.999640,38.581133,89.999640,Waiting for rise in 51.2 s
2026-03-23T18:53:38.102119+00:00,0.172091,0,0,0,0.172091,0.172091,308.642641,-2.927844,93.746490,38.582870,90.000000,38.582870,-0.003802,-0.001539,0.000000,0.000000,-0.070315,-0.028465,-0.000103,-0.000221,0.000360,0.003190,89.999640,38.579680,89.999640,38.579680,89.999640,Waiting for rise in 51.2 s
2026-03-23T18:53:38.159801+00:00,0.229747,0,0,0,0.229747,0.229747,308.640869,-2.924745,93.742435,38.581228,90.000000,38.581228,-0.004054,-0.001642,0.000000,0.000000,-0.070321,-0.028478,-0.000103,-0.000221,0.000360,0.003275,89.999640,38.577953,89.999640,38.577953,89.999640,Waiting for rise in 51.1 s
2026-03-23T18:53:38.219283+00:00,0.289249,0,0,0,0.289249,0.289249,308.639040,-2.921546,93.738251,38.579533,90.000000,38.579533,-0.004184,-0.001695,0.000000,0.000000,-0.070327,-0.028491,-0.000104,-0.000221,0.000360,0.003190,89.999640,38.576344,89.999640,38.576344,89.999640,Waiting for rise in 51.0 s
2026-03-23T18:53:38.280442+00:00,0.350388,0,0,0,0.350388,0.350388,308.637160,-2.918258,93.733951,38.577791,90.000000,38.577791,-0.004300,-0.001742,0.000000,0.000000,-0.070333,-0.028505,-0.000104,-0.000221,0.000360,0.003275,89.999640,38.574516,89.999640,38.574516,89.999640,Waiting for rise in 51.0 s
2026-03-23T18:53:38.336970+00:00,0.406938,0,0,0,0.406938,0.406938,308.635420,-2.915216,93.729974,38.576179,90.000000,38.576179,-0.003978,-0.001612,0.000000,0.000000,-0.070339,-0.028517,-0.000104,-0.000221,0.000446,0.003404,89.999554,38.572775,89.999554,38.572775,89.999554,Waiting for rise in 50.9 s
2026-03-23T18:53:38.395646+00:00,0.465607,0,0,0,0.465607,0.465607,308.633615,-2.912060,93.725847,38.574505,90.000000,38.574505,-0.004127,-0.001673,0.000000,0.000000,-0.070345,-0.028530,-0.000104,-0.000221,0.000360,0.003361,89.999640,38.571144,89.999640,38.571144,89.999640,Waiting for rise in 50.9 s
2026-03-23T18:53:38.457183+00:00,0.527128,0,0,0,0.527128,0.527128,308.631721,-2.908751,93.721519,38.572750,90.000000,38.572750,-0.004328,-0.001756,0.000000,0.000000,-0.070351,-0.028544,-0.000104,-0.000222,0.000403,0.003361,89.999597,38.569388,89.999597,38.569388,89.999597,Waiting for rise in 50.8 s
2026-03-23T18:53:38.521389+00:00,0.591349,0,0,0,0.591349,0.591349,308.629743,-2.905296,93.717000,38.570916,90.000000,38.570916,-0.004518,-0.001834,0.000000,0.000000,-0.070358,-0.028558,-0.000104,-0.000222,0.000446,0.003318,89.999554,38.567598,89.999554,38.567598,89.999554,Waiting for rise in 50.7 s
2026-03-23T18:53:38.576911+00:00,0.646879,0,0,0,0.646879,0.646879,308.628033,-2.902307,93.713093,38.569330,90.000000,38.569330,-0.003907,-0.001586,0.000000,0.000000,-0.070364,-0.028571,-0.000104,-0.000222,0.000317,0.003232,89.999683,38.566097,89.999683,38.566097,89.999683,Waiting for rise in 50.7 s
2026-03-23T18:53:38.635676+00:00,0.705630,0,0,0,0.705630,0.705630,308.626222,-2.899146,93.708959,38.567651,90.000000,38.567651,-0.004134,-0.001679,0.000000,0.000000,-0.070370,-0.028584,-0.000104,-0.000222,0.000403,0.003275,89.999597,38.564375,89.999597,38.564375,89.999597,Waiting for rise in 50.6 s
2026-03-23T18:53:38.689043+00:00,0.759000,0,0,0,0.759000,0.759000,308.624577,-2.896273,93.705203,38.566125,90.000000,38.566125,-0.003756,-0.001526,0.000000,0.000000,-0.070376,-0.028595,-0.000104,-0.000222,0.000317,0.003190,89.999683,38.562936,89.999683,38.562936,89.999683,Waiting for rise in 50.6 s
2026-03-23T18:53:38.750207+00:00,0.820146,0,0,0,0.820146,0.820146,308.622692,-2.892981,93.700900,38.564376,90.000000,38.564376,-0.004303,-0.001749,0.000000,0.000000,-0.070382,-0.028609,-0.000104,-0.000222,0.000403,0.003147,89.999597,38.561229,89.999597,38.561229,89.999597,Waiting for rise in 50.5 s
2026-03-23T18:53:38.804350+00:00,0.874313,0,0,0,0.874313,0.874313,308.621021,-2.890065,93.697088,38.562826,90.000000,38.562826,-0.003813,-0.001550,0.000000,0.000000,-0.070387,-0.028621,-0.000104,-0.000222,0.000360,0.003232,89.999640,38.559594,89.999640,38.559594,89.999640,Waiting for rise in 50.5 s
2026-03-23T18:53:38.861843+00:00,0.931792,0,0,0,0.931792,0.931792,308.619247,-2.886970,93.693042,38.561181,90.000000,38.561181,-0.004046,-0.001645,0.000000,0.000000,-0.070393,-0.028634,-0.000104,-0.000222,0.000360,0.003318,89.999640,38.557862,89.999640,38.557862,89.999640,Waiting for rise in 50.4 s
2026-03-23T18:53:38.916804+00:00,0.986765,0,0,0,0.986765,0.986765,308.617550,-2.884010,93.689172,38.559606,90.000000,38.559606,-0.003870,-0.001574,0.000000,0.000000,-0.070399,-0.028646,-0.000104,-0.000222,0.000446,0.003232,89.999554,38.556374,89.999554,38.556374,89.999554,Waiting for rise in 50.3 s
2026-03-23T18:53:38.971293+00:00,1.041216,0,0,0,1.041216,1.041216,308.615869,-2.881077,93.685338,38.558046,90.000000,38.558046,-0.003833,-0.001560,0.000000,0.000000,-0.070405,-0.028658,-0.000104,-0.000222,0.000403,0.003147,89.999597,38.554900,89.999597,38.554900,89.999597,Waiting for rise in 50.3 s
2026-03-23T18:53:39.030073+00:00,1.100032,0,0,0,1.100032,1.100032,308.614052,-2.877909,93.681197,38.556360,90.000000,38.556360,-0.004141,-0.001686,0.000000,0.000000,-0.070411,-0.028671,-0.000104,-0.000222,0.000317,0.003275,89.999683,38.553085,89.999683,38.553085,89.999683,Waiting for rise in 50.2 s
2026-03-23T18:53:39.084055+00:00,1.153983,0,0,0,1.153983,1.153983,308.612385,-2.875003,93.677398,38.554813,90.000000,38.554813,-0.003799,-0.001547,0.000000,0.000000,-0.070417,-0.028683,-0.000104,-0.000223,0.000360,0.003361,89.999640,38.551452,89.999640,38.551452,89.999640,Waiting for rise in 50.2 s
2026-03-23T18:53:39.140089+00:00,1.210019,0,0,0,1.210019,1.210019,308.610653,-2.871984,93.673452,38.553205,90.000000,38.553205,-0.003946,-0.001608,0.000000,0.000000,-0.070422,-0.028696,-0.000104,-0.000223,0.000360,0.003232,89.999640,38.549973,89.999640,38.549973,89.999640,Waiting for rise in 50.1 s
2026-03-23T18:53:39.203138+00:00,1.273085,0,0,0,1.273085,1.273085,308.608703,-2.868585,93.669011,38.551395,90.000000,38.551395,-0.004442,-0.001810,0.000000,0.000000,-0.070429,-0.028710,-0.000104,-0.000223,0.000403,0.003147,89.999597,38.548249,89.999597,38.548249,89.999597,Waiting for rise in 50.1 s
2026-03-23T18:53:39.256810+00:00,1.326764,0,0,0,1.326764,1.326764,308.607043,-2.865693,93.665230,38.549854,90.000000,38.549854,-0.003781,-0.001541,0.000000,0.000000,-0.070435,-0.028722,-0.000104,-0.000223,0.000317,0.003275,89.999683,38.546578,89.999683,38.546578,89.999683,Waiting for rise in 50.0 s
2026-03-23T18:53:39.311405+00:00,1.381347,0,0,0,1.381347,1.381347,308.605354,-2.862751,93.661385,38.548286,90.000000,38.548286,-0.003845,-0.001568,0.000000,0.000000,-0.070440,-0.028734,-0.000104,-0.000223,0.000317,0.003275,89.999683,38.545010,89.999683,38.545010,89.999683,Waiting for rise in 49.9 s
2026-03-23T18:53:39.366875+00:00,1.436825,0,0,0,1.436825,1.436825,308.603637,-2.859760,93.657477,38.546691,90.000000,38.546691,-0.003908,-0.001594,0.000000,0.000000,-0.070446,-0.028746,-0.000104,-0.000223,0.000446,0.003275,89.999554,38.543416,89.999554,38.543416,89.999554,Waiting for rise in 49.9 s
2026-03-23T18:53:39.425596+00:00,1.495533,0,0,0,1.495533,1.495533,308.601819,-2.856595,93.653341,38.545003,90.000000,38.545003,-0.004136,-0.001688,0.000000,0.000000,-0.070452,-0.028759,-0.000104,-0.000223,0.000360,0.003147,89.999640,38.541857,89.999640,38.541857,89.999640,Waiting for rise in 49.8 s
2026-03-23T18:53:39.481174+00:00,1.551105,0,0,0,1.551105,1.551105,308.600098,-2.853599,93.649426,38.543405,90.000000,38.543405,-0.003915,-0.001599,0.000000,0.000000,-0.070458,-0.028772,-0.000104,-0.000223,0.000532,0.003318,89.999468,38.540086,89.999468,38.540086,89.999468,Waiting for rise in 49.8 s
2026-03-23T18:53:39.543290+00:00,1.613223,0,0,0,1.613223,1.613223,308.598174,-2.850249,93.645049,38.541617,90.000000,38.541617,-0.004377,-0.001788,0.000000,0.000000,-0.070464,-0.028786,-0.000104,-0.000223,0.000317,0.003190,89.999683,38.538427,89.999683,38.538427,89.999683,Waiting for rise in 49.7 s
2026-03-23T18:53:39.599846+00:00,1.669791,0,0,0,1.669791,1.669791,308.596421,-2.847198,93.641063,38.539988,90.000000,38.539988,-0.003986,-0.001629,0.000000,0.000000,-0.070470,-0.028798,-0.000104,-0.000223,0.000274,0.003190,89.999726,38.536799,89.999726,38.536799,89.999726,Waiting for rise in 49.7 s
2026-03-23T18:53:39.656202+00:00,1.726123,0,0,0,1.726123,1.726123,308.594674,-2.844160,93.637093,38.538366,90.000000,38.538366,-0.003970,-0.001623,0.000000,0.000000,-0.070476,-0.028811,-0.000104,-0.000224,0.000446,0.003318,89.999554,38.535047,89.999554,38.535047,89.999554,Waiting for rise in 49.6 s
2026-03-23T18:53:39.711213+00:00,0.000000,0,0,1,0.000000,0.000000,308.592967,-2.841189,93.633212,38.536779,90.000000,38.536779,-0.003881,-0.001587,0.000000,0.000000,-0.070484,-0.028829,-5.638760,-2.306295,0.000489,0.003232,89.999511,38.533547,89.999511,38.533547,89.999511,Waiting for rise in 49.5 s
2026-03-23T18:53:39.774040+00:00,0.062806,0,0,0,0.062806,0.062806,308.591018,-2.837801,93.628786,38.534968,90.000000,38.534968,-0.004427,-0.001811,0.000000,0.000000,-0.070488,-0.028837,-0.000104,-0.000224,0.000403,0.003318,89.999597,38.531650,89.999597,38.531650,89.999597,Waiting for rise in 49.5 s
2026-03-23T18:53:39.834281+00:00,0.123066,0,0,0,0.123066,0.123066,308.589148,-2.834549,93.624538,38.533230,90.000000,38.533230,-0.004248,-0.001738,0.000000,0.000000,-0.070495,-0.028851,-0.000104,-0.000224,0.000403,0.003232,89.999597,38.529998,89.999597,38.529998,89.999597,Waiting for rise in 49.4 s
2026-03-23T18:53:39.887899+00:00,0.176672,0,0,0,0.176672,0.176672,308.587484,-2.831656,93.620759,38.531683,90.000000,38.531683,-0.003779,-0.001547,0.000000,0.000000,-0.070500,-0.028863,-0.000104,-0.000224,0.000274,0.003232,89.999726,38.528451,89.999726,38.528451,89.999726,Waiting for rise in 49.4 s
2026-03-23T18:53:39.944342+00:00,0.233125,0,0,0,0.233125,0.233125,308.585731,-2.828609,93.616779,38.530054,90.000000,38.530054,-0.003980,-0.001630,0.000000,0.000000,-0.070506,-0.028875,-0.000105,-0.000224,0.000446,0.003318,89.999554,38.526735,89.999554,38.526735,89.999554,Waiting for rise in 49.3 s
2026-03-23T18:53:39.997929+00:00,0.286684,0,0,0,0.286684,0.286684,308.584067,-2.825718,93.613002,38.528507,90.000000,38.528507,-0.003776,-0.001547,0.000000,0.000000,-0.070512,-0.028887,-0.000105,-0.000224,0.000274,0.003275,89.999726,38.525231,89.999726,38.525231,89.999726,Waiting for rise in 49.3 s
2026-03-23T18:53:40.056850+00:00,0.345629,0,0,0,0.345629,0.345629,308.582235,-2.822536,93.608846,38.526804,90.000000,38.526804,-0.004156,-0.001703,0.000000,0.000000,-0.070518,-0.028900,-0.000105,-0.000224,0.000489,0.003232,89.999511,38.523571,89.999511,38.523571,89.999511,Waiting for rise in 49.2 s
2026-03-23T18:53:40.110544+00:00,0.399313,0,0,0,0.399313,0.399313,308.580566,-2.819637,93.605060,38.525252,90.000000,38.525252,-0.003786,-0.001552,0.000000,0.000000,-0.070524,-0.028913,-0.000105,-0.000224,0.000360,0.003275,89.999640,38.521976,89.999640,38.521976,89.999640,Waiting for rise in 49.1 s
2026-03-23T18:53:40.164683+00:00,0.453458,0,0,0,0.453458,0.453458,308.578882,-2.816713,93.601241,38.523686,90.000000,38.523686,-0.003819,-0.001566,0.000000,0.000000,-0.070529,-0.028925,-0.000105,-0.000224,0.000317,0.003232,89.999683,38.520454,89.999683,38.520454,89.999683,Waiting for rise in 49.1 s
2026-03-23T18:53:40.216877+00:00,0.505646,0,0,0,0.505646,0.505646,308.577259,-2.813895,93.597560,38.522176,90.000000,38.522176,-0.003681,-0.001510,0.000000,0.000000,-0.070535,-0.028936,-0.000105,-0.000224,0.000360,0.003275,89.999640,38.518901,89.999640,38.518901,89.999640,Waiting for rise in 49.0 s
2026-03-23T18:53:40.271083+00:00,0.559854,0,0,0,0.559854,0.559854,308.575572,-2.810967,93.593737,38.520607,90.000000,38.520607,-0.003824,-0.001569,0.000000,0.000000,-0.070540,-0.028949,-0.000105,-0.000225,0.000317,0.003190,89.999683,38.517418,89.999683,38.517418,89.999683,Waiting for rise in 49.0 s
2026-03-23T18:53:40.324292+00:00,0.613057,0,0,0,0.613057,0.613057,308.573916,-2.808093,93.589983,38.519067,90.000000,38.519067,-0.003753,-0.001540,0.000000,0.000000,-0.070546,-0.028960,-0.000105,-0.000225,0.000403,0.003275,89.999597,38.515791,89.999597,38.515791,89.999597,Waiting for rise in 48.9 s
2026-03-23T18:53:40.381858+00:00,0.670631,0,0,0,0.670631,0.670631,308.572124,-2.804982,93.585922,38.517399,90.000000,38.517399,-0.004062,-0.001668,0.000000,0.000000,-0.070552,-0.028973,-0.000105,-0.000225,0.000317,0.003275,89.999683,38.514124,89.999683,38.514124,89.999683,Waiting for rise in 48.9 s
2026-03-23T18:53:40.436222+00:00,0.724979,0,0,0,0.724979,0.724979,308.570431,-2.802046,93.582087,38.515824,90.000000,38.515824,-0.003834,-0.001575,0.000000,0.000000,-0.070558,-0.028986,-0.000105,-0.000225,0.000446,0.003275,89.999554,38.512549,89.999554,38.512549,89.999554,Waiting for rise in 48.8 s
2026-03-23T18:53:40.489313+00:00,0.778081,0,0,0,0.778081,0.778081,308.568776,-2.799176,93.578340,38.514285,90.000000,38.514285,-0.003747,-0.001540,0.000000,0.000000,-0.070563,-0.028998,-0.000105,-0.000225,0.000446,0.003232,89.999554,38.511052,89.999554,38.511052,89.999554,Waiting for rise in 48.8 s
2026-03-23T18:53:40.550974+00:00,0.839719,0,0,0,0.839719,0.839719,308.566855,-2.795845,93.573991,38.512497,90.000000,38.512497,-0.004350,-0.001788,0.000000,0.000000,-0.070570,-0.029011,-0.000105,-0.000225,0.000317,0.003275,89.999683,38.509221,89.999683,38.509221,89.999683,Waiting for rise in 48.7 s
2026-03-23T18:53:40.608767+00:00,0.897529,0,0,0,0.897529,0.897529,308.565053,-2.792720,93.569911,38.510819,90.000000,38.510819,-0.004080,-0.001677,0.000000,0.000000,-0.070576,-0.029024,-0.000105,-0.000225,0.000446,0.003275,89.999554,38.507544,89.999554,38.507544,89.999554,Waiting for rise in 48.6 s
2026-03-23T18:53:40.665671+00:00,0.954424,0,0,0,0.954424,0.954424,308.563279,-2.789645,93.565895,38.509168,90.000000,38.509168,-0.004016,-0.001652,0.000000,0.000000,-0.070582,-0.029037,-0.000105,-0.000225,0.000360,0.003232,89.999640,38.505935,89.999640,38.505935,89.999640,Waiting for rise in 48.6 s
