utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-23T23:17:40.086470+00:00,0.000003,0.000000,0,0,1,0.000003,0.000003,301.413814,-3.064038,93.589009,31.363802,90.000000,31.363802,0.000000,0.000000,0.000000,0.000000,-0.054707,0.073500,-4.376552,5.880010,0.019672,-0.061312,89.980328,31.425114,89.980328,31.425114,89.980328,Waiting for rise in 59.2 s
2026-03-23T23:17:40.170823+00:00,0.084339,0.084336,0,0,0,0.084339,0.084339,301.419890,-3.059899,93.584395,31.370002,90.000000,31.370002,-0.004614,0.006199,0.000000,0.000000,-0.054717,0.073520,-0.000162,0.000335,0.019715,-0.061269,89.980285,31.431271,89.980285,31.431271,89.980285,Waiting for rise in 59.1 s
2026-03-23T23:17:40.227358+00:00,0.140875,0.140872,0,0,0,0.140875,0.140875,301.423964,-3.057123,93.581301,31.374159,90.000000,31.374159,-0.003094,0.004157,0.000000,0.000000,-0.054726,0.073539,-0.000162,0.000335,0.019672,-0.061269,89.980328,31.435428,89.980328,31.435428,89.980328,Waiting for rise in 59.0 s
2026-03-23T23:17:40.282181+00:00,0.195699,0.195697,0,0,0,0.195699,0.195699,301.427917,-3.054432,93.578300,31.378191,90.000000,31.378191,-0.003001,0.004032,0.000000,0.000000,-0.054735,0.073557,-0.000162,0.000335,0.019758,-0.061312,89.980242,31.439503,89.980242,31.439503,89.980242,Waiting for rise in 59.0 s
2026-03-23T23:17:40.336132+00:00,0.249645,0.249642,0,0,0,0.249645,0.249645,301.431807,-3.051783,93.575348,31.382159,90.000000,31.382159,-0.002953,0.003969,0.000000,0.000000,-0.054743,0.073575,-0.000162,0.000335,0.019715,-0.061269,89.980285,31.443429,89.980285,31.443429,89.980285,Waiting for rise in 58.9 s
2026-03-23T23:17:40.391146+00:00,0.304659,0.304656,0,0,0,0.304659,0.304659,301.435775,-3.049081,93.572336,31.386208,90.000000,31.386208,-0.003012,0.004048,0.000000,0.000000,-0.054752,0.073594,-0.000162,0.000335,0.019715,-0.061441,89.980285,31.447649,89.980285,31.447648,89.980285,Waiting for rise in 58.9 s
2026-03-23T23:17:40.446524+00:00,0.360039,0.360036,0,0,0,0.360039,0.360039,301.439770,-3.046362,93.569303,31.390284,90.000000,31.390284,-0.003032,0.004076,0.000000,0.000000,-0.054761,0.073612,-0.000163,0.000335,0.019672,-0.061398,89.980328,31.451682,89.980328,31.451682,89.980328,Waiting for rise in 58.8 s
2026-03-23T23:17:40.500485+00:00,0.413960,0.413958,0,0,0,0.413960,0.413960,301.443662,-3.043713,93.566350,31.394254,90.000000,31.394254,-0.002953,0.003970,0.000000,0.000000,-0.054770,0.073630,-0.000163,0.000335,0.019672,-0.061312,89.980328,31.455566,89.980328,31.455566,89.980328,Waiting for rise in 58.7 s
2026-03-23T23:17:40.554310+00:00,0.467822,0.467819,0,0,0,0.467822,0.467822,301.447550,-3.041068,93.563400,31.398220,90.000000,31.398220,-0.002950,0.003966,0.000000,0.000000,-0.054779,0.073648,-0.000163,0.000336,0.019758,-0.061398,89.980242,31.459618,89.980242,31.459618,89.980242,Waiting for rise in 58.7 s
2026-03-23T23:17:40.610568+00:00,0.524080,0.524077,0,0,0,0.524080,0.524080,301.451612,-3.038304,93.560318,31.402364,90.000000,31.402364,-0.003082,0.004144,0.000000,0.000000,-0.054788,0.073667,-0.000163,0.000336,0.019672,-0.061269,89.980328,31.463633,89.980328,31.463633,89.980328,Waiting for rise in 58.6 s
2026-03-23T23:17:40.664294+00:00,0.577765,0.577762,0,0,0,0.577765,0.577765,301.455489,-3.035667,93.557376,31.406319,90.000000,31.406319,-0.002942,0.003955,0.000000,0.000000,-0.054797,0.073685,-0.000163,0.000336,0.019715,-0.061398,89.980285,31.467717,89.980285,31.467717,89.980285,Waiting for rise in 58.6 s
2026-03-23T23:17:40.719573+00:00,0.633078,0.633075,0,0,0,0.633078,0.633078,301.459485,-3.032949,93.554345,31.410395,90.000000,31.410395,-0.003031,0.004076,0.000000,0.000000,-0.054806,0.073704,-0.000163,0.000336,0.019758,-0.061312,89.980242,31.471708,89.980242,31.471707,89.980242,Waiting for rise in 58.5 s
2026-03-23T23:17:40.774670+00:00,0.688159,0.688156,0,0,0,0.688159,0.688159,301.463466,-3.030243,93.551326,31.414456,90.000000,31.414456,-0.003019,0.004060,0.000000,0.000000,-0.054815,0.073722,-0.000163,0.000336,0.019672,-0.061269,89.980328,31.475725,89.980328,31.475725,89.980328,Waiting for rise in 58.5 s
2026-03-23T23:17:40.831882+00:00,0.745374,0.745371,0,0,0,0.745374,0.745374,301.467601,-3.027431,93.548190,31.418674,90.000000,31.418674,-0.003136,0.004219,0.000000,0.000000,-0.054824,0.073742,-0.000163,0.000336,0.019715,-0.061312,89.980285,31.479986,89.980285,31.479986,89.980285,Waiting for rise in 58.4 s
2026-03-23T23:17:40.889852+00:00,0.803339,0.803337,0,0,0,0.803339,0.803339,301.471792,-3.024582,93.545011,31.422949,90.000000,31.422949,-0.003178,0.004275,0.000000,0.000000,-0.054833,0.073761,-0.000163,0.000336,0.019629,-0.061312,89.980371,31.484261,89.980371,31.484261,89.980371,Waiting for rise in 58.4 s
2026-03-23T23:17:40.946762+00:00,0.860258,0.860255,0,0,0,0.860258,0.860258,301.475909,-3.021785,93.541890,31.427148,90.000000,31.427148,-0.003121,0.004199,0.000000,0.000000,-0.054843,0.073780,-0.000163,0.000336,0.019715,-0.061312,89.980285,31.488460,89.980285,31.488460,89.980285,Waiting for rise in 58.3 s
2026-03-23T23:17:41.002094+00:00,0.915594,0.915591,0,0,0,0.915594,0.915594,301.479912,-3.019065,93.538855,31.431231,90.000000,31.431231,-0.003035,0.004083,0.000000,0.000000,-0.054852,0.073799,-0.000163,0.000337,0.019715,-0.061355,89.980285,31.492586,89.980285,31.492586,89.980285,Waiting for rise in 58.2 s
2026-03-23T23:17:41.057963+00:00,0.971451,0.971449,0,0,0,0.971451,0.971451,301.483954,-3.016319,93.535791,31.435354,90.000000,31.435354,-0.003064,0.004123,0.000000,0.000000,-0.054861,0.073818,-0.000163,0.000337,0.019758,-0.061226,89.980242,31.496580,89.980242,31.496580,89.980242,Waiting for rise in 58.2 s
2026-03-23T23:17:41.113739+00:00,1.027240,1.027237,0,0,0,1.027240,1.027240,301.487992,-3.013576,93.532730,31.439473,90.000000,31.439473,-0.003061,0.004119,0.000000,0.000000,-0.054870,0.073837,-0.000164,0.000337,0.019672,-0.061269,89.980328,31.500742,89.980328,31.500742,89.980328,Waiting for rise in 58.1 s
2026-03-23T23:17:41.166389+00:00,1.079887,1.079884,0,0,0,1.079887,1.079887,301.491804,-3.010987,93.529841,31.443360,90.000000,31.443360,-0.002889,0.003888,0.000000,0.000000,-0.054879,0.073854,-0.000164,0.000337,0.019801,-0.061398,89.980199,31.504758,89.980199,31.504758,89.980199,Waiting for rise in 58.1 s
2026-03-23T23:17:41.221039+00:00,1.134533,1.134530,0,0,0,1.134533,1.134533,301.495761,-3.008300,93.526842,31.447397,90.000000,31.447397,-0.002999,0.004036,0.000000,0.000000,-0.054888,0.073873,-0.000164,0.000337,0.019801,-0.061269,89.980199,31.508666,89.980199,31.508666,89.980199,Waiting for rise in 58.0 s
2026-03-23T23:17:41.277498+00:00,1.190995,1.190993,0,0,0,1.190995,1.190995,301.499851,-3.005523,93.523743,31.451568,90.000000,31.451568,-0.003099,0.004172,0.000000,0.000000,-0.054897,0.073892,-0.000164,0.000337,0.019672,-0.061441,89.980328,31.513009,89.980328,31.513009,89.980328,Waiting for rise in 58.0 s
2026-03-23T23:17:41.332505+00:00,1.245982,1.245980,0,0,0,1.245982,1.245982,301.503835,-3.002819,93.520724,31.455632,90.000000,31.455632,-0.003019,0.004064,0.000000,0.000000,-0.054906,0.073910,-0.000164,0.000337,0.019672,-0.061355,89.980328,31.516987,89.980328,31.516987,89.980328,Waiting for rise in 57.9 s
2026-03-23T23:17:41.390820+00:00,1.304296,1.304294,0,0,0,1.304296,1.304296,301.508062,-2.999951,93.517522,31.459943,90.000000,31.459943,-0.003202,0.004311,0.000000,0.000000,-0.054915,0.073930,-0.000164,0.000338,0.019758,-0.061398,89.980242,31.521341,89.980242,31.521341,89.980242,Waiting for rise in 57.9 s
2026-03-23T23:17:41.448695+00:00,1.362168,1.362165,0,0,0,1.362168,1.362168,301.512258,-2.997104,93.514343,31.464222,90.000000,31.464222,-0.003178,0.004279,0.000000,0.000000,-0.054925,0.073950,-0.000164,0.000338,0.019715,-0.061226,89.980285,31.525448,89.980285,31.525448,89.980285,Waiting for rise in 57.8 s
2026-03-23T23:17:41.505218+00:00,1.418689,1.418687,0,0,0,1.418689,1.418689,301.516357,-2.994323,93.511239,31.468402,90.000000,31.468402,-0.003105,0.004180,0.000000,0.000000,-0.054934,0.073969,-0.000164,0.000338,0.019715,-0.061312,89.980285,31.529714,89.980285,31.529714,89.980285,Waiting for rise in 57.7 s
2026-03-23T23:17:41.560911+00:00,1.474383,1.474381,0,0,0,1.474383,1.474383,301.520397,-2.991583,93.508179,31.472522,90.000000,31.472522,-0.003060,0.004120,0.000000,0.000000,-0.054943,0.073987,-0.000164,0.000338,0.019715,-0.061269,89.980285,31.533791,89.980285,31.533791,89.980285,Waiting for rise in 57.7 s
2026-03-23T23:17:41.625754+00:00,1.539221,1.539218,0,0,0,1.539221,1.539221,301.525101,-2.988393,93.504616,31.477320,90.000000,31.477320,-0.003563,0.004798,0.000000,0.000000,-0.054954,0.074009,-0.000164,0.000338,0.019715,-0.061269,89.980285,31.538589,89.980285,31.538589,89.980285,Waiting for rise in 57.6 s
2026-03-23T23:17:41.685727+00:00,1.599224,1.599221,0,0,0,1.599224,1.599224,301.529456,-2.985440,93.501319,31.481761,90.000000,31.481761,-0.003298,0.004441,0.000000,0.000000,-0.054964,0.074030,-0.000165,0.000338,0.019758,-0.061226,89.980242,31.542988,89.980242,31.542987,89.980242,Waiting for rise in 57.6 s
