utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,x_control_mode,x_input_mode,y_control_mode,y_input_mode,x_traj_vel_limit,x_traj_accel_limit,x_traj_decel_limit,y_traj_vel_limit,y_traj_accel_limit,y_traj_decel_limit,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-24T01:50:40.909021+00:00,0.667244,0.667243,1,0,0,0.717244,0.717244,238.892419,0.685734,89.199108,-31.105105,89.195295,-31.105023,-0.004731,0.000102,-0.004731,0.000102,-0.076255,0.001638,-0.000270,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,4.401843,-4.332762,84.793452,-26.772260,84.793452,-26.772260,84.793452,Tracking pass
2026-03-24T01:50:40.970386+00:00,0.728590,0.728589,1,0,0,0.778590,0.778590,238.892491,0.689741,89.194430,-31.105004,89.190616,-31.104922,-0.004678,0.000101,-0.004679,0.000101,-0.076271,0.001641,-0.000270,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,4.961245,-4.868732,84.229371,-26.236190,84.229371,-26.236190,84.229371,Tracking pass
2026-03-24T01:50:41.034201+00:00,0.792420,0.792419,1,0,0,0.842420,0.842420,238.892565,0.693910,89.189561,-31.104899,89.185746,-31.104817,-0.004869,0.000105,-0.004870,0.000105,-0.076289,0.001644,-0.000270,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,5.513909,-5.429121,83.671838,-25.675696,83.671838,-25.675696,83.671838,Tracking pass
2026-03-24T01:50:41.094198+00:00,0.852401,0.852400,1,0,0,0.902401,0.902401,238.892635,0.697829,89.184985,-31.104801,89.181169,-31.104718,-0.004576,0.000099,-0.004577,0.000099,-0.076305,0.001646,-0.000271,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,6.046445,-5.986505,83.134724,-25.118213,83.134724,-25.118213,83.134724,Tracking pass
2026-03-24T01:50:41.158356+00:00,0.916566,0.916565,1,0,0,0.966566,0.966566,238.892710,0.702023,89.180088,-31.104695,89.176272,-31.104612,-0.004897,0.000106,-0.004898,0.000106,-0.076322,0.001649,-0.000271,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,6.572201,-6.561013,82.604070,-24.543600,82.604070,-24.543600,82.604070,Tracking pass
2026-03-24T01:50:41.221002+00:00,0.979209,0.979208,1,0,0,1.029209,1.029209,238.892783,0.706117,89.175306,-31.104591,89.171489,-31.104509,-0.004782,0.000103,-0.004782,0.000104,-0.076339,0.001652,-0.000271,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,7.146580,-7.152687,82.024909,-23.951822,82.024909,-23.951822,82.024909,Tracking pass
2026-03-24T01:50:41.285558+00:00,1.043761,1.043761,1,0,0,1.093761,1.093761,238.892858,0.710338,89.170378,-31.104485,89.166560,-31.104402,-0.004928,0.000107,-0.004929,0.000107,-0.076357,0.001654,-0.000271,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,7.722461,-7.705908,81.444099,-23.398494,81.444099,-23.398494,81.444099,Tracking pass
2026-03-24T01:50:41.347110+00:00,1.105291,1.105291,1,0,0,1.155291,1.155291,238.892930,0.714362,89.165679,-31.104383,89.161860,-31.104300,-0.004699,0.000102,-0.004700,0.000102,-0.076373,0.001657,-0.000271,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,8.313577,-8.316250,80.848283,-22.788050,80.848283,-22.788050,80.848283,Tracking pass
2026-03-24T01:50:41.411405+00:00,1.169610,1.169609,1,0,0,1.219610,1.219610,238.893005,0.718569,89.160766,-31.104276,89.156947,-31.104193,-0.004913,0.000107,-0.004914,0.000107,-0.076391,0.001660,-0.000271,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,8.874652,-8.878613,80.282294,-22.225580,80.282294,-22.225580,80.282294,Tracking pass
2026-03-24T01:50:41.473287+00:00,1.231481,1.231480,1,0,0,1.281481,1.281481,238.893077,0.722617,89.156039,-31.104173,89.152219,-31.104090,-0.004727,0.000103,-0.004728,0.000103,-0.076408,0.001662,-0.000272,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,9.401996,-9.448228,79.750223,-21.655862,79.750223,-21.655862,79.750223,Tracking pass
2026-03-24T01:50:41.536371+00:00,1.294507,1.294506,1,0,0,1.344507,1.344507,238.893150,0.726741,89.151223,-31.104069,89.147402,-31.103985,-0.004816,0.000105,-0.004817,0.000105,-0.076425,0.001665,-0.000272,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,9.966762,-10.027972,79.180640,-21.076014,79.180640,-21.076014,79.180640,Tracking pass
2026-03-24T01:50:41.598154+00:00,1.356317,1.356316,1,0,0,1.406317,1.406317,238.893222,0.730787,89.146499,-31.103966,89.142677,-31.103882,-0.004724,0.000103,-0.004725,0.000103,-0.076442,0.001668,-0.000272,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,10.529511,-10.572224,78.613166,-20.531658,78.613166,-20.531658,78.613166,Tracking pass
2026-03-24T01:50:41.662437+00:00,1.420628,1.420627,1,0,0,1.470628,1.470628,238.893297,0.734998,89.141582,-31.103858,89.137759,-31.103775,-0.004917,0.000107,-0.004917,0.000107,-0.076459,0.001670,-0.000272,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,11.102087,-11.157547,78.035672,-19.946228,78.035672,-19.946228,78.035672,Tracking pass
2026-03-24T01:50:41.727067+00:00,1.485269,1.485268,1,0,0,1.535269,1.535269,238.893372,0.739231,89.136639,-31.103750,89.132815,-31.103666,-0.004943,0.000108,-0.004944,0.000108,-0.076477,0.001673,-0.000272,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,11.683504,-11.747504,77.449311,-19.356163,77.449311,-19.356163,77.449311,Tracking pass
2026-03-24T01:50:41.792076+00:00,1.550268,1.550267,1,0,0,1.600268,1.600268,238.893448,0.743488,89.131668,-31.103641,89.127843,-31.103557,-0.004971,0.000109,-0.004972,0.000109,-0.076494,0.001676,-0.000273,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,12.210462,-12.327419,76.917381,-18.776139,76.917381,-18.776139,76.917381,Tracking pass
2026-03-24T01:50:41.855862+00:00,1.614051,1.614051,1,0,0,1.664051,1.664051,238.893522,0.747667,89.126788,-31.103534,89.122962,-31.103450,-0.004880,0.000107,-0.004881,0.000107,-0.076512,0.001679,-0.000273,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,12.764199,-12.905016,76.358764,-18.198434,76.358764,-18.198434,76.358764,Tracking pass
2026-03-24T01:50:41.918891+00:00,1.677077,1.677076,1,0,0,1.727077,1.727077,238.893596,0.751797,89.121966,-31.103428,89.118139,-31.103344,-0.004823,0.000106,-0.004824,0.000106,-0.076529,0.001682,-0.000273,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,13.342268,-13.486004,75.775870,-17.617340,75.775870,-17.617340,75.775870,Tracking pass
2026-03-24T01:50:41.980356+00:00,1.738542,1.738541,1,0,0,1.788542,1.788542,238.893667,0.755826,89.117261,-31.103325,89.113434,-31.103241,-0.004704,0.000103,-0.004705,0.000104,-0.076546,0.001684,-0.000273,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,13.895490,-14.038368,75.217944,-17.064873,75.217944,-17.064873,75.217944,Tracking pass
2026-03-24T01:50:42.043352+00:00,1.801536,0.012995,1,0,1,1.851536,1.851536,238.893740,0.759960,89.112434,-31.103219,89.108606,-31.103134,-0.004827,0.000106,-0.004828,0.000106,-0.076569,0.001688,-2.856165,0.062970,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,14.557888,-14.709864,74.550717,-16.393270,74.550717,-16.393270,74.550717,Tracking pass
2026-03-24T01:50:42.116699+00:00,1.874882,0.086341,1,0,0,1.924882,1.924882,238.893826,0.764769,89.106818,-31.103095,89.102988,-31.103010,-0.005616,0.000124,-0.005617,0.000124,-0.076583,0.001690,-0.000273,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,15.132782,-15.328446,73.970206,-15.774564,73.970206,-15.774564,73.970206,Tracking pass
2026-03-24T01:50:42.183430+00:00,1.941611,0.153069,1,0,0,1.991611,1.991611,238.893903,0.769146,89.101707,-31.102982,89.097876,-31.102897,-0.005111,0.000113,-0.005112,0.000113,-0.076601,0.001693,-0.000274,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,15.711238,-15.913296,73.386638,-15.189601,73.386638,-15.189601,73.386638,Tracking pass
2026-03-24T01:50:42.246675+00:00,2.004855,0.216313,1,0,0,2.054855,2.054855,238.893977,0.773296,89.096862,-31.102875,89.093030,-31.102790,-0.004845,0.000107,-0.004846,0.000107,-0.076619,0.001696,-0.000274,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,16.269996,-16.447292,72.823034,-14.655498,72.823034,-14.655498,72.823034,Tracking pass
2026-03-24T01:50:42.306915+00:00,2.065090,0.276548,1,0,0,2.115090,2.115090,238.894046,0.777249,89.092246,-31.102773,89.088414,-31.102688,-0.004616,0.000102,-0.004616,0.000102,-0.076635,0.001698,-0.000274,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,16.810300,-17.003775,72.278114,-14.098913,72.278114,-14.098913,72.278114,Tracking pass
2026-03-24T01:50:42.367757+00:00,2.125934,0.337392,1,0,0,2.175934,2.175934,238.894117,0.781242,89.087583,-31.102669,89.083750,-31.102584,-0.004663,0.000103,-0.004664,0.000104,-0.076652,0.001701,-0.000274,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,17.572777,-17.791443,71.510973,-13.311141,71.510973,-13.311141,71.510973,Tracking pass
2026-03-24T01:50:42.456978+00:00,2.215112,0.426570,1,0,0,2.265112,2.265112,238.894221,0.787097,89.080746,-31.102517,89.076912,-31.102432,-0.006837,0.000152,-0.006838,0.000152,-0.076676,0.001705,-0.000274,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,18.112566,-18.389297,70.964346,-12.713135,70.964346,-12.713135,70.964346,Tracking pass
2026-03-24T01:50:42.520342+00:00,2.278515,0.489973,1,0,0,2.328515,2.328515,238.894294,0.791261,89.075884,-31.102409,89.072049,-31.102324,-0.004862,0.000108,-0.004863,0.000108,-0.076694,0.001708,-0.000275,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,18.678062,-18.974534,70.393987,-12.127790,70.393987,-12.127790,70.393987,Tracking pass
2026-03-24T01:50:42.584598+00:00,2.342765,0.554223,1,0,0,2.392765,2.392765,238.894369,0.795481,89.070956,-31.102299,89.067120,-31.102214,-0.004928,0.000110,-0.004929,0.000110,-0.076711,0.001710,-0.000275,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,19.269178,-19.551745,69.797942,-11.550469,69.797942,-11.550469,69.797942,Tracking pass
2026-03-24T01:50:42.648420+00:00,2.406585,0.618043,1,0,0,2.456585,2.456585,238.894443,0.799675,89.066059,-31.102190,89.062223,-31.102104,-0.004896,0.000109,-0.004897,0.000109,-0.076729,0.001713,-0.000275,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,19.824417,-20.128828,69.237806,-10.973277,69.237806,-10.973277,69.237806,Tracking pass
2026-03-24T01:50:42.710981+00:00,2.469143,0.680602,1,0,0,2.519143,2.519143,238.894515,0.803786,89.061259,-31.102083,89.057421,-31.101997,-0.004801,0.000107,-0.004801,0.000107,-0.076746,0.001716,-0.000275,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,20.414073,-20.712948,68.643348,-10.389049,68.643348,-10.389049,68.643348,Tracking pass
2026-03-24T01:50:42.773098+00:00,2.531259,0.742717,1,0,0,2.581259,2.581259,238.894587,0.807869,89.056491,-31.101976,89.052653,-31.101890,-0.004768,0.000107,-0.004768,0.000107,-0.076763,0.001719,-0.000275,0.000043,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,20.931976,-21.274496,68.120677,-9.827395,68.120677,-9.827395,68.120677,Tracking pass
2026-03-24T01:50:42.834112+00:00,2.592269,0.803728,1,0,0,2.642269,2.642269,238.894658,0.811880,89.051807,-31.101871,89.047968,-31.101785,-0.004684,0.000105,-0.004685,0.000105,-0.076780,0.001721,-0.000275,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,21.504509,-21.864324,67.543459,-9.237461,67.543459,-9.237461,67.543459,Tracking pass
2026-03-24T01:50:42.904016+00:00,2.662157,0.873616,1,0,0,2.712157,2.712157,238.894739,0.816476,89.046441,-31.101751,89.042600,-31.101665,-0.005367,0.000120,-0.005368,0.000121,-0.076799,0.001724,-0.000276,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,22.154333,-22.497883,66.888267,-8.603781,66.888267,-8.603781,66.888267,Tracking pass
2026-03-24T01:50:42.971378+00:00,2.729485,0.940944,1,0,0,2.779485,2.779485,238.894817,0.820905,89.041269,-31.101635,89.037428,-31.101548,-0.005171,0.000116,-0.005172,0.000116,-0.076818,0.001727,-0.000276,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,22.704337,-23.058014,66.333092,-8.043534,66.333092,-8.043534,66.333092,Tracking pass
2026-03-24T01:50:43.030329+00:00,2.788464,0.999922,1,0,0,2.838464,2.838464,238.894885,0.824786,89.036738,-31.101533,89.032896,-31.101446,-0.004531,0.000102,-0.004532,0.000102,-0.076834,0.001730,-0.000276,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,23.265498,-23.632050,65.767399,-7.469396,65.767399,-7.469396,65.767399,Tracking pass
2026-03-24T01:50:43.095544+00:00,2.853692,1.065150,1,0,0,2.903692,2.903692,238.894961,0.829078,89.031726,-31.101420,89.027883,-31.101333,-0.005012,0.000113,-0.005013,0.000113,-0.076852,0.001733,-0.000276,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,23.798420,-24.222265,65.229463,-6.879068,65.229463,-6.879068,65.229463,Tracking pass
2026-03-24T01:50:43.159312+00:00,2.917459,1.128917,1,0,0,2.967459,2.967459,238.895035,0.833276,89.026825,-31.101309,89.022981,-31.101223,-0.004901,0.000111,-0.004902,0.000111,-0.076870,0.001735,-0.000276,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,24.342029,-24.788404,64.680952,-6.312819,64.680952,-6.312819,64.680952,Tracking pass
2026-03-24T01:50:43.221402+00:00,2.979532,1.190990,1,0,0,3.029532,3.029532,238.895107,0.837363,89.022053,-31.101202,89.018208,-31.101115,-0.004772,0.000108,-0.004773,0.000108,-0.076887,0.001738,-0.000277,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,24.937136,-25.385356,64.081072,-5.715758,64.081072,-5.715758,64.081072,Tracking pass
2026-03-24T01:50:43.288806+00:00,3.046958,1.258416,1,0,0,3.096958,3.096958,238.895185,0.841803,89.016868,-31.101084,89.013022,-31.100997,-0.005185,0.000117,-0.005186,0.000117,-0.076905,0.001741,-0.000277,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,25.549881,-26.006084,63.463141,-5.094913,63.463141,-5.094913,63.463141,Tracking pass
2026-03-24T01:50:43.354367+00:00,3.112497,1.323955,1,0,0,3.162497,3.162497,238.895261,0.846120,89.011827,-31.100970,89.007981,-31.100883,-0.005041,0.000114,-0.005042,0.000114,-0.076924,0.001744,-0.000277,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,26.378448,-26.853276,62.629533,-4.247607,62.629533,-4.247607,62.629533,Tracking pass
2026-03-24T01:50:43.447322+00:00,3.205461,1.416919,1,0,0,3.255461,3.255461,238.895368,0.852246,89.004675,-31.100808,89.000827,-31.100720,-0.007152,0.000162,-0.007154,0.000163,-0.076949,0.001748,-0.000277,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,26.934888,-27.433362,62.065939,-3.667358,62.065939,-3.667358,62.065939,Tracking pass
2026-03-24T01:50:43.508218+00:00,3.266359,1.477817,1,0,0,3.316359,3.316359,238.895439,0.856259,88.999988,-31.100701,88.996140,-31.100614,-0.004687,0.000107,-0.004687,0.000107,-0.076966,0.001751,-0.000277,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,27.476737,-27.955170,61.519402,-3.145443,61.519402,-3.145443,61.519402,Tracking pass
2026-03-24T01:50:43.575256+00:00,3.333380,1.544838,1,0,0,3.383380,3.383380,238.895516,0.860678,88.994829,-31.100584,88.990980,-31.100496,-0.005159,0.000117,-0.005160,0.000118,-0.076985,0.001754,-0.000278,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,28.102786,-28.590489,60.888193,-2.510007,60.888193,-2.510007,60.888193,Tracking pass
2026-03-24T01:50:43.638203+00:00,3.396348,1.607807,1,0,0,3.446348,3.446348,238.895589,0.864830,88.989981,-31.100473,88.986131,-31.100385,-0.004848,0.000111,-0.004849,0.000111,-0.077002,0.001756,-0.000278,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,28.634808,-29.129978,60.351323,-1.970408,60.351323,-1.970408,60.351323,Tracking pass
2026-03-24T01:50:43.695885+00:00,3.454007,1.665466,1,0,0,3.504007,3.504007,238.895656,0.868633,88.985541,-31.100372,88.981689,-31.100284,-0.004440,0.000101,-0.004441,0.000101,-0.077018,0.001759,-0.000278,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,29.185841,-29.705000,59.795848,-1.395284,59.795848,-1.395284,59.795848,Tracking pass
2026-03-24T01:50:43.759322+00:00,3.517461,1.728920,1,0,0,3.567461,3.567461,238.895729,0.872819,88.980653,-31.100260,88.976801,-31.100172,-0.004888,0.000112,-0.004889,0.000112,-0.077036,0.001762,-0.000278,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,29.671042,-30.245862,59.305759,-0.854310,59.305759,-0.854310,59.305759,Tracking pass
2026-03-24T01:50:43.819544+00:00,3.577649,0.010188,1,0,1,3.627649,3.627649,238.895798,0.876795,88.976010,-31.100154,88.972157,-31.100066,-0.004643,0.000106,-0.004644,0.000106,-0.077059,0.001765,-3.387587,0.077611,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,30.300224,-30.861869,58.671933,-0.238196,58.671933,-0.238196,58.671933,Tracking pass
2026-03-24T01:50:43.889411+00:00,3.647526,0.080065,1,0,0,3.697526,3.697526,238.895879,0.881407,88.970625,-31.100031,88.966771,-31.099942,-0.005385,0.000123,-0.005386,0.000124,-0.077072,0.001767,-0.000278,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,30.900180,-30.964394,58.066591,-0.135548,58.066591,-0.135548,58.066591,Tracking pass
2026-03-24T01:50:43.953774+00:00,3.711912,0.144451,1,0,0,3.761912,3.761912,238.895954,0.885658,88.965662,-31.099917,88.961807,-31.099828,-0.004963,0.000114,-0.004964,0.000114,-0.077090,0.001770,-0.000279,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,31.429455,-30.970960,57.532352,-0.128868,57.532352,-0.128868,57.532352,Tracking pass
2026-03-24T01:50:44.015224+00:00,3.773335,0.205874,1,0,0,3.823335,3.823335,238.896024,0.889713,88.960926,-31.099808,88.957071,-31.099719,-0.004736,0.000109,-0.004736,0.000109,-0.077107,0.001773,-0.000279,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,32.033059,-30.969158,56.924011,-0.130562,56.924011,-0.130562,56.924011,Tracking pass
2026-03-24T01:50:44.080461+00:00,3.838590,0.271129,1,0,0,3.888590,3.888590,238.896100,0.894023,88.955894,-31.099692,88.952037,-31.099603,-0.005032,0.000116,-0.005033,0.000116,-0.077125,0.001776,-0.000279,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,32.549159,-30.968986,56.402878,-0.130617,56.402878,-0.130617,56.402878,Tracking pass
2026-03-24T01:50:44.137618+00:00,3.895740,0.328279,1,0,0,3.945740,3.945740,238.896166,0.897799,88.951486,-31.099591,88.947629,-31.099502,-0.004408,0.000102,-0.004409,0.000102,-0.077141,0.001778,-0.000279,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,33.083198,-30.969072,55.864431,-0.130430,55.864431,-0.130430,55.864431,Tracking pass
2026-03-24T01:50:44.199038+00:00,3.957145,0.389684,1,0,0,4.007145,4.007145,238.896237,0.901856,88.946748,-31.099481,88.942890,-31.099392,-0.004737,0.000109,-0.004738,0.000109,-0.077159,0.001781,-0.000279,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,33.648522,-30.968900,55.294368,-0.130492,55.294368,-0.130492,55.294368,Tracking pass
2026-03-24T01:50:44.262729+00:00,4.020811,0.453350,1,0,0,4.070811,4.070811,238.896310,0.906064,88.941836,-31.099368,88.937976,-31.099279,-0.004913,0.000113,-0.004914,0.000114,-0.077176,0.001784,-0.000279,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,34.219768,-30.969072,54.718209,-0.130207,54.718209,-0.130207,54.718209,Tracking pass
2026-03-24T01:50:44.326879+00:00,4.084996,0.517535,1,0,0,4.134996,4.134996,238.896384,0.910307,88.936881,-31.099253,88.933021,-31.099164,-0.004954,0.000115,-0.004955,0.000115,-0.077194,0.001787,-0.000280,0.000044,3,5,3,5,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,34.781229,-30.969072,54.151792,-0.130092,54.151792,-0.130092,54.151792,Tracking pass
