utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-23T20:41:12.089957+00:00,0.000001,0.000000,0,0,1,0.000001,0.000001,95.131782,-10.831182,259.126265,-5.040122,90.000000,-5.040122,0.000000,0.000000,0.000000,0.000000,-0.038800,-0.052739,-3.104031,-4.219159,0.068552,-0.105429,89.931448,-4.934692,89.931448,-4.934692,89.931448,Waiting for rise in 4984.3 s
2026-03-23T20:41:12.239745+00:00,0.149780,0.149779,0,0,0,0.149780,0.149780,95.139922,-10.836837,259.120453,-5.048020,90.000000,-5.048020,-0.005811,-0.007898,0.000000,0.000000,-0.038800,-0.052718,0.000005,0.000173,0.068424,-0.105429,89.931576,-4.942590,89.931576,-4.942590,89.931576,Waiting for rise in 4984.2 s
2026-03-23T20:41:12.295813+00:00,0.205842,0.205841,0,0,0,0.205842,0.205842,95.142968,-10.838953,259.118278,-5.050975,90.000000,-5.050975,-0.002175,-0.002955,0.000000,0.000000,-0.038799,-0.052708,0.000005,0.000172,0.068467,-0.105558,89.931533,-4.945417,89.931533,-4.945417,89.931533,Waiting for rise in 4984.1 s
2026-03-23T20:41:12.427009+00:00,0.337041,0.337040,0,0,0,0.337041,0.337041,95.150094,-10.843906,259.113188,-5.057889,90.000000,-5.057889,-0.005090,-0.006914,0.000000,0.000000,-0.038799,-0.052686,0.000005,0.000172,0.068509,-0.105558,89.931491,-4.952331,89.931491,-4.952331,89.931491,Waiting for rise in 4984.0 s
2026-03-23T20:41:12.483859+00:00,0.393889,0.393888,0,0,0,0.393889,0.393889,95.153181,-10.846052,259.110982,-5.060883,90.000000,-5.060883,-0.002206,-0.002995,0.000000,0.000000,-0.038799,-0.052676,0.000005,0.000172,0.068467,-0.105558,89.931533,-4.955326,89.931533,-4.955325,89.931533,Waiting for rise in 4983.9 s
2026-03-23T20:41:12.547779+00:00,0.457802,0.457801,0,0,0,0.457802,0.457802,95.156650,-10.848464,259.108503,-5.064250,90.000000,-5.064250,-0.002480,-0.003366,0.000000,0.000000,-0.038798,-0.052665,0.000005,0.000172,0.068552,-0.105558,89.931448,-4.958692,89.931448,-4.958692,89.931448,Waiting for rise in 4983.9 s
2026-03-23T20:41:12.629355+00:00,0.539382,0.539381,0,0,0,0.539382,0.539382,95.161078,-10.851544,259.105337,-5.068546,90.000000,-5.068546,-0.003165,-0.004296,0.000000,0.000000,-0.038798,-0.052651,0.000005,0.000172,0.068381,-0.105601,89.931619,-4.962945,89.931619,-4.962945,89.931619,Waiting for rise in 4983.8 s
2026-03-23T20:41:12.686632+00:00,0.596652,0.596652,0,0,0,0.596652,0.596652,95.164186,-10.853705,259.103115,-5.071561,90.000000,-5.071561,-0.002222,-0.003015,0.000000,0.000000,-0.038798,-0.052641,0.000005,0.000172,0.068467,-0.105472,89.931533,-4.966089,89.931533,-4.966089,89.931533,Waiting for rise in 4983.7 s
2026-03-23T20:41:12.770456+00:00,0.680475,0.680474,0,0,0,0.680475,0.680475,95.168734,-10.856869,259.099863,-5.075972,90.000000,-5.075972,-0.003252,-0.004412,0.000000,0.000000,-0.038797,-0.052627,0.000005,0.000172,0.068424,-0.105601,89.931576,-4.970372,89.931576,-4.970372,89.931576,Waiting for rise in 4983.6 s
2026-03-23T20:41:12.826198+00:00,0.736216,0.736215,0,0,0,0.736216,0.736216,95.171757,-10.858973,259.097701,-5.078906,90.000000,-5.078906,-0.002163,-0.002933,0.000000,0.000000,-0.038797,-0.052617,0.000005,0.000172,0.068595,-0.105601,89.931405,-4.973305,89.931405,-4.973305,89.931405,Waiting for rise in 4983.6 s
2026-03-23T20:41:12.921071+00:00,0.831092,0.831091,0,0,0,0.831092,0.831092,95.176903,-10.862553,259.094020,-5.083897,90.000000,-5.083897,-0.003681,-0.004991,0.000000,0.000000,-0.038796,-0.052601,0.000005,0.000172,0.068552,-0.105429,89.931448,-4.978468,89.931448,-4.978468,89.931448,Waiting for rise in 4983.5 s
2026-03-23T20:41:12.976347+00:00,0.886364,0.886363,0,0,0,0.886364,0.886364,95.179900,-10.864639,259.091876,-5.086804,90.000000,-5.086804,-0.002144,-0.002907,0.000000,0.000000,-0.038796,-0.052591,0.000005,0.000172,0.068509,-0.105558,89.931491,-4.981246,89.931491,-4.981246,89.931491,Waiting for rise in 4983.4 s
2026-03-23T20:41:13.034657+00:00,0.944676,0.944675,0,0,0,0.944676,0.944676,95.183061,-10.866840,259.089613,-5.089870,90.000000,-5.089870,-0.002262,-0.003066,0.000000,0.000000,-0.038796,-0.052581,0.000005,0.000172,0.068509,-0.105515,89.931491,-4.984355,89.931491,-4.984355,89.931491,Waiting for rise in 4983.4 s
2026-03-23T20:41:13.088903+00:00,0.998918,0.998917,0,0,0,0.998918,0.998918,95.186001,-10.868887,259.087509,-5.092722,90.000000,-5.092722,-0.002104,-0.002852,0.000000,0.000000,-0.038795,-0.052572,0.000005,0.000172,0.068381,-0.105558,89.931619,-4.987164,89.931619,-4.987164,89.931619,Waiting for rise in 4983.3 s
2026-03-23T20:41:13.160432+00:00,1.070432,1.070431,0,0,0,1.070432,1.070432,95.189876,-10.871586,259.084735,-5.096481,90.000000,-5.096481,-0.002774,-0.003759,0.000000,0.000000,-0.038795,-0.052559,0.000005,0.000172,0.068467,-0.105515,89.931533,-4.990966,89.931533,-4.990966,89.931533,Waiting for rise in 4983.2 s
2026-03-23T20:41:13.216756+00:00,1.126760,1.126759,0,0,0,1.126760,1.126760,95.192928,-10.873711,259.082549,-5.099442,90.000000,-5.099442,-0.002185,-0.002960,0.000000,0.000000,-0.038795,-0.052550,0.000005,0.000172,0.068509,-0.105472,89.931491,-4.993970,89.931491,-4.993970,89.931491,Waiting for rise in 4983.2 s
2026-03-23T20:41:13.276305+00:00,1.186301,1.186300,0,0,0,1.186301,1.186301,95.196154,-10.875958,259.080239,-5.102570,90.000000,-5.102570,-0.002310,-0.003129,0.000000,0.000000,-0.038795,-0.052540,0.000005,0.000172,0.068467,-0.105472,89.931533,-4.997098,89.931533,-4.997098,89.931533,Waiting for rise in 4983.1 s
2026-03-23T20:41:13.350541+00:00,1.260553,1.260552,0,0,0,1.260553,1.260553,95.200175,-10.878760,259.077359,-5.106471,90.000000,-5.106471,-0.002881,-0.003901,0.000000,0.000000,-0.038794,-0.052527,0.000005,0.000172,0.068381,-0.105515,89.931619,-5.000956,89.931619,-5.000956,89.931619,Waiting for rise in 4983.1 s
2026-03-23T20:41:13.405619+00:00,1.315622,1.315621,0,0,0,1.315622,1.315622,95.203157,-10.880838,259.075222,-5.109363,90.000000,-5.109363,-0.002136,-0.002892,0.000000,0.000000,-0.038794,-0.052517,0.000005,0.000172,0.068509,-0.105515,89.931491,-5.003848,89.931491,-5.003848,89.931491,Waiting for rise in 4983.0 s
