utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-24T00:34:53.835403+00:00,0.000001,0.000000,1,0,1,0.050001,0.050001,285.281755,1.163106,88.794273,15.278530,88.791847,15.286020,0.000000,0.000000,0.000000,0.000000,-0.048511,0.149809,-3.880863,11.984720,-81.988161,-61.847435,170.780008,77.133455,170.780008,77.133455,170.780008,Waiting for rise in 11765.2 s
2026-03-24T00:34:53.940319+00:00,0.104893,0.104892,1,0,0,0.154893,0.154893,285.297501,1.167928,88.789184,15.294246,88.786758,15.301739,-0.005089,0.015716,-0.005089,0.015719,-0.048517,0.149863,-0.000078,0.000676,-81.969707,-61.830268,170.756465,77.132008,170.756465,77.132008,170.756465,Tracking pass
2026-03-24T00:34:54.007965+00:00,0.172536,0.172535,1,0,0,0.222536,0.222536,285.307660,1.171037,88.785902,15.304384,88.783476,15.311880,-0.003282,0.010139,-0.003282,0.010141,-0.048522,0.149909,-0.000078,0.000677,-81.785557,-61.628008,170.569033,76.939889,170.569033,76.939889,170.569033,Tracking pass
2026-03-24T00:34:54.071287+00:00,0.235886,0.235885,1,0,0,0.285886,0.285886,285.317176,1.173948,88.782828,15.313883,88.780402,15.321381,-0.003074,0.009498,-0.003074,0.009500,-0.048527,0.149952,-0.000078,0.000677,-81.501844,-61.371675,170.282246,76.693056,170.282246,76.693056,170.282246,Tracking pass
2026-03-24T00:34:54.126832+00:00,0.291401,0.291400,1,0,0,0.341401,0.341401,285.325518,1.176500,88.780134,15.322208,88.777707,15.329708,-0.002694,0.008326,-0.002694,0.008327,-0.048531,0.149989,-0.000078,0.000677,-81.157577,-61.025692,169.935284,76.355400,169.935284,76.355400,169.935284,Tracking pass
2026-03-24T00:34:54.188276+00:00,0.352852,0.352851,1,0,0,0.402852,0.402852,285.334754,1.179324,88.777151,15.331426,88.774724,15.338929,-0.002982,0.009218,-0.002983,0.009220,-0.048536,0.150031,-0.000078,0.000677,-80.743487,-60.503712,169.518212,75.842641,169.518212,75.842641,169.518212,Tracking pass
2026-03-24T00:34:54.245908+00:00,0.410492,0.410491,1,0,0,0.460492,0.460492,285.343420,1.181973,88.774354,15.340075,88.771927,15.347579,-0.002798,0.008649,-0.002798,0.008651,-0.048541,0.150070,-0.000078,0.000677,-80.230777,-59.987441,169.002704,75.335020,169.002704,75.335020,169.002704,Tracking pass
2026-03-24T00:34:54.304098+00:00,0.468690,0.468689,1,0,0,0.518690,0.518690,285.352172,1.184648,88.771529,15.348810,88.769101,15.356316,-0.002825,0.008735,-0.002825,0.008737,-0.048545,0.150109,-0.000078,0.000677,-79.705751,-59.439412,168.474852,74.795728,168.474852,74.795728,168.474852,Tracking pass
2026-03-24T00:34:54.363081+00:00,0.527627,0.527626,1,0,0,0.577627,0.577627,285.361038,1.187357,88.768667,15.357658,88.766240,15.365166,-0.002861,0.008848,-0.002861,0.008850,-0.048550,0.150149,-0.000078,0.000678,-79.131372,-58.848382,167.897612,74.213548,167.897612,74.213548,167.897612,Tracking pass
2026-03-24T00:34:54.426414+00:00,0.590924,0.590924,1,0,0,0.640924,0.640924,285.370562,1.190266,88.765594,15.367164,88.763166,15.374674,-0.003073,0.009505,-0.003074,0.009508,-0.048555,0.150192,-0.000078,0.000678,-78.567336,-58.295761,167.330502,73.670435,167.330502,73.670435,167.330502,Tracking pass
2026-03-24T00:34:54.483424+00:00,0.648004,0.648003,1,0,0,0.698004,0.698004,285.379153,1.192890,88.762822,15.375738,88.760394,15.383250,-0.002772,0.008574,-0.002772,0.008576,-0.048559,0.150231,-0.000078,0.000678,-78.071492,-57.760306,166.831886,73.143556,166.831886,73.143556,166.831886,Tracking pass
2026-03-24T00:34:54.542336+00:00,0.706916,0.706915,1,0,0,0.756916,0.756916,285.388022,1.195597,88.759962,15.384589,88.757533,15.392104,-0.002861,0.008852,-0.002861,0.008854,-0.048564,0.150271,-0.000078,0.000678,-77.544234,-57.203007,166.301767,72.595111,166.301767,72.595111,166.301767,Tracking pass
2026-03-24T00:34:54.602081+00:00,0.766658,0.766657,1,0,0,0.816658,0.816658,285.397019,1.198343,88.757060,15.393568,88.754632,15.401084,-0.002901,0.008979,-0.002902,0.008981,-0.048569,0.150311,-0.000078,0.000678,-77.016890,-56.697979,165.771522,72.099064,165.771522,72.099064,165.771522,Tracking pass
2026-03-24T00:34:54.658970+00:00,0.823542,0.823541,1,0,0,0.873542,0.873542,285.405588,1.200957,88.754297,15.402119,88.751868,15.409638,-0.002763,0.008552,-0.002763,0.008553,-0.048573,0.150350,-0.000078,0.000678,-76.506155,-56.173339,165.258023,71.582977,165.258023,71.582977,165.258023,Tracking pass
2026-03-24T00:34:54.717906+00:00,0.882472,0.882471,1,0,0,0.932472,0.932472,285.414467,1.203666,88.751435,15.410981,88.749006,15.418501,-0.002863,0.008861,-0.002863,0.008863,-0.048578,0.150390,-0.000078,0.000679,-75.960100,-55.609217,164.709106,71.027718,164.709106,71.027718,164.709106,Tracking pass
2026-03-24T00:34:54.784230+00:00,0.948797,0.948796,1,0,0,0.998797,0.998797,285.424462,1.206714,88.748213,15.420957,88.745783,15.428479,-0.003222,0.009976,-0.003222,0.009978,-0.048583,0.150435,-0.000078,0.000679,-75.379455,-54.995699,164.125239,70.424179,164.125239,70.424179,164.125239,Tracking pass
2026-03-24T00:34:54.840591+00:00,1.005165,1.005164,1,0,0,1.055165,1.055165,285.432960,1.209305,88.745474,15.429437,88.743045,15.436962,-0.002739,0.008481,-0.002739,0.008483,-0.048587,0.150473,-0.000078,0.000679,-74.922235,-54.460760,163.665280,69.897722,163.665280,69.897722,163.665280,Tracking pass
2026-03-24T00:34:54.897771+00:00,1.062332,1.062331,1,0,0,1.112332,1.112332,285.441581,1.211932,88.742696,15.438041,88.740267,15.445567,-0.002778,0.008603,-0.002778,0.008605,-0.048592,0.150512,-0.000078,0.000679,-74.407594,-53.936463,163.147861,69.382030,163.147861,69.382030,163.147861,Tracking pass
2026-03-24T00:34:54.953453+00:00,1.117998,1.117997,1,0,0,1.167998,1.167998,285.449978,1.214490,88.739991,15.446420,88.737561,15.453948,-0.002705,0.008379,-0.002705,0.008381,-0.048596,0.150550,-0.000078,0.000679,-73.878148,-53.393026,162.615709,68.846974,162.615709,68.846974,162.615709,Tracking pass
2026-03-24T00:34:55.019617+00:00,1.184173,1.184173,1,0,0,1.234173,1.234173,285.459962,1.217531,88.736775,15.456384,88.734345,15.463915,-0.003216,0.009964,-0.003216,0.009967,-0.048601,0.150595,-0.000078,0.000680,-73.310678,-52.803498,162.045023,68.267413,162.045023,68.267413,162.045023,Tracking pass
2026-03-24T00:34:55.078888+00:00,1.243447,1.243446,1,0,0,1.293447,1.293447,285.468908,1.220256,88.733894,15.465312,88.731464,15.472844,-0.002881,0.008927,-0.002881,0.008929,-0.048606,0.150635,-0.000078,0.000680,-72.744582,-52.243925,161.476046,67.716769,161.476046,67.716769,161.476046,Tracking pass
2026-03-24T00:34:55.140589+00:00,1.305128,1.305127,1,0,0,1.355128,1.355128,285.478219,1.223090,88.730896,15.474604,88.728465,15.482139,-0.002998,0.009293,-0.002998,0.009295,-0.048611,0.150677,-0.000079,0.000680,-72.209041,-51.675811,160.937507,67.157950,160.937507,67.157950,160.937507,Tracking pass
2026-03-24T00:34:55.200681+00:00,1.365206,1.365205,1,0,0,1.415206,1.415206,285.487291,1.225851,88.727976,15.483658,88.725545,15.491195,-0.002921,0.009054,-0.002921,0.009056,-0.048615,0.150718,-0.000079,0.000680,-71.652172,-51.115809,160.377716,66.607004,160.377716,66.607004,160.377716,Tracking pass
2026-03-24T00:34:55.266794+00:00,1.431348,1.431347,1,0,0,1.481348,1.481348,285.497282,1.228891,88.724760,15.493628,88.722329,15.501167,-0.003216,0.009970,-0.003216,0.009973,-0.048621,0.150763,-0.000079,0.000680,-71.099422,-50.564733,159.821751,66.065900,159.821751,66.065900,159.821751,Tracking pass
2026-03-24T00:34:55.322167+00:00,1.486726,1.486725,1,0,0,1.536726,1.536726,285.505650,1.231436,88.722067,15.501978,88.719636,15.509519,-0.002693,0.008350,-0.002693,0.008352,-0.048625,0.150800,-0.000079,0.000680,-70.603836,-50.047646,159.323472,65.557165,159.323472,65.557165,159.323472,Tracking pass
2026-03-24T00:34:55.377862+00:00,1.542385,1.542385,1,0,0,1.592385,1.592385,285.514061,1.233994,88.719361,15.510373,88.716929,15.517916,-0.002707,0.008394,-0.002707,0.008396,-0.048629,0.150838,-0.000079,0.000681,-70.076320,-49.487987,158.793249,65.005903,158.793249,65.005903,158.793249,Tracking pass
