utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,cmd_x_vel_ff_deg_per_s,cmd_y_vel_ff_deg_per_s,x_control_mode,x_input_mode,y_control_mode,y_input_mode,x_controller_vel_limit,y_controller_vel_limit,x_traj_vel_limit,x_traj_accel_limit,x_traj_decel_limit,y_traj_vel_limit,y_traj_accel_limit,y_traj_decel_limit,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-24T22:40:36.070466+00:00,0.000003,0.000000,1,0,1,0.010003,0.010003,303.443183,1.508112,88.192832,33.430076,88.192019,33.430385,0.000000,0.000000,0.000000,0.000000,-0.081289,0.030913,-32.515738,12.365367,-0.081289,0.030913,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.085289,0.000915,88.106730,33.429470,88.106730,33.429470,88.106730,Waiting for rise in 5732.5 s
2026-03-24T22:40:36.129104+00:00,0.058628,0.058625,1,0,0,0.068628,0.068628,303.445065,1.512057,88.188066,33.431888,88.187253,33.432197,-0.004766,0.001812,-0.004766,0.001813,-0.081307,0.030921,-0.000632,0.000258,-0.081311,0.030922,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.085118,0.000872,88.102135,33.431325,88.102135,33.431325,88.102135,Tracking pass
2026-03-24T22:40:36.153763+00:00,0.083285,0.083283,1,0,0,0.093285,0.093285,303.445857,1.513717,88.186061,33.432651,88.185248,33.432960,-0.002005,0.000762,-0.002005,0.000763,-0.081316,0.030924,-0.000493,0.000201,-0.081320,0.030926,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.107005,0.021214,88.078244,33.411746,88.078244,33.411746,88.078244,Tracking pass
2026-03-24T22:40:36.182389+00:00,0.111905,0.111902,1,0,0,0.121905,0.121905,303.446776,1.515643,88.183734,33.433536,88.182921,33.433845,-0.002327,0.000885,-0.002327,0.000885,-0.081327,0.030929,-0.000140,0.000057,-0.081330,0.030930,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.198500,0.102667,87.984421,33.331178,87.984421,33.331178,87.984421,Tracking pass
2026-03-24T22:40:36.212666+00:00,0.142173,0.142170,1,0,0,0.152173,0.152173,303.447748,1.517681,88.181272,33.434472,88.180459,33.434781,-0.002462,0.000936,-0.002462,0.000936,-0.081338,0.030933,-0.000574,0.000235,-0.081341,0.030935,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.227511,0.170731,87.952948,33.264050,87.952948,33.264050,87.952948,Tracking pass
2026-03-24T22:40:36.243438+00:00,0.172960,0.172957,1,0,0,0.182960,0.182960,303.448737,1.519754,88.178768,33.435424,88.177954,33.435734,-0.002504,0.000952,-0.002504,0.000952,-0.081349,0.030938,-0.000217,0.000089,-0.081353,0.030939,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.384967,0.315656,87.792987,33.120078,87.792987,33.120078,87.792987,Tracking pass
2026-03-24T22:40:36.272453+00:00,0.201979,0.201976,1,0,0,0.211979,0.211979,303.449670,1.521708,88.176407,33.436322,88.175593,33.436632,-0.002361,0.000898,-0.002361,0.000898,-0.081360,0.030942,-0.000589,0.000241,-0.081363,0.030944,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.530751,0.427408,87.644843,33.009224,87.644843,33.009224,87.644843,Tracking pass
2026-03-24T22:40:36.301624+00:00,0.231096,0.231094,1,0,0,0.241096,0.241096,303.450606,1.523669,88.174038,33.437223,88.173224,33.437533,-0.002369,0.000901,-0.002369,0.000901,-0.081370,0.030947,-0.000080,0.000033,-0.081374,0.030948,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.572593,0.522980,87.600631,32.914552,87.600631,32.914552,87.600631,Tracking pass
2026-03-24T22:40:36.332131+00:00,0.261651,0.261648,1,0,0,0.271651,0.271651,303.451588,1.525727,88.171551,33.438169,88.170738,33.438478,-0.002486,0.000946,-0.002486,0.000946,-0.081382,0.030951,-0.000614,0.000251,-0.081385,0.030953,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.566971,0.791201,87.603766,32.647277,87.603766,32.647277,87.603766,Tracking pass
2026-03-24T22:40:36.364416+00:00,0.293936,0.293934,1,0,0,0.303936,0.303936,303.452626,1.527902,88.168924,33.439168,88.168110,33.439478,-0.002628,0.000999,-0.002628,0.000999,-0.081394,0.030956,-0.000289,0.000118,-0.081397,0.030957,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.558174,1.030325,87.609936,32.409152,87.609936,32.409152,87.609936,Tracking pass
2026-03-24T22:40:36.390198+00:00,0.319710,0.319708,1,0,0,0.329710,0.329710,303.453455,1.529638,88.166826,33.439966,88.166012,33.440276,-0.002098,0.000798,-0.002098,0.000798,-0.081403,0.030960,-0.000714,0.000292,-0.081407,0.030961,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.545556,1.113152,87.620455,32.327124,87.620455,32.327124,87.620455,Tracking pass
2026-03-24T22:40:36.419588+00:00,0.349106,0.349103,1,0,0,0.359106,0.359106,303.454401,1.531618,88.164433,33.440876,88.163619,33.441186,-0.002393,0.000910,-0.002393,0.000910,-0.081414,0.030964,-0.000066,0.000027,-0.081418,0.030966,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.579932,1.303224,87.583687,32.137962,87.583687,32.137962,87.583687,Tracking pass
2026-03-24T22:40:36.440551+00:00,0.370069,0.370066,1,0,0,0.380069,0.380069,303.455075,1.533031,88.162726,33.441525,88.161912,33.441835,-0.001707,0.000649,-0.001707,0.000649,-0.081422,0.030967,-0.000005,0.000002,-0.081425,0.030969,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.638125,1.506643,87.523787,31.935192,87.523787,31.935192,87.523787,Tracking pass
