utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,x_control_mode,x_input_mode,y_control_mode,y_input_mode,x_controller_vel_limit,y_controller_vel_limit,x_traj_vel_limit,x_traj_accel_limit,x_traj_decel_limit,y_traj_vel_limit,y_traj_accel_limit,y_traj_decel_limit,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-25T02:43:17.689437+00:00,0.000001,0.000000,0,0,1,0.000001,0.000001,299.168993,-2.262416,92.590570,29.144067,90.000000,29.144067,0.000000,0.000000,0.000000,0.000000,-0.064033,0.002444,-5.122677,0.195499,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023835,-0.012818,89.976165,29.156885,89.976165,29.156885,89.976165,Waiting for rise in 38.3 s
2026-03-25T02:43:17.778022+00:00,0.088572,0.088571,0,0,0,0.088572,0.088572,299.169100,-2.257458,92.584898,29.144283,90.000000,29.144283,-0.005672,0.000216,0.000000,0.000000,-0.064044,0.002441,-0.000169,-0.000037,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012904,89.976208,29.157187,89.976208,29.157187,89.976208,Waiting for rise in 38.2 s
2026-03-25T02:43:17.845068+00:00,0.155622,0.155621,0,0,0,0.155622,0.155622,299.169181,-2.253705,92.580604,29.144447,90.000000,29.144447,-0.004295,0.000164,0.000000,0.000000,-0.064056,0.002439,-0.000169,-0.000037,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012947,89.976208,29.157394,89.976208,29.157394,89.976208,Waiting for rise in 38.1 s
2026-03-25T02:43:17.903695+00:00,0.214229,0.214227,0,0,0,0.214229,0.214229,299.169252,-2.250424,92.576850,29.144590,90.000000,29.144590,-0.003754,0.000143,0.000000,0.000000,-0.064065,0.002437,-0.000169,-0.000037,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023706,-0.012904,89.976294,29.157493,89.976294,29.157494,89.976294,Waiting for rise in 38.1 s
2026-03-25T02:43:17.966563+00:00,0.277109,0.277108,0,0,0,0.277109,0.277109,299.169329,-2.246902,92.572821,29.144743,90.000000,29.144743,-0.004029,0.000153,0.000000,0.000000,-0.064076,0.002434,-0.000169,-0.000037,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023835,-0.012904,89.976165,29.157647,89.976165,29.157647,89.976165,Waiting for rise in 38.0 s
2026-03-25T02:43:18.028899+00:00,0.339435,0.339434,0,0,0,0.339435,0.339435,299.169404,-2.243412,92.568827,29.144895,90.000000,29.144895,-0.003994,0.000152,0.000000,0.000000,-0.064087,0.002432,-0.000169,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023920,-0.012861,89.976080,29.157755,89.976080,29.157755,89.976080,Waiting for rise in 38.0 s
2026-03-25T02:43:18.091396+00:00,0.401944,0.401943,0,0,0,0.401944,0.401944,299.169480,-2.239910,92.564821,29.145047,90.000000,29.145047,-0.004006,0.000152,0.000000,0.000000,-0.064097,0.002430,-0.000169,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023835,-0.012904,89.976165,29.157950,89.976165,29.157950,89.976165,Waiting for rise in 37.9 s
2026-03-25T02:43:18.152875+00:00,0.463402,0.463401,0,0,0,0.463402,0.463402,299.169554,-2.236467,92.560881,29.145196,90.000000,29.145196,-0.003940,0.000149,0.000000,0.000000,-0.064108,0.002427,-0.000169,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023835,-0.012818,89.976165,29.158014,89.976165,29.158014,89.976165,Waiting for rise in 37.8 s
2026-03-25T02:43:18.214609+00:00,0.525157,0.525155,0,0,0,0.525157,0.525157,299.169628,-2.233006,92.556922,29.145346,90.000000,29.145346,-0.003959,0.000150,0.000000,0.000000,-0.064118,0.002425,-0.000169,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012904,89.976208,29.158249,89.976208,29.158249,89.976208,Waiting for rise in 37.8 s
2026-03-25T02:43:18.273922+00:00,0.584461,0.584459,0,0,0,0.584461,0.584461,299.169700,-2.229683,92.553119,29.145489,90.000000,29.145489,-0.003803,0.000144,0.000000,0.000000,-0.064128,0.002423,-0.000169,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023706,-0.012990,89.976294,29.158479,89.976294,29.158479,89.976294,Waiting for rise in 37.7 s
2026-03-25T02:43:18.334849+00:00,0.645394,0.645392,0,0,0,0.645394,0.645394,299.169774,-2.226267,92.549211,29.145637,90.000000,29.145637,-0.003908,0.000148,0.000000,0.000000,-0.064138,0.002420,-0.000170,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023835,-0.012947,89.976165,29.158584,89.976165,29.158584,89.976165,Waiting for rise in 37.6 s
2026-03-25T02:43:18.395885+00:00,0.706418,0.706417,0,0,0,0.706418,0.706418,299.169847,-2.222846,92.545297,29.145785,90.000000,29.145785,-0.003914,0.000148,0.000000,0.000000,-0.064149,0.002418,-0.000170,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012990,89.976208,29.158774,89.976208,29.158774,89.976208,Waiting for rise in 37.6 s
2026-03-25T02:43:18.456058+00:00,0.766549,0.766548,0,0,0,0.766549,0.766549,299.169920,-2.219475,92.541439,29.145930,90.000000,29.145930,-0.003858,0.000145,0.000000,0.000000,-0.064159,0.002416,-0.000170,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023835,-0.012904,89.976165,29.158834,89.976165,29.158834,89.976165,Waiting for rise in 37.5 s
2026-03-25T02:43:18.519867+00:00,0.830396,0.830394,0,0,0,0.830396,0.830396,299.169997,-2.215894,92.537342,29.146084,90.000000,29.146084,-0.004097,0.000154,0.000000,0.000000,-0.064170,0.002414,-0.000170,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023706,-0.012904,89.976294,29.158988,89.976294,29.158988,89.976294,Waiting for rise in 37.5 s
2026-03-25T02:43:18.588839+00:00,0.899372,0.899371,0,0,0,0.899372,0.899372,299.170080,-2.212025,92.532916,29.146250,90.000000,29.146250,-0.004427,0.000166,0.000000,0.000000,-0.064181,0.002411,-0.000170,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023749,-0.012861,89.976251,29.159111,89.976251,29.159111,89.976251,Waiting for rise in 37.4 s
2026-03-25T02:43:18.651181+00:00,0.961705,0.961703,0,0,0,0.961705,0.961705,299.170155,-2.208529,92.528915,29.146401,90.000000,29.146401,-0.004001,0.000150,0.000000,0.000000,-0.064192,0.002409,-0.000170,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023835,-0.012947,89.976165,29.159347,89.976165,29.159347,89.976165,Waiting for rise in 37.3 s
2026-03-25T02:43:18.713225+00:00,1.023750,1.023749,0,0,0,1.023750,1.023750,299.170229,-2.205047,92.524932,29.146550,90.000000,29.146550,-0.003983,0.000149,0.000000,0.000000,-0.064203,0.002406,-0.000170,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023749,-0.012947,89.976251,29.159497,89.976251,29.159497,89.976251,Waiting for rise in 37.3 s
2026-03-25T02:43:18.771996+00:00,1.082516,1.082515,0,0,0,1.082516,1.082516,299.170300,-2.201750,92.521159,29.146691,90.000000,29.146691,-0.003773,0.000141,0.000000,0.000000,-0.064213,0.002404,-0.000170,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023877,-0.012904,89.976123,29.159595,89.976123,29.159595,89.976123,Waiting for rise in 37.2 s
2026-03-25T02:43:18.834008+00:00,1.144527,1.144526,0,0,0,1.144527,1.144527,299.170375,-2.198269,92.517176,29.146840,90.000000,29.146840,-0.003982,0.000149,0.000000,0.000000,-0.064223,0.002402,-0.000170,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023835,-0.012947,89.976165,29.159787,89.976165,29.159787,89.976165,Waiting for rise in 37.1 s
2026-03-25T02:43:18.893474+00:00,1.203997,1.203995,0,0,0,1.203997,1.203997,299.170446,-2.194931,92.513357,29.146983,90.000000,29.146983,-0.003820,0.000143,0.000000,0.000000,-0.064233,0.002399,-0.000170,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012904,89.976208,29.159887,89.976208,29.159887,89.976208,Waiting for rise in 37.1 s
2026-03-25T02:43:18.951575+00:00,1.262093,1.262091,0,0,0,1.262093,1.262093,299.170516,-2.191669,92.509625,29.147122,90.000000,29.147122,-0.003732,0.000139,0.000000,0.000000,-0.064243,0.002397,-0.000170,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012947,89.976208,29.160069,89.976208,29.160069,89.976208,Waiting for rise in 37.0 s
2026-03-25T02:43:19.013981+00:00,1.324511,1.324509,0,0,0,1.324511,1.324511,299.170591,-2.188165,92.505614,29.147272,90.000000,29.147272,-0.004010,0.000150,0.000000,0.000000,-0.064254,0.002395,-0.000171,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023835,-0.012947,89.976165,29.160219,89.976165,29.160219,89.976165,Waiting for rise in 37.0 s
2026-03-25T02:43:19.076133+00:00,1.386653,1.386652,0,0,0,1.386653,1.386653,299.170665,-2.184675,92.501621,29.147421,90.000000,29.147421,-0.003993,0.000149,0.000000,0.000000,-0.064264,0.002393,-0.000171,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023749,-0.012990,89.976251,29.160410,89.976251,29.160410,89.976251,Waiting for rise in 36.9 s
2026-03-25T02:43:19.136876+00:00,1.447397,1.447395,0,0,0,1.447397,1.447397,299.170738,-2.181263,92.497717,29.147566,90.000000,29.147566,-0.003904,0.000145,0.000000,0.000000,-0.064275,0.002390,-0.000171,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023835,-0.012947,89.976165,29.160513,89.976165,29.160513,89.976165,Waiting for rise in 36.8 s
2026-03-25T02:43:19.195066+00:00,1.505553,1.505551,0,0,0,1.505553,1.505553,299.170808,-2.177996,92.493979,29.147705,90.000000,29.147705,-0.003738,0.000139,0.000000,0.000000,-0.064285,0.002388,-0.000171,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023877,-0.012990,89.976123,29.160694,89.976123,29.160694,89.976123,Waiting for rise in 36.8 s
2026-03-25T02:43:19.256332+00:00,1.566855,1.566854,0,0,0,1.566855,1.566855,299.170881,-2.174551,92.490038,29.147851,90.000000,29.147851,-0.003941,0.000146,0.000000,0.000000,-0.064295,0.002386,-0.000171,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023749,-0.012947,89.976251,29.160798,89.976251,29.160798,89.976251,Waiting for rise in 36.7 s
2026-03-25T02:43:19.316046+00:00,1.626559,1.626558,0,0,0,1.626559,1.626559,299.170952,-2.171196,92.486199,29.147994,90.000000,29.147994,-0.003839,0.000142,0.000000,0.000000,-0.064305,0.002383,-0.000171,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023920,-0.012861,89.976080,29.160854,89.976080,29.160854,89.976080,Waiting for rise in 36.7 s
2026-03-25T02:43:19.377250+00:00,1.687743,1.687742,0,0,0,1.687743,1.687743,299.171026,-2.167757,92.482264,29.148139,90.000000,29.148139,-0.003935,0.000146,0.000000,0.000000,-0.064316,0.002381,-0.000171,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023749,-0.012990,89.976251,29.161129,89.976251,29.161129,89.976251,Waiting for rise in 36.6 s
2026-03-25T02:43:19.437129+00:00,1.747639,1.747638,0,0,0,1.747639,1.747639,299.171097,-2.164390,92.478412,29.148282,90.000000,29.148282,-0.003853,0.000143,0.000000,0.000000,-0.064326,0.002379,-0.000171,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023835,-0.012861,89.976165,29.161143,89.976165,29.161143,89.976165,Waiting for rise in 36.5 s
2026-03-25T02:43:19.496095+00:00,1.806612,0.000000,0,0,1,1.806612,1.806612,299.171168,-2.161072,92.474615,29.148422,90.000000,29.148422,-0.003797,0.000140,0.000000,0.000000,-0.064341,0.002376,-5.147240,0.190052,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012947,89.976208,29.161369,89.976208,29.161369,89.976208,Waiting for rise in 36.5 s
2026-03-25T02:43:19.591791+00:00,1.902279,0.095666,0,0,0,1.902279,1.902279,299.171282,-2.155693,92.468459,29.148649,90.000000,29.148649,-0.006156,0.000227,0.000000,0.000000,-0.064353,0.002373,-0.000171,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023749,-0.012947,89.976251,29.161596,89.976251,29.161596,89.976251,Waiting for rise in 36.4 s
2026-03-25T02:43:19.655554+00:00,1.966041,0.159429,0,0,0,1.966041,1.966041,299.171358,-2.152106,92.464356,29.148801,90.000000,29.148801,-0.004104,0.000151,0.000000,0.000000,-0.064364,0.002371,-0.000171,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012947,89.976208,29.161747,89.976208,29.161747,89.976208,Waiting for rise in 36.3 s
2026-03-25T02:43:19.717775+00:00,2.028288,0.221675,0,0,0,2.028288,2.028288,299.171432,-2.148605,92.460349,29.148948,90.000000,29.148948,-0.004007,0.000147,0.000000,0.000000,-0.064374,0.002368,-0.000172,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023920,-0.012947,89.976080,29.161895,89.976080,29.161895,89.976080,Waiting for rise in 36.3 s
2026-03-25T02:43:19.779997+00:00,2.090498,0.283886,0,0,0,2.090498,2.090498,299.171506,-2.145104,92.456344,29.149095,90.000000,29.149095,-0.004005,0.000147,0.000000,0.000000,-0.064385,0.002366,-0.000172,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012861,89.976208,29.161956,89.976208,29.161956,89.976208,Waiting for rise in 36.2 s
2026-03-25T02:43:19.841434+00:00,2.151935,0.345323,0,0,0,2.151935,2.151935,299.171579,-2.141647,92.452388,29.149241,90.000000,29.149241,-0.003956,0.000145,0.000000,0.000000,-0.064395,0.002363,-0.000172,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012861,89.976208,29.162102,89.976208,29.162102,89.976208,Waiting for rise in 36.1 s
2026-03-25T02:43:19.898566+00:00,2.209049,0.402437,0,0,0,2.209049,2.209049,299.171647,-2.138433,92.448710,29.149376,90.000000,29.149376,-0.003678,0.000135,0.000000,0.000000,-0.064405,0.002361,-0.000172,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012947,89.976208,29.162322,89.976208,29.162322,89.976208,Waiting for rise in 36.1 s
2026-03-25T02:43:19.961513+00:00,2.272017,0.465405,0,0,0,2.272017,2.272017,299.171722,-2.134888,92.444654,29.149524,90.000000,29.149524,-0.004056,0.000149,0.000000,0.000000,-0.064416,0.002359,-0.000172,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023749,-0.012990,89.976251,29.162514,89.976251,29.162514,89.976251,Waiting for rise in 36.0 s
2026-03-25T02:43:20.022623+00:00,2.333120,0.526508,0,0,0,2.333120,2.333120,299.171795,-2.131448,92.440717,29.149668,90.000000,29.149668,-0.003936,0.000144,0.000000,0.000000,-0.064427,0.002357,-0.000172,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012861,89.976208,29.162529,89.976208,29.162529,89.976208,Waiting for rise in 36.0 s
2026-03-25T02:43:20.086857+00:00,2.397361,0.590749,0,0,0,2.397361,2.397361,299.171871,-2.127831,92.436578,29.149820,90.000000,29.149820,-0.004139,0.000151,0.000000,0.000000,-0.064438,0.002354,-0.000172,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023749,-0.012990,89.976251,29.162809,89.976251,29.162809,89.976251,Waiting for rise in 35.9 s
2026-03-25T02:43:20.146275+00:00,2.456751,0.650139,0,0,0,2.456751,2.456751,299.171942,-2.124486,92.432751,29.149959,90.000000,29.149959,-0.003827,0.000140,0.000000,0.000000,-0.064448,0.002352,-0.000172,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012904,89.976208,29.162863,89.976208,29.162863,89.976208,Waiting for rise in 35.8 s
2026-03-25T02:43:20.212651+00:00,2.523110,0.716498,0,0,0,2.523110,2.523110,299.172021,-2.120748,92.428474,29.150115,90.000000,29.150115,-0.004277,0.000156,0.000000,0.000000,-0.064459,0.002349,-0.000172,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023706,-0.012947,89.976294,29.163062,89.976294,29.163062,89.976294,Waiting for rise in 35.8 s
2026-03-25T02:43:20.274314+00:00,2.584783,0.778171,0,0,0,2.584783,2.584783,299.172094,-2.117274,92.424498,29.150260,90.000000,29.150260,-0.003976,0.000145,0.000000,0.000000,-0.064470,0.002347,-0.000172,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023920,-0.012904,89.976080,29.163164,89.976080,29.163164,89.976080,Waiting for rise in 35.7 s
2026-03-25T02:43:20.336862+00:00,2.647351,0.840739,0,0,0,2.647351,2.647351,299.172168,-2.113749,92.420464,29.150407,90.000000,29.150407,-0.004034,0.000147,0.000000,0.000000,-0.064481,0.002345,-0.000172,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012904,89.976208,29.163311,89.976208,29.163311,89.976208,Waiting for rise in 35.6 s
2026-03-25T02:43:20.396059+00:00,2.706530,0.899918,0,0,0,2.706530,2.706530,299.172238,-2.110414,92.416648,29.150546,90.000000,29.150546,-0.003816,0.000139,0.000000,0.000000,-0.064491,0.002342,-0.000173,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023749,-0.012990,89.976251,29.163535,89.976251,29.163535,89.976251,Waiting for rise in 35.6 s
2026-03-25T02:43:20.470342+00:00,2.780830,0.974218,0,0,0,2.780830,2.780830,299.172326,-2.106226,92.411856,29.150720,90.000000,29.150720,-0.004792,0.000174,0.000000,0.000000,-0.064504,0.002339,-0.000173,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023749,-0.012947,89.976251,29.163666,89.976251,29.163666,89.976251,Waiting for rise in 35.5 s
2026-03-25T02:43:20.534467+00:00,2.844961,1.038349,0,0,0,2.844961,2.844961,299.172402,-2.102610,92.407719,29.150870,90.000000,29.150870,-0.004137,0.000150,0.000000,0.000000,-0.064515,0.002337,-0.000173,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023749,-0.012904,89.976251,29.163773,89.976251,29.163773,89.976251,Waiting for rise in 35.4 s
2026-03-25T02:43:20.594170+00:00,2.904638,1.098026,0,0,0,2.904638,2.904638,299.172473,-2.099246,92.403868,29.151009,90.000000,29.151009,-0.003850,0.000139,0.000000,0.000000,-0.064525,0.002335,-0.000173,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023920,-0.012861,89.976080,29.163870,89.976080,29.163870,89.976080,Waiting for rise in 35.4 s
2026-03-25T02:43:20.657180+00:00,2.967656,1.161044,0,0,0,2.967656,2.967656,299.172547,-2.095692,92.399802,29.151156,90.000000,29.151156,-0.004067,0.000147,0.000000,0.000000,-0.064536,0.002332,-0.000173,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023706,-0.012947,89.976294,29.164103,89.976294,29.164103,89.976294,Waiting for rise in 35.3 s
2026-03-25T02:43:20.716761+00:00,3.027240,1.220628,0,0,0,3.027240,3.027240,299.172618,-2.092331,92.395956,29.151295,90.000000,29.151295,-0.003846,0.000139,0.000000,0.000000,-0.064546,0.002330,-0.000173,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023835,-0.012947,89.976165,29.164241,89.976165,29.164241,89.976165,Waiting for rise in 35.3 s
2026-03-25T02:43:20.780263+00:00,3.090742,1.284130,0,0,0,3.090742,3.090742,299.172693,-2.088749,92.391857,29.151443,90.000000,29.151443,-0.004099,0.000148,0.000000,0.000000,-0.064557,0.002328,-0.000173,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023749,-0.012947,89.976251,29.164389,89.976251,29.164389,89.976251,Waiting for rise in 35.2 s
2026-03-25T02:43:20.843514+00:00,3.153972,1.347360,0,0,0,3.153972,3.153972,299.172767,-2.085181,92.387775,29.151590,90.000000,29.151590,-0.004082,0.000147,0.000000,0.000000,-0.064568,0.002325,-0.000173,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023835,-0.012861,89.976165,29.164451,89.976165,29.164451,89.976165,Waiting for rise in 35.1 s
2026-03-25T02:43:20.914387+00:00,3.224864,1.418251,0,0,0,3.224864,3.224864,299.172851,-2.081181,92.383197,29.151755,90.000000,29.151755,-0.004578,0.000165,0.000000,0.000000,-0.064581,0.002322,-0.000173,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.013032,89.976208,29.164787,89.976208,29.164787,89.976208,Waiting for rise in 35.1 s
2026-03-25T02:43:20.972244+00:00,3.282693,1.476081,0,0,0,3.282693,3.282693,299.172919,-2.077917,92.379462,29.151889,90.000000,29.151889,-0.003735,0.000134,0.000000,0.000000,-0.064591,0.002320,-0.000173,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023706,-0.012904,89.976294,29.164793,89.976294,29.164793,89.976294,Waiting for rise in 35.0 s
2026-03-25T02:43:21.036010+00:00,3.346464,1.539852,0,0,0,3.346464,3.346464,299.172994,-2.074317,92.375343,29.152037,90.000000,29.152037,-0.004119,0.000148,0.000000,0.000000,-0.064602,0.002318,-0.000173,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023835,-0.012947,89.976165,29.164983,89.976165,29.164983,89.976165,Waiting for rise in 34.9 s
2026-03-25T02:43:21.094802+00:00,3.405238,1.598626,0,0,0,3.405238,3.405238,299.173064,-2.070999,92.371545,29.152173,90.000000,29.152173,-0.003797,0.000136,0.000000,0.000000,-0.064612,0.002316,-0.000174,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012861,89.976208,29.165034,89.976208,29.165034,89.976208,Waiting for rise in 34.9 s
2026-03-25T02:43:21.158715+00:00,3.469186,1.662574,0,0,0,3.469186,3.469186,299.173139,-2.067388,92.367413,29.152321,90.000000,29.152321,-0.004132,0.000148,0.000000,0.000000,-0.064623,0.002313,-0.000174,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012904,89.976208,29.165225,89.976208,29.165225,89.976208,Waiting for rise in 34.8 s
2026-03-25T02:43:21.219426+00:00,3.529892,1.723280,0,0,0,3.529892,3.529892,299.173210,-2.063960,92.363490,29.152461,90.000000,29.152461,-0.003923,0.000140,0.000000,0.000000,-0.064633,0.002311,-0.000174,-0.000038,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023792,-0.012947,89.976208,29.165408,89.976208,29.165408,89.976208,Waiting for rise in 34.8 s
2026-03-25T02:43:21.282548+00:00,3.592987,0.000000,0,0,1,3.592987,3.592987,299.173285,-2.060391,92.359407,29.152607,90.000000,29.152607,-0.004083,0.000146,0.000000,0.000000,-0.064649,0.002307,-5.171902,0.184587,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023706,-0.012947,89.976294,29.165554,89.976294,29.165554,89.976294,Waiting for rise in 34.7 s
2026-03-25T02:43:21.348903+00:00,3.659378,0.066391,0,0,0,3.659378,3.659378,299.173363,-2.056640,92.355114,29.152760,90.000000,29.152760,-0.004292,0.000153,0.000000,0.000000,-0.064656,0.002306,-0.000174,-0.000039,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023749,-0.012904,89.976251,29.165664,89.976251,29.165664,89.976251,Waiting for rise in 34.6 s
2026-03-25T02:43:21.407257+00:00,3.717703,0.124716,0,0,0,3.717703,3.717703,299.173431,-2.053345,92.351343,29.152895,90.000000,29.152895,-0.003771,0.000134,0.000000,0.000000,-0.064666,0.002303,-0.000174,-0.000039,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023835,-0.012947,89.976165,29.165841,89.976165,29.165841,89.976165,Waiting for rise in 34.6 s
2026-03-25T02:43:21.471377+00:00,3.781849,0.188861,0,0,0,3.781849,3.781849,299.173507,-2.049720,92.347195,29.153042,90.000000,29.153042,-0.004148,0.000148,0.000000,0.000000,-0.064677,0.002301,-0.000174,-0.000039,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023749,-0.012947,89.976251,29.165989,89.976251,29.165989,89.976251,Waiting for rise in 34.5 s
