utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-23T20:27:10.310565+00:00,0.000001,0.000000,1,0,1,0.050001,0.050001,288.929559,8.018026,81.530026,18.737578,81.525035,18.733528,0.000000,0.000000,0.000000,0.000000,-0.099813,-0.080994,-7.985011,-6.479499,0.072114,-0.100408,81.452921,18.833936,81.452921,18.833936,81.452921,Waiting for rise in 5745.9 s
2026-03-23T20:27:10.447745+00:00,0.137175,0.137174,1,0,0,0.187175,0.187175,288.918973,8.031512,81.516331,18.726463,81.511337,18.722407,-0.013695,-0.011115,-0.013698,-0.011121,-0.099871,-0.081086,-0.000519,-0.000827,0.093787,-0.080538,81.417550,18.802946,81.417550,18.802946,81.417550,Tracking pass
2026-03-23T20:27:10.507558+00:00,0.196988,0.196987,1,0,0,0.246988,0.246988,288.914353,8.037396,81.510356,18.721611,81.505361,18.717553,-0.005974,-0.004851,-0.005976,-0.004854,-0.099902,-0.081136,-0.000519,-0.000827,0.231888,0.065674,81.273473,18.651879,81.273473,18.651879,81.273473,Tracking pass
2026-03-23T20:27:10.564746+00:00,0.254173,0.254172,1,0,0,0.304173,0.304173,288.909932,8.043023,81.504643,18.716970,81.499646,18.712910,-0.005714,-0.004641,-0.005715,-0.004643,-0.099932,-0.081183,-0.000520,-0.000828,0.458524,0.304927,81.041121,18.407983,81.041121,18.407983,81.041121,Tracking pass
2026-03-23T20:27:10.621746+00:00,0.311173,0.311173,1,0,0,0.361173,0.361173,288.905524,8.048634,81.498946,18.712341,81.493947,18.708279,-0.005697,-0.004629,-0.005699,-0.004631,-0.099961,-0.081230,-0.000520,-0.000829,0.798929,0.624818,80.695018,18.083460,80.695018,18.083460,80.695018,Tracking pass
2026-03-23T20:27:10.678075+00:00,0.367434,0.367433,1,0,0,0.417434,0.417434,288.901170,8.054175,81.493321,18.707770,81.488321,18.703705,-0.005625,-0.004571,-0.005626,-0.004574,-0.099990,-0.081277,-0.000520,-0.000829,1.282971,1.100921,80.205350,17.602784,80.205350,17.602784,80.205350,Tracking pass
2026-03-23T20:27:10.759815+00:00,0.449239,0.449238,1,0,0,0.499239,0.499239,288.894835,8.062234,81.485140,18.701118,81.480137,18.697050,-0.008181,-0.006651,-0.008184,-0.006655,-0.100033,-0.081345,-0.000521,-0.000830,1.989615,1.723623,79.490522,16.973427,79.490522,16.973427,79.490522,Tracking pass
2026-03-23T20:27:10.818051+00:00,0.507473,0.507472,1,0,0,0.557473,0.557473,288.890322,8.067974,81.479313,18.696380,81.474310,18.692309,-0.005826,-0.004739,-0.005828,-0.004741,-0.100063,-0.081393,-0.000521,-0.000831,2.534811,2.275342,78.939498,16.416967,78.939498,16.416967,78.939498,Tracking pass
2026-03-23T20:27:10.885420+00:00,0.574841,0.574840,1,0,0,0.624841,0.624841,288.885098,8.074616,81.472571,18.690894,81.467566,18.686821,-0.006742,-0.005485,-0.006744,-0.005488,-0.100098,-0.081449,-0.000522,-0.000832,3.151076,2.902722,78.316490,15.784099,78.316490,15.784099,78.316490,Tracking pass
2026-03-23T20:27:10.942786+00:00,0.632205,0.632204,1,0,0,0.682205,0.682205,288.880647,8.080274,81.466828,18.686221,81.461821,18.682145,-0.005743,-0.004674,-0.005744,-0.004676,-0.100128,-0.081497,-0.000522,-0.000832,3.651898,3.458561,77.809923,15.223584,77.809923,15.223584,77.809923,Tracking pass
2026-03-23T20:27:11.011169+00:00,0.700587,0.700586,1,0,0,0.750587,0.750587,288.875337,8.087022,81.459980,18.680646,81.454971,18.676567,-0.006848,-0.005575,-0.006850,-0.005578,-0.100164,-0.081554,-0.000522,-0.000833,4.244473,4.072766,77.210498,14.603802,77.210498,14.603802,77.210498,Tracking pass
2026-03-23T20:27:11.068089+00:00,0.757496,0.757496,1,0,0,0.807496,0.807496,288.870915,8.092640,81.454279,18.676003,81.449268,18.671922,-0.005701,-0.004643,-0.005703,-0.004645,-0.100194,-0.081601,-0.000523,-0.000834,4.800913,4.653711,76.648355,14.018212,76.648355,14.018212,76.648355,Tracking pass
2026-03-23T20:27:11.143463+00:00,0.832876,0.832875,1,0,0,0.882876,0.882876,288.865055,8.100084,81.446725,18.669850,81.441713,18.665766,-0.007554,-0.006154,-0.007556,-0.006157,-0.100233,-0.081664,-0.000523,-0.000835,5.422327,5.304179,76.019385,13.361587,76.019385,13.361587,76.019385,Tracking pass
2026-03-23T20:27:11.200127+00:00,0.889528,0.889527,1,0,0,0.939528,0.939528,288.860647,8.105680,81.441045,18.665222,81.436032,18.661136,-0.005679,-0.004628,-0.005681,-0.004630,-0.100263,-0.081712,-0.000524,-0.000835,5.940702,5.851736,75.495330,12.809400,75.495330,12.809400,75.495330,Tracking pass
