utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,cmd_x_vel_ff_deg_per_s,cmd_y_vel_ff_deg_per_s,x_control_mode,x_input_mode,y_control_mode,y_input_mode,x_controller_vel_limit,y_controller_vel_limit,x_pos_gain,x_vel_gain,x_vel_integrator_gain,y_pos_gain,y_vel_gain,y_vel_integrator_gain,x_traj_vel_limit,x_traj_accel_limit,x_traj_decel_limit,y_traj_vel_limit,y_traj_accel_limit,y_traj_decel_limit,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-25T00:21:26.664331+00:00,0.010731,0.000000,0,0,1,0.010731,0.010731,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.014050,-3.695512,89.985884,42.360597,90.363625,42.515489,89.985884,Prepointing rise in 4.8 s
2026-03-25T00:21:26.729291+00:00,0.075687,0.064956,0,0,0,0.075687,0.075687,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.014608,-3.694740,89.985327,42.359824,90.357975,42.512660,89.985327,Prepointing rise in 4.7 s
2026-03-25T00:21:26.761065+00:00,0.107460,0.096729,0,0,0,0.107460,0.107460,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.041430,-3.686972,89.958504,42.352056,90.328662,42.503886,89.958504,Prepointing rise in 4.7 s
2026-03-25T00:21:26.790532+00:00,0.136929,0.126198,0,0,0,0.136929,0.136929,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.118635,-3.599124,89.881300,42.264209,90.249146,42.415104,89.881300,Prepointing rise in 4.7 s
2026-03-25T00:21:26.820553+00:00,0.166948,0.156217,0,0,0,0.166948,0.166948,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.176098,-3.542433,89.823836,42.207517,90.189329,42.357462,89.823836,Prepointing rise in 4.6 s
2026-03-25T00:21:26.845322+00:00,0.191719,0.180988,0,0,0,0.191719,0.191719,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.284974,-3.439007,89.714960,42.104092,90.078510,42.253251,89.714960,Prepointing rise in 4.6 s
2026-03-25T00:21:26.871616+00:00,0.218011,0.207280,0,0,0,0.218011,0.218011,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.449898,-3.263741,89.550036,41.928825,89.911524,42.077151,89.550036,Prepointing rise in 4.6 s
2026-03-25T00:21:26.915910+00:00,0.262305,0.251574,0,0,0,0.262305,0.262305,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.650699,-3.041654,89.349235,41.706738,89.707249,41.853660,89.349235,Prepointing rise in 4.5 s
2026-03-25T00:21:26.941618+00:00,0.288003,0.277272,0,0,0,0.288003,0.288003,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.739534,-2.906943,89.260401,41.572027,89.616399,41.718133,89.260401,Prepointing rise in 4.5 s
2026-03-25T00:21:26.967991+00:00,0.314385,0.303654,0,0,0,0.314385,0.314385,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.946514,-2.766910,89.053420,41.431994,89.407349,41.577263,89.053420,Prepointing rise in 4.5 s
2026-03-25T00:21:26.996213+00:00,0.342603,0.331872,0,0,0,0.342603,0.342603,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,1.359660,-2.334109,88.640274,40.999193,88.991989,41.143566,88.640274,Prepointing rise in 4.5 s
2026-03-25T00:21:27.040152+00:00,0.386543,0.375812,0,0,0,0.386543,0.386543,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,1.606209,-2.090307,88.393725,40.755391,88.741993,40.898369,88.393725,Prepointing rise in 4.4 s
2026-03-25T00:21:27.065300+00:00,0.411689,0.400958,0,0,0,0.411689,0.411689,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,1.890910,-1.826892,88.109025,40.491977,88.455320,40.634157,88.109025,Prepointing rise in 4.4 s
2026-03-25T00:21:27.095000+00:00,0.441389,0.430658,0,0,0,0.441389,0.441389,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,2.161705,-1.542192,87.838229,40.207276,88.182194,40.348513,87.838229,Prepointing rise in 4.4 s
2026-03-25T00:21:27.123382+00:00,0.469771,0.459040,0,0,0,0.469771,0.469771,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,2.415206,-1.281524,87.584728,39.946608,87.926466,40.086943,87.584728,Prepointing rise in 4.3 s
2026-03-25T00:21:27.150785+00:00,0.497168,0.486437,0,0,0,0.497168,0.497168,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,2.693941,-1.007638,87.305993,39.672723,87.645581,39.812187,87.305993,Prepointing rise in 4.3 s
2026-03-25T00:21:27.178637+00:00,0.525013,0.514282,0,0,0,0.525013,0.525013,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,2.940705,-0.762377,87.059230,39.427461,87.396633,39.566041,87.059230,Prepointing rise in 4.3 s
2026-03-25T00:21:27.206162+00:00,0.552549,0.541818,0,0,0,0.552549,0.552549,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,3.152234,-0.505100,86.847700,39.170184,87.182942,39.307888,86.847700,Prepointing rise in 4.3 s
2026-03-25T00:21:27.232187+00:00,0.578558,0.567827,0,0,0,0.578558,0.578558,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,3.636577,0.005507,86.363357,38.659577,86.696558,38.796454,86.363357,Prepointing rise in 4.2 s
2026-03-25T00:21:27.286826+00:00,0.633211,0.622480,0,0,0,0.633211,0.633211,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,3.873641,0.249309,86.126293,38.415775,86.455204,38.550913,86.126293,Prepointing rise in 4.2 s
2026-03-25T00:21:27.313641+00:00,0.660026,0.649295,0,0,0,0.660026,0.660026,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,4.117744,0.496888,85.882191,38.168197,86.208997,38.302481,85.882191,Prepointing rise in 4.1 s
2026-03-25T00:21:27.341276+00:00,0.687635,0.676904,0,0,0,0.687635,0.687635,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,4.359143,0.748672,85.640792,37.916412,85.965431,38.049818,85.640792,Prepointing rise in 4.1 s
2026-03-25T00:21:27.366589+00:00,0.712972,0.702241,0,0,0,0.712972,0.712972,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,4.597194,0.988225,85.402740,37.676859,85.725390,37.809458,85.402740,Prepointing rise in 4.1 s
2026-03-25T00:21:27.418792+00:00,0.765173,0.000000,0,0,1,0.765173,0.765173,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,5.150201,1.533164,84.849733,37.131920,85.168283,37.262856,84.849733,Prepointing rise in 4.0 s
2026-03-25T00:21:27.456369+00:00,0.802727,0.037553,0,0,0,0.802727,0.802727,308.665084,0.000051,89.999934,38.665084,89.999934,38.665084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,5.387523,1.785936,84.612411,36.879148,84.928013,37.008888,84.612411,Prepointing rise in 4.0 s
