utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,cmd_x_vel_ff_deg_per_s,cmd_y_vel_ff_deg_per_s,x_control_mode,x_input_mode,y_control_mode,y_input_mode,x_controller_vel_limit,y_controller_vel_limit,x_pos_gain,x_vel_gain,x_vel_integrator_gain,y_pos_gain,y_vel_gain,y_vel_integrator_gain,x_traj_vel_limit,x_traj_accel_limit,x_traj_decel_limit,y_traj_vel_limit,y_traj_accel_limit,y_traj_decel_limit,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-25T00:26:12.945759+00:00,0.011157,0.000000,0,0,1,0.011157,0.011157,296.859101,0.000043,89.999952,26.859101,89.999952,26.859101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.023706,0.005936,89.976246,26.853164,90.138134,26.557943,89.976246,Prepointing rise in 2.7 s
2026-03-25T00:26:13.020812+00:00,0.086187,0.075030,0,0,0,0.086187,0.086187,296.859101,0.000043,89.999952,26.859101,89.999952,26.859101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.033662,0.007095,89.966290,26.852006,90.123757,26.564829,89.966290,Prepointing rise in 2.7 s
2026-03-25T00:26:13.085781+00:00,0.151150,0.139993,0,0,0,0.151150,0.151150,296.859101,0.000043,89.999952,26.859101,89.999952,26.859101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.294759,0.288662,89.705193,26.570438,89.858831,26.290230,89.705193,Prepointing rise in 2.6 s
2026-03-25T00:26:13.177381+00:00,0.242757,0.231600,0,0,0,0.242757,0.242757,296.859101,0.000043,89.999952,26.859101,89.999952,26.859101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,0.613062,0.646963,89.386890,26.212138,89.535127,25.941760,89.386890,Prepointing rise in 2.5 s
2026-03-25T00:26:13.242865+00:00,0.308231,0.297074,0,0,0,0.308231,0.308231,296.859101,0.000043,89.999952,26.859101,89.999952,26.859101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,1.133497,1.085257,88.866455,25.773844,89.010831,25.510494,88.866455,Prepointing rise in 2.4 s
2026-03-25T00:26:13.309747+00:00,0.375118,0.363960,0,0,0,0.375118,0.375118,296.859101,0.000043,89.999952,26.859101,89.999952,26.859101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,1.740405,1.679248,88.259546,25.179852,88.399977,24.923685,88.259546,Prepointing rise in 2.4 s
2026-03-25T00:26:13.376662+00:00,0.442044,0.430887,0,0,0,0.442044,0.442044,296.859101,0.000043,89.999952,26.859101,89.999952,26.859101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,2.354181,2.296500,87.645771,24.562601,87.782252,24.313624,87.645771,Prepointing rise in 2.3 s
2026-03-25T00:26:13.440527+00:00,0.505879,0.494722,0,0,0,0.505879,0.505879,296.859101,0.000043,89.999952,26.859101,89.999952,26.859101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,2.960231,2.905340,87.039721,23.953761,87.172435,23.711644,87.039721,Prepointing rise in 2.2 s
2026-03-25T00:26:13.504478+00:00,0.569850,0.558693,0,0,0,0.569850,0.569850,296.859101,0.000043,89.999952,26.859101,89.999952,26.859101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,3.507960,3.519287,86.491992,23.339814,86.620930,23.104574,86.491992,Prepointing rise in 2.2 s
2026-03-25T00:26:13.569529+00:00,0.634891,0.623734,0,0,0,0.634891,0.634891,296.859101,0.000043,89.999952,26.859101,89.999952,26.859101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,5,3,5,100.000000,100.000000,50.000000,0.150000,1.000000,50.000000,0.150000,1.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,4.086673,4.117012,85.913279,22.742089,86.038376,22.513843,85.913279,Prepointing rise in 2.1 s
