utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-23T20:42:19.683789+00:00,0.000001,0.000000,0,0,1,0.000001,0.000001,83.073075,-2.844626,267.134493,6.918348,90.000000,6.918348,0.000000,0.000000,0.000000,0.000000,-0.033075,0.136325,-2.645970,10.905992,0.069711,-0.080152,89.930289,6.998500,89.930289,6.998500,89.930289,Waiting for rise in 5179.0 s
2026-03-23T20:42:19.810089+00:00,0.126295,0.126294,0,0,0,0.126295,0.126295,83.055814,-2.848669,267.130315,6.935563,90.000000,6.935563,-0.004178,0.017215,0.000000,0.000000,-0.033084,0.136279,-0.000091,-0.000454,0.069582,-0.080195,89.930418,7.015757,89.930418,7.015758,89.930418,Waiting for rise in 5178.9 s
2026-03-23T20:42:19.865032+00:00,0.181238,0.181237,0,0,0,0.181238,0.181238,83.048307,-2.850428,267.128498,6.943049,90.000000,6.943049,-0.001818,0.007487,0.000000,0.000000,-0.033089,0.136254,-0.000091,-0.000454,0.069625,-0.080238,89.930375,7.023287,89.930375,7.023287,89.930375,Waiting for rise in 5178.8 s
2026-03-23T20:42:19.928629+00:00,0.244829,0.244828,0,0,0,0.244829,0.244829,83.039620,-2.852464,267.126393,6.951713,90.000000,6.951713,-0.002104,0.008664,0.000000,0.000000,-0.033095,0.136225,-0.000091,-0.000454,0.069711,-0.080367,89.930289,7.032080,89.930289,7.032080,89.930289,Waiting for rise in 5178.7 s
2026-03-23T20:42:19.984792+00:00,0.300993,0.300992,0,0,0,0.300993,0.300993,83.031949,-2.854263,267.124534,6.959363,90.000000,6.959363,-0.001859,0.007650,0.000000,0.000000,-0.033100,0.136199,-0.000091,-0.000454,0.069668,-0.080281,89.930332,7.039644,89.930332,7.039644,89.930332,Waiting for rise in 5178.7 s
2026-03-23T20:42:20.042315+00:00,0.358515,0.358515,0,0,0,0.358515,0.358515,83.024095,-2.856105,267.122630,6.967197,90.000000,6.967197,-0.001904,0.007834,0.000000,0.000000,-0.033105,0.136173,-0.000091,-0.000454,0.069625,-0.080324,89.930375,7.047521,89.930375,7.047521,89.930375,Waiting for rise in 5178.6 s
2026-03-23T20:42:20.097228+00:00,0.413422,0.413422,0,0,0,0.413422,0.413422,83.016598,-2.857864,267.120812,6.974673,90.000000,6.974673,-0.001818,0.007476,0.000000,0.000000,-0.033110,0.136148,-0.000091,-0.000454,0.069582,-0.080281,89.930418,7.054954,89.930418,7.054954,89.930418,Waiting for rise in 5178.6 s
2026-03-23T20:42:20.151892+00:00,0.468057,0.468056,0,0,0,0.468057,0.468057,83.009140,-2.859614,267.119003,6.982111,90.000000,6.982111,-0.001809,0.007438,0.000000,0.000000,-0.033115,0.136124,-0.000091,-0.000454,0.069625,-0.080238,89.930375,7.062349,89.930375,7.062349,89.930375,Waiting for rise in 5178.5 s
2026-03-23T20:42:20.207116+00:00,0.523307,0.523307,0,0,0,0.523307,0.523307,83.001600,-2.861384,267.117173,6.989631,90.000000,6.989631,-0.001830,0.007520,0.000000,0.000000,-0.033120,0.136099,-0.000091,-0.000454,0.069496,-0.080281,89.930504,7.069912,89.930504,7.069912,89.930504,Waiting for rise in 5178.5 s
2026-03-23T20:42:20.262562+00:00,0.578753,0.578752,0,0,0,0.578753,0.578753,82.994034,-2.863161,267.115337,6.997176,90.000000,6.997176,-0.001837,0.007545,0.000000,0.000000,-0.033125,0.136073,-0.000091,-0.000454,0.069582,-0.080324,89.930418,7.077500,89.930418,7.077500,89.930418,Waiting for rise in 5178.4 s
2026-03-23T20:42:20.337295+00:00,0.653446,0.653445,0,0,0,0.653446,0.653446,82.983844,-2.865554,267.112863,7.007339,90.000000,7.007339,-0.002474,0.010163,0.000000,0.000000,-0.033132,0.136039,-0.000091,-0.000454,0.069668,-0.080152,89.930332,7.087491,89.930332,7.087491,89.930332,Waiting for rise in 5178.3 s
2026-03-23T20:42:20.396813+00:00,0.713005,0.713004,0,0,0,0.713005,0.713005,82.975720,-2.867463,267.110889,7.015441,90.000000,7.015441,-0.001973,0.008101,0.000000,0.000000,-0.033137,0.136012,-0.000091,-0.000454,0.069625,-0.080367,89.930375,7.095807,89.930375,7.095807,89.930375,Waiting for rise in 5178.3 s
2026-03-23T20:42:20.449977+00:00,0.766167,0.766166,0,0,0,0.766167,0.766167,82.968471,-2.869167,267.109127,7.022671,90.000000,7.022671,-0.001762,0.007230,0.000000,0.000000,-0.033142,0.135988,-0.000091,-0.000454,0.069625,-0.080152,89.930375,7.102823,89.930375,7.102823,89.930375,Waiting for rise in 5178.2 s
2026-03-23T20:42:20.507658+00:00,0.823844,0.823844,0,0,0,0.823844,0.823844,82.960606,-2.871016,267.107216,7.030513,90.000000,7.030513,-0.001912,0.007843,0.000000,0.000000,-0.033147,0.135962,-0.000091,-0.000454,0.069582,-0.080238,89.930418,7.110751,89.930418,7.110751,89.930418,Waiting for rise in 5178.2 s
2026-03-23T20:42:20.563216+00:00,0.879400,0.879400,0,0,0,0.879400,0.879400,82.953033,-2.872797,267.105374,7.038066,90.000000,7.038066,-0.001842,0.007553,0.000000,0.000000,-0.033153,0.135937,-0.000091,-0.000454,0.069625,-0.080238,89.930375,7.118304,89.930375,7.118304,89.930375,Waiting for rise in 5178.1 s
2026-03-23T20:42:20.652254+00:00,0.968439,0.968438,0,0,0,0.968439,0.968439,82.940898,-2.875651,267.102422,7.050168,90.000000,7.050168,-0.002952,0.012102,0.000000,0.000000,-0.033161,0.135896,-0.000091,-0.000454,0.069711,-0.080281,89.930289,7.130449,89.930289,7.130449,89.930289,Waiting for rise in 5178.0 s
2026-03-23T20:42:20.707153+00:00,1.023320,1.023320,0,0,0,1.023320,1.023320,82.933420,-2.877411,267.100602,7.057625,90.000000,7.057625,-0.001820,0.007458,0.000000,0.000000,-0.033166,0.135872,-0.000091,-0.000454,0.069668,-0.080238,89.930332,7.137863,89.930332,7.137863,89.930332,Waiting for rise in 5178.0 s
2026-03-23T20:42:20.779631+00:00,1.095813,1.095812,0,0,0,1.095813,1.095813,82.923544,-2.879736,267.098197,7.067474,90.000000,7.067474,-0.002404,0.009849,0.000000,0.000000,-0.033172,0.135839,-0.000091,-0.000454,0.069625,-0.080238,89.930375,7.147712,89.930375,7.147712,89.930375,Waiting for rise in 5177.9 s
