utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,cmd_x_vel_ff_deg_per_s,cmd_y_vel_ff_deg_per_s,x_control_mode,x_input_mode,y_control_mode,y_input_mode,x_controller_vel_limit,y_controller_vel_limit,x_traj_vel_limit,x_traj_accel_limit,x_traj_decel_limit,y_traj_vel_limit,y_traj_accel_limit,y_traj_decel_limit,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-25T03:30:31.057306+00:00,0.000001,0.000000,1,0,1,0.010001,0.010001,307.016430,0.892996,88.881658,37.011183,88.880865,37.011837,0.000000,0.000000,0.000000,0.000000,-0.079301,0.065380,-31.720337,26.152023,-0.079301,0.065380,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-79.558938,-34.839306,168.439802,71.851143,168.439802,71.851143,168.439802,Waiting for rise in 5715.7 s
2026-03-25T03:30:31.143509+00:00,0.086183,0.086183,1,0,0,0.096183,0.096183,307.022130,0.898387,88.874822,37.016819,88.874029,37.017473,-0.006835,0.005636,-0.006836,0.005636,-0.079331,0.065408,-0.000299,0.000279,-0.079335,0.065412,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-79.559796,-34.811240,168.433825,71.828713,168.433825,71.828713,168.433825,Tracking pass
2026-03-25T03:30:31.162997+00:00,0.105674,0.105673,1,0,0,0.115674,0.115674,307.023420,0.899607,88.873276,37.018094,88.872483,37.018748,-0.001546,0.001275,-0.001546,0.001275,-0.079338,0.065415,-0.000339,0.000317,-0.079342,0.065419,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-79.558294,-34.770084,168.430777,71.788832,168.430777,71.788832,168.430777,Tracking pass
2026-03-25T03:30:31.191794+00:00,0.134474,0.134474,1,0,0,0.144474,0.144474,307.025326,0.901409,88.870991,37.019978,88.870197,37.020632,-0.002285,0.001884,-0.002285,0.001884,-0.079350,0.065426,-0.000351,0.000327,-0.079354,0.065429,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-79.555762,-34.690819,168.425959,71.711452,168.425959,71.711452,168.425959,Tracking pass
2026-03-25T03:30:31.214933+00:00,0.157562,0.157562,1,0,0,0.167562,0.167562,307.026854,0.902853,88.869159,37.021489,88.868365,37.022143,-0.001832,0.001511,-0.001832,0.001511,-0.079359,0.065434,-0.000593,0.000554,-0.079363,0.065438,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-79.531601,-34.637347,168.399966,71.659490,168.399966,71.659490,168.399966,Tracking pass
2026-03-25T03:30:31.238036+00:00,0.180716,0.180715,1,0,0,0.190716,0.190716,307.028387,0.904302,88.867321,37.023004,88.866528,37.023658,-0.001838,0.001515,-0.001838,0.001515,-0.079368,0.065443,-0.000728,0.000680,-0.079372,0.065446,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-79.482463,-34.531045,168.348990,71.554704,168.348990,71.554704,168.348990,Tracking pass
2026-03-25T03:30:31.259582+00:00,0.202263,0.202263,1,0,0,0.212263,0.212263,307.029813,0.905651,88.865611,37.024414,88.864817,37.025069,-0.001710,0.001410,-0.001710,0.001410,-0.079376,0.065450,-0.000607,0.000567,-0.079380,0.065454,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-79.395816,-34.458218,168.260634,71.483287,168.260634,71.483287,168.260634,Tracking pass
2026-03-25T03:30:31.279607+00:00,0.222292,0.222291,1,0,0,0.232292,0.232292,307.031139,0.906905,88.864021,37.025725,88.863227,37.026379,-0.001590,0.001311,-0.001590,0.001311,-0.079384,0.065458,-0.000605,0.000565,-0.079388,0.065461,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-79.340499,-34.351230,168.203726,71.377610,168.203726,71.377610,168.203726,Tracking pass
2026-03-25T03:30:31.300481+00:00,0.243160,0.243160,1,0,0,0.253160,0.253160,307.032521,0.908211,88.862364,37.027091,88.861570,37.027746,-0.001657,0.001366,-0.001657,0.001366,-0.079392,0.065465,-0.000537,0.000501,-0.079396,0.065469,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-79.270761,-34.222098,168.132332,71.249844,168.132332,71.249844,168.132332,Tracking pass
2026-03-25T03:30:31.323684+00:00,0.266348,0.266347,1,0,0,0.276348,0.276348,307.034057,0.909662,88.860523,37.028609,88.859729,37.029264,-0.001841,0.001518,-0.001841,0.001518,-0.079401,0.065474,-0.000287,0.000268,-0.079405,0.065478,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-79.138711,-34.103351,167.998440,71.132615,167.998440,71.132615,167.998440,Tracking pass
2026-03-25T03:30:31.345586+00:00,0.288263,0.288263,1,0,0,0.298263,0.298263,307.035509,0.911034,88.858783,37.030044,88.857989,37.030699,-0.001740,0.001435,-0.001740,0.001435,-0.079410,0.065482,-0.000136,0.000127,-0.079414,0.065486,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-79.026873,-33.943749,167.884862,70.974448,167.884862,70.974448,167.884862,Tracking pass
2026-03-25T03:30:31.366118+00:00,0.308795,0.308794,1,0,0,0.318795,0.318795,307.036869,0.912320,88.857153,37.031389,88.856358,37.032043,-0.001630,0.001345,-0.001631,0.001345,-0.079418,0.065489,-0.000095,0.000088,-0.079422,0.065493,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-78.884137,-33.787108,167.740495,70.819151,167.740495,70.819151,167.740495,Tracking pass
2026-03-25T03:30:31.385932+00:00,0.328611,0.328610,1,0,0,0.338611,0.338611,307.038182,0.913560,88.855579,37.032686,88.854785,37.033341,-0.001574,0.001298,-0.001574,0.001298,-0.079426,0.065497,-0.000109,0.000102,-0.079430,0.065500,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-78.508971,-33.421684,167.363755,70.455025,167.363755,70.455025,167.363755,Tracking pass
2026-03-25T03:30:31.435587+00:00,0.378262,0.378261,1,0,0,0.388262,0.388262,307.041473,0.916669,88.851635,37.035939,88.850840,37.036594,-0.003944,0.003252,-0.003944,0.003253,-0.079445,0.065515,-0.000650,0.000606,-0.079449,0.065519,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-78.313577,-33.221355,167.164418,70.257949,167.164418,70.257949,167.164418,Tracking pass
2026-03-25T03:30:31.454992+00:00,0.397666,0.397666,1,0,0,0.407666,0.407666,307.042759,0.917884,88.850093,37.037210,88.849299,37.037865,-0.001542,0.001271,-0.001542,0.001271,-0.079453,0.065522,-0.000603,0.000563,-0.079457,0.065526,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-78.159211,-33.029566,167.008509,70.067432,167.008509,70.067432,167.008509,Tracking pass
2026-03-25T03:30:31.476296+00:00,0.418967,0.418966,1,0,0,0.428967,0.428967,307.044171,0.919219,88.848401,37.038606,88.847606,37.039261,-0.001692,0.001396,-0.001693,0.001396,-0.079461,0.065530,-0.000705,0.000658,-0.079465,0.065534,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-77.966907,-32.812329,166.814513,69.851590,166.814513,69.851590,166.814513,Tracking pass
