utc_time,elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-23T19:29:29.445142+00:00,0.000000,0,0,1,0.000000,0.000000,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000284,-0.009470,90.000243,9.256094,90.000284,12.073552,90.000243,Prepointing rise in 28.7 s
2026-03-23T19:29:29.527859+00:00,0.082695,0,0,0,0.082695,0.082695,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019586,0.015678,89.980373,9.230946,89.980414,12.040931,89.980373,Prepointing rise in 28.6 s
2026-03-23T19:29:29.589108+00:00,0.143957,0,0,0,0.143957,0.143957,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166356,0.167856,89.833603,9.078768,89.833644,11.883215,89.833603,Prepointing rise in 28.6 s
2026-03-23T19:29:29.651405+00:00,0.206244,0,0,0,0.206244,0.206244,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.411060,0.421485,89.588900,8.825138,89.588940,11.623952,89.588900,Prepointing rise in 28.5 s
2026-03-23T19:29:29.707324+00:00,0.262171,0,0,0,0.262171,0.262171,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.739148,0.735926,89.260812,8.510698,89.260852,11.304452,89.260812,Prepointing rise in 28.5 s
2026-03-23T19:29:29.765393+00:00,0.320231,0,0,0,0.320231,0.320231,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.199543,1.183705,88.800416,8.062919,88.800457,10.851419,88.800416,Prepointing rise in 28.4 s
2026-03-23T19:29:29.821897+00:00,0.376740,0,0,0,0.376740,0.376740,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.713540,1.698603,88.286419,7.548021,88.286460,10.331406,88.286419,Prepointing rise in 28.3 s
2026-03-23T19:29:29.876727+00:00,0.431536,0,0,0,0.431536,0.431536,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.245476,2.241654,87.754483,7.004970,87.754524,9.783393,87.754483,Prepointing rise in 28.3 s
2026-03-23T19:29:29.939597+00:00,0.494425,0,0,0,0.494425,0.494425,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.825477,2.834315,87.174482,6.412309,87.174523,9.185036,87.174482,Prepointing rise in 28.2 s
2026-03-23T19:29:29.998273+00:00,0.553103,0,0,0,0.553103,0.553103,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.328273,3.386549,86.671686,5.860074,86.671727,8.627484,86.671686,Prepointing rise in 28.2 s
2026-03-23T19:29:30.054240+00:00,0.609040,0,0,0,0.609040,0.609040,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.815749,3.901748,86.184211,5.344876,86.184251,8.107216,86.184211,Prepointing rise in 28.1 s
2026-03-23T19:29:30.108730+00:00,0.663541,0,0,0,0.663541,0.663541,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.297902,4.402441,85.702057,4.844182,85.702098,7.601581,85.702057,Prepointing rise in 28.0 s
2026-03-23T19:29:30.167698+00:00,0.722528,0,0,0,0.722528,0.722528,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.814646,4.946265,85.185313,4.300359,85.185354,7.052408,85.185313,Prepointing rise in 28.0 s
2026-03-23T19:29:30.224057+00:00,0.778862,0,0,0,0.778862,0.778862,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.321047,5.478587,84.678912,3.768037,84.678953,6.514975,84.678912,Prepointing rise in 27.9 s
2026-03-23T19:29:30.284679+00:00,0.839506,0,0,0,0.839506,0.839506,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.845516,6.020307,84.154444,3.226317,84.154484,5.967751,84.154444,Prepointing rise in 27.9 s
2026-03-23T19:29:30.340945+00:00,0.895765,0,0,0,0.895765,0.895765,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.306040,6.535205,83.693919,2.711418,83.693960,5.447745,83.693919,Prepointing rise in 27.8 s
2026-03-23T19:29:30.398469+00:00,0.953291,0,0,0,0.953291,0.953291,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.799781,7.009248,83.200178,2.237376,83.200219,4.968478,83.200178,Prepointing rise in 27.8 s
2026-03-23T19:29:30.455252+00:00,1.010070,0,0,0,1.010070,1.010070,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.299831,7.530112,82.700129,1.716512,82.700169,4.442456,82.700129,Prepointing rise in 27.7 s
2026-03-23T19:29:30.510225+00:00,1.065029,0,0,0,1.065029,1.065029,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.809322,8.042006,82.190638,1.204618,82.190678,3.925568,82.190638,Prepointing rise in 27.6 s
2026-03-23T19:29:30.566193+00:00,1.120998,0,0,0,1.120998,1.120998,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.302762,8.578834,81.697197,0.667790,81.697238,3.383652,81.697197,Prepointing rise in 27.6 s
2026-03-23T19:29:30.624519+00:00,1.179323,0,0,0,1.179323,1.179323,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.840749,9.108281,81.159210,0.138343,81.159251,2.848902,81.159210,Prepointing rise in 27.5 s
2026-03-23T19:29:30.682827+00:00,1.237607,0,0,0,1.237607,1.237607,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.345348,9.212050,80.654612,0.034574,80.654652,2.739831,80.654612,Prepointing rise in 27.5 s
2026-03-23T19:29:30.745442+00:00,1.300257,0,0,0,1.300257,1.300257,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.877198,9.225139,80.122762,0.021485,80.122802,2.721042,80.122762,Prepointing rise in 27.4 s
2026-03-23T19:29:30.800751+00:00,1.355547,0,0,0,1.355547,1.355547,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.366433,9.221835,79.633527,0.024789,79.633567,2.719313,79.633527,Prepointing rise in 27.4 s
2026-03-23T19:29:30.862831+00:00,1.417628,0,0,0,1.417628,1.417628,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.915320,9.221963,79.084640,0.024660,79.084680,2.713532,79.084640,Prepointing rise in 27.3 s
2026-03-23T19:29:30.924039+00:00,1.478831,0,0,0,1.478831,1.478831,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.459315,9.222221,78.540645,0.024403,78.540685,2.707700,78.540645,Prepointing rise in 27.2 s
2026-03-23T19:29:30.983906+00:00,1.538715,0,0,0,1.538715,1.538715,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.960995,9.221620,78.038964,0.025004,78.039005,2.702845,78.038964,Prepointing rise in 27.2 s
2026-03-23T19:29:31.044137+00:00,1.598921,0,0,0,1.598921,1.598921,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.468898,9.222135,77.531061,0.024489,77.531102,2.696842,77.531061,Prepointing rise in 27.1 s
2026-03-23T19:29:31.108041+00:00,1.662850,0,0,0,1.662850,1.662850,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.031089,9.222221,76.968870,0.024403,76.968911,2.690928,76.968870,Prepointing rise in 27.0 s
2026-03-23T19:29:31.171206+00:00,1.725994,0,0,0,1.725994,1.725994,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.608386,9.222435,76.391573,0.024188,76.391614,2.684954,76.391573,Prepointing rise in 27.0 s
2026-03-23T19:29:31.230369+00:00,0.000000,0,0,1,0.000000,0.000000,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.253318,9.222908,75.746641,0.023716,75.746682,2.679077,75.746641,Prepointing rise in 26.9 s
2026-03-23T19:29:31.297975+00:00,0.067573,0,0,0,0.067573,0.067573,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.743540,9.222693,75.256419,0.023931,75.256460,2.673124,75.256419,Prepointing rise in 26.9 s
2026-03-23T19:29:31.361018+00:00,0.130655,0,0,0,0.130655,0.130655,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.271571,9.222693,74.728389,0.023931,74.728429,2.667364,74.728389,Prepointing rise in 26.8 s
2026-03-23T19:29:31.418617+00:00,0.188217,0,0,0,0.188217,0.188217,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.790803,9.222993,74.209156,0.023630,74.209197,2.661806,74.209156,Prepointing rise in 26.7 s
2026-03-23T19:29:31.483327+00:00,0.252936,0,0,0,0.252936,0.252936,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.359217,9.223122,73.640742,0.023502,73.640783,2.655764,73.640742,Prepointing rise in 26.7 s
2026-03-23T19:29:31.544396+00:00,0.314017,0,0,0,0.314017,0.314017,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.893985,9.223508,73.105974,0.023115,73.106015,2.649795,73.105974,Prepointing rise in 26.6 s
2026-03-23T19:29:31.601079+00:00,0.370702,0,0,0,0.370702,0.370702,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.392576,9.223423,72.607384,0.023201,72.607424,2.644698,72.607384,Prepointing rise in 26.6 s
2026-03-23T19:29:31.659807+00:00,0.429403,0,0,0,0.429403,0.429403,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.877519,9.223809,72.122440,0.022815,72.122481,2.638943,72.122440,Prepointing rise in 26.5 s
2026-03-23T19:29:31.717673+00:00,0.487284,0,0,0,0.487284,0.487284,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.374393,9.224066,71.625566,0.022558,71.625607,2.633390,71.625566,Prepointing rise in 26.4 s
2026-03-23T19:29:31.801994+00:00,0.571609,0,0,0,0.571609,0.571609,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.119317,9.224495,70.880642,0.022128,70.880683,2.625243,70.880642,Prepointing rise in 26.4 s
2026-03-23T19:29:31.864361+00:00,0.633975,0,0,0,0.633975,0.633975,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.683826,9.224624,70.316134,0.022000,70.316174,2.619404,70.316134,Prepointing rise in 26.3 s
2026-03-23T19:29:31.922370+00:00,0.691962,0,0,0,0.691962,0.691962,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.216405,9.225525,69.783554,0.021098,69.783595,2.613191,69.783554,Prepointing rise in 26.2 s
2026-03-23T19:29:31.991574+00:00,0.761168,0,0,0,0.761168,0.761168,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.810139,9.224839,69.189820,0.021785,69.189861,2.607537,69.189820,Prepointing rise in 26.2 s
2026-03-23T19:29:32.051584+00:00,0.821176,0,0,0,0.821176,0.821176,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.334994,9.226298,68.664966,0.020326,68.665006,2.600577,68.664966,Prepointing rise in 26.1 s
2026-03-23T19:29:32.107860+00:00,0.877447,0,0,0,0.877447,0.877447,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.835387,9.226555,68.164573,0.020068,68.164613,2.595160,68.164573,Prepointing rise in 26.0 s
2026-03-23T19:29:32.172599+00:00,0.942213,0,0,0,0.942213,0.942213,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.396633,9.226856,67.603326,0.019768,67.603367,2.588919,67.603326,Prepointing rise in 26.0 s
2026-03-23T19:29:32.229204+00:00,0.998799,0,0,0,0.998799,0.998799,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.900975,9.227156,67.098985,0.019468,67.099025,2.583427,67.098985,Prepointing rise in 25.9 s
2026-03-23T19:29:32.285610+00:00,1.055216,0,0,0,1.055216,1.055216,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.386261,9.227843,66.613698,0.018781,66.613739,2.577562,66.613698,Prepointing rise in 25.9 s
2026-03-23T19:29:32.341629+00:00,1.111230,0,0,0,1.111230,1.111230,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.846872,9.227972,66.153088,0.018652,66.153128,2.572290,66.153088,Prepointing rise in 25.8 s
2026-03-23T19:29:32.398820+00:00,1.168425,0,0,0,1.168425,1.168425,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.342158,9.228272,65.657802,0.018352,65.657842,2.566737,65.657802,Prepointing rise in 25.8 s
2026-03-23T19:29:32.455662+00:00,1.225261,0,0,0,1.225261,1.225261,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.848344,9.228873,65.151615,0.017751,65.151656,2.560915,65.151615,Prepointing rise in 25.7 s
2026-03-23T19:29:32.510936+00:00,1.280541,0,0,0,1.280541,1.280541,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.345476,9.228787,64.654484,0.017837,64.654524,2.555920,64.654484,Prepointing rise in 25.6 s
2026-03-23T19:29:32.566837+00:00,1.336421,0,0,0,1.336421,1.336421,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.869386,9.229559,64.130573,0.017064,64.130614,2.550011,64.130573,Prepointing rise in 25.6 s
2026-03-23T19:29:32.628514+00:00,1.398116,0,0,0,1.398116,1.398116,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.398532,9.229903,63.601427,0.016721,63.601468,2.543994,63.601427,Prepointing rise in 25.5 s
2026-03-23T19:29:32.690357+00:00,1.459930,0,0,0,1.459930,1.459930,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.945789,9.230074,63.054171,0.016549,63.054211,2.538136,63.054171,Prepointing rise in 25.5 s
2026-03-23T19:29:32.751109+00:00,1.520708,0,0,0,1.520708,1.520708,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.471502,9.230203,62.528458,0.016421,62.528498,2.532414,62.528458,Prepointing rise in 25.4 s
2026-03-23T19:29:32.811192+00:00,1.580754,0,0,0,1.580754,1.580754,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.010390,9.230418,61.989570,0.016206,61.989610,2.526672,61.989570,Prepointing rise in 25.3 s
2026-03-23T19:29:32.872441+00:00,1.642035,0,0,0,1.642035,1.642035,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.539579,9.230632,61.460381,0.015991,61.460421,2.520815,61.460381,Prepointing rise in 25.3 s
2026-03-23T19:29:32.929371+00:00,1.698956,0,0,0,1.698956,1.698956,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.042761,9.230761,60.957198,0.015863,60.957239,2.515442,60.957198,Prepointing rise in 25.2 s
2026-03-23T19:29:32.985799+00:00,0.000000,0,0,1,0.000000,0.000000,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.556715,9.231190,60.443244,0.015434,60.443285,2.509810,60.443244,Prepointing rise in 25.2 s
2026-03-23T19:29:33.046013+00:00,0.060189,0,0,0,0.060189,0.060189,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.032818,9.231534,59.967141,0.015090,59.967182,2.503919,59.967141,Prepointing rise in 25.1 s
2026-03-23T19:29:33.105574+00:00,0.119769,0,0,0,0.119769,0.119769,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.559904,9.231405,59.440055,0.015219,59.440096,2.498554,59.440055,Prepointing rise in 25.1 s
2026-03-23T19:29:33.164175+00:00,0.178343,0,0,0,0.178343,0.178343,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.088106,9.231834,58.911853,0.014790,58.911894,2.492722,58.911853,Prepointing rise in 25.0 s
2026-03-23T19:29:33.222601+00:00,0.236785,0,0,0,0.236785,0.236785,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.627123,9.232177,58.372836,0.014447,58.372877,2.486986,58.372836,Prepointing rise in 24.9 s
2026-03-23T19:29:33.287475+00:00,0.301640,0,0,0,0.301640,0.301640,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.197382,9.232177,57.802577,0.014447,57.802618,2.481000,57.802577,Prepointing rise in 24.9 s
2026-03-23T19:29:33.349640+00:00,0.363830,0,0,0,0.363830,0.363830,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.725155,9.232091,57.274804,0.014532,57.274845,2.475344,57.274804,Prepointing rise in 24.8 s
2026-03-23T19:29:33.412414+00:00,0.426567,0,0,0,0.426567,0.426567,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.287861,9.232478,56.712098,0.014146,56.712139,2.469163,56.712098,Prepointing rise in 24.7 s
2026-03-23T19:29:33.475712+00:00,0.489892,0,0,0,0.489892,0.489892,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.836877,9.232521,56.163082,0.014103,56.163123,2.463268,56.163082,Prepointing rise in 24.7 s
2026-03-23T19:29:33.536447+00:00,0.550603,0,0,0,0.550603,0.550603,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.380271,9.232692,55.619688,0.013932,55.619729,2.457485,55.619688,Prepointing rise in 24.6 s
2026-03-23T19:29:33.601208+00:00,0.615393,0,0,0,0.615393,0.615393,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.936669,9.232735,55.063291,0.013889,55.063331,2.451452,55.063291,Prepointing rise in 24.6 s
2026-03-23T19:29:33.658170+00:00,0.672329,0,0,0,0.672329,0.672329,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.406549,9.233036,54.593410,0.013588,54.593451,2.445885,54.593410,Prepointing rise in 24.5 s
2026-03-23T19:29:33.719363+00:00,0.733540,0,0,0,0.733540,0.733540,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.093495,9.233078,53.906465,0.013545,53.906505,2.440178,53.906465,Prepointing rise in 24.4 s
2026-03-23T19:29:33.801893+00:00,0.816063,0,0,0,0.816063,0.816063,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.672723,9.232993,53.327236,0.013631,53.327277,2.432625,53.327236,Prepointing rise in 24.4 s
2026-03-23T19:29:33.858680+00:00,0.872853,0,0,0,0.872853,0.872853,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.178910,9.233551,52.821050,0.013073,52.821090,2.426809,52.821050,Prepointing rise in 24.3 s
2026-03-23T19:29:33.921860+00:00,0.936011,0,0,0,0.936011,0.936011,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.767665,9.233508,52.232294,0.013116,52.232335,2.421001,52.232294,Prepointing rise in 24.2 s
2026-03-23T19:29:33.985474+00:00,0.999643,0,0,0,0.999643,0.999643,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.295610,9.233465,51.704350,0.013159,51.704390,2.415148,51.704350,Prepointing rise in 24.2 s
2026-03-23T19:29:34.042568+00:00,1.056729,0,0,0,1.056729,1.056729,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.800809,9.233808,51.199150,0.012816,51.199191,2.409513,51.199150,Prepointing rise in 24.1 s
2026-03-23T19:29:34.102607+00:00,1.116740,0,0,0,1.116740,1.116740,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.320600,9.233765,50.679359,0.012859,50.679400,2.403991,50.679359,Prepointing rise in 24.1 s
2026-03-23T19:29:34.163860+00:00,1.178016,0,0,0,1.178016,1.178016,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.863136,9.233636,50.136824,0.012987,50.136864,2.398436,50.136824,Prepointing rise in 24.0 s
2026-03-23T19:29:34.222166+00:00,1.236327,0,0,0,1.236327,1.236327,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.373099,9.233851,49.626861,0.012773,49.626901,2.392811,49.626861,Prepointing rise in 23.9 s
2026-03-23T19:29:34.280038+00:00,1.294195,0,0,0,1.294195,1.294195,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.872762,9.234066,49.127197,0.012558,49.127238,2.387225,49.127197,Prepointing rise in 23.9 s
2026-03-23T19:29:34.336986+00:00,1.351149,0,0,0,1.351149,1.351149,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.340797,9.234194,48.659163,0.012430,48.659203,2.381808,48.659163,Prepointing rise in 23.8 s
2026-03-23T19:29:34.393884+00:00,1.408022,0,0,0,1.408022,1.408022,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.848271,9.234151,48.151689,0.012472,48.151729,2.376569,48.151689,Prepointing rise in 23.8 s
2026-03-23T19:29:34.453352+00:00,1.467513,0,0,0,1.467513,1.467513,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.371323,9.234495,47.628636,0.012129,47.628677,2.370698,47.628636,Prepointing rise in 23.7 s
2026-03-23T19:29:34.512317+00:00,1.526465,0,0,0,1.526465,1.526465,279.246624,0.000040,89.999959,9.246624,89.999959,9.246624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.906177,9.234151,47.093782,0.012472,47.093823,2.365562,47.093782,Prepointing rise in 23.6 s
