utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,cmd_x_vel_ff_deg_per_s,cmd_y_vel_ff_deg_per_s,x_control_mode,x_input_mode,y_control_mode,y_input_mode,x_controller_vel_limit,y_controller_vel_limit,x_traj_vel_limit,x_traj_accel_limit,x_traj_decel_limit,y_traj_vel_limit,y_traj_accel_limit,y_traj_decel_limit,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-25T04:54:53.264832+00:00,0.000001,0.000001,0,0,0,0.000001,0.000001,301.323206,-19.018356,111.973891,29.438424,91.000000,29.438424,0.000000,0.000000,0.000000,0.000000,-0.028650,0.044109,-0.000003,0.000073,-0.028650,0.044109,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001185,-0.000587,91.001185,29.439011,91.001185,29.439011,91.001185,Waiting for rise in 582.0 s
2026-03-25T04:54:53.306132+00:00,0.041288,0.041288,0,0,0,0.041288,0.041288,301.324884,-19.016991,111.972708,29.440246,91.000000,29.440246,-0.001183,0.001822,0.000000,0.000000,-0.028651,0.044112,-0.000002,0.000072,-0.028651,0.044112,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001099,-0.000630,91.001099,29.440876,91.001099,29.440876,91.001099,Waiting for rise in 582.0 s
2026-03-25T04:54:53.322805+00:00,0.057959,0.057959,0,0,0,0.057959,0.057959,301.325562,-19.016440,111.972230,29.440981,91.000000,29.440981,-0.000478,0.000735,0.000000,0.000000,-0.028651,0.044113,-0.000003,0.000073,-0.028651,0.044113,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001056,-0.000759,91.001056,29.441740,91.001056,29.441740,91.001056,Waiting for rise in 581.9 s
2026-03-25T04:54:53.343105+00:00,0.078263,0.078263,0,0,0,0.078263,0.078263,301.326387,-19.015769,111.971649,29.441877,91.000000,29.441877,-0.000582,0.000896,0.000000,0.000000,-0.028651,0.044114,-0.000002,0.000072,-0.028651,0.044114,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001013,-0.000587,91.001013,29.442464,91.001013,29.442464,91.001013,Waiting for rise in 581.9 s
2026-03-25T04:54:53.364276+00:00,0.099429,0.099429,0,0,0,0.099429,0.099429,301.327247,-19.015069,111.971042,29.442811,91.000000,29.442811,-0.000607,0.000934,0.000000,0.000000,-0.028651,0.044116,-0.000003,0.000073,-0.028651,0.044116,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001099,-0.000673,91.001099,29.443484,91.001099,29.443484,91.001099,Waiting for rise in 581.9 s
2026-03-25T04:54:53.385668+00:00,0.120824,0.120824,0,0,0,0.120824,0.120824,301.328116,-19.014362,111.970429,29.443755,91.000000,29.443755,-0.000613,0.000944,0.000000,0.000000,-0.028651,0.044117,-0.000002,0.000073,-0.028651,0.044117,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001099,-0.000716,91.001099,29.444470,91.001099,29.444470,91.001099,Waiting for rise in 581.9 s
2026-03-25T04:54:53.404722+00:00,0.139880,0.139880,0,0,0,0.139880,0.139880,301.328891,-19.013732,111.969883,29.444595,91.000000,29.444595,-0.000546,0.000841,0.000000,0.000000,-0.028651,0.044119,-0.000002,0.000073,-0.028651,0.044119,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001142,-0.000630,91.001142,29.445225,91.001142,29.445225,91.001142,Waiting for rise in 581.9 s
2026-03-25T04:54:53.424718+00:00,0.159874,0.159874,0,0,0,0.159874,0.159874,301.329703,-19.013071,111.969311,29.445477,91.000000,29.445477,-0.000573,0.000882,0.000000,0.000000,-0.028651,0.044120,-0.000002,0.000073,-0.028651,0.044120,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001099,-0.000673,91.001099,29.446150,91.001099,29.446150,91.001099,Waiting for rise in 581.8 s
2026-03-25T04:54:53.442317+00:00,0.177469,0.177469,0,0,0,0.177469,0.177469,301.330419,-19.012489,111.968806,29.446254,91.000000,29.446254,-0.000504,0.000776,0.000000,0.000000,-0.028651,0.044122,-0.000002,0.000072,-0.028651,0.044122,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001056,-0.000673,91.001056,29.446927,91.001056,29.446927,91.001056,Waiting for rise in 581.8 s
2026-03-25T04:54:53.463917+00:00,0.199069,0.199069,0,0,0,0.199069,0.199069,301.331296,-19.011775,111.968187,29.447207,91.000000,29.447207,-0.000619,0.000953,0.000000,0.000000,-0.028651,0.044123,-0.000002,0.000072,-0.028651,0.044123,3,5,3,5,100.000000,100.000000,50.000000,100.000000,100.000000,50.000000,100.000000,100.000000,-0.001013,-0.000716,91.001013,29.447923,91.001013,29.447923,91.001013,Waiting for rise in 581.8 s
