utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,x_control_mode,x_input_mode,y_control_mode,y_input_mode,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-24T00:54:01.153537+00:00,0.000002,0.000000,0,0,1,0.000002,0.000002,303.393824,-2.927870,93.505496,33.344533,90.000000,33.344533,0.000000,0.000000,0.000000,0.000000,-0.059109,0.058633,-4.728758,4.690673,3,5,3,5,0.000746,0.002331,89.999254,33.342202,89.999254,33.342202,89.999254,Waiting for rise in 53.8 s
2026-03-24T00:54:01.241416+00:00,0.087872,0.087870,0,0,0,0.087872,0.087872,303.398834,-2.923360,93.500301,33.349686,90.000000,33.349686,-0.005194,0.005153,0.000000,0.000000,-0.059121,0.058650,-0.000186,0.000264,3,5,3,5,0.000746,0.002331,89.999254,33.347355,89.999254,33.347355,89.999254,Waiting for rise in 53.7 s
2026-03-24T00:54:01.298112+00:00,0.144572,0.144570,0,0,0,0.144572,0.144572,303.402069,-2.920449,93.496949,33.353012,90.000000,33.353012,-0.003352,0.003326,0.000000,0.000000,-0.059132,0.058665,-0.000186,0.000264,3,5,3,5,0.000789,0.002331,89.999211,33.350680,89.999211,33.350680,89.999211,Waiting for rise in 53.6 s
2026-03-24T00:54:01.356510+00:00,0.202958,0.202956,0,0,0,0.202958,0.202958,303.405400,-2.917452,93.493496,33.356437,90.000000,33.356437,-0.003453,0.003426,0.000000,0.000000,-0.059143,0.058680,-0.000186,0.000264,3,5,3,5,0.000660,0.002417,89.999340,33.354020,89.999340,33.354020,89.999340,Waiting for rise in 53.6 s
2026-03-24T00:54:01.415229+00:00,0.261665,0.261663,0,0,0,0.261665,0.261665,303.408750,-2.914438,93.490024,33.359883,90.000000,33.359883,-0.003472,0.003445,0.000000,0.000000,-0.059154,0.058696,-0.000186,0.000264,3,5,3,5,0.000789,0.002288,89.999211,33.357595,89.999211,33.357594,89.999211,Waiting for rise in 53.5 s
2026-03-24T00:54:01.478419+00:00,0.324864,0.324862,0,0,0,0.324864,0.324864,303.412358,-2.911193,93.486285,33.363593,90.000000,33.363593,-0.003739,0.003710,0.000000,0.000000,-0.059165,0.058713,-0.000186,0.000265,3,5,3,5,0.000703,0.002374,89.999297,33.361219,89.999297,33.361219,89.999297,Waiting for rise in 53.5 s
2026-03-24T00:54:01.536896+00:00,0.383331,0.383329,0,0,0,0.383331,0.383331,303.415697,-2.908190,93.482826,33.367026,90.000000,33.367026,-0.003460,0.003433,0.000000,0.000000,-0.059176,0.058728,-0.000187,0.000265,3,5,3,5,0.000789,0.002374,89.999211,33.364652,89.999211,33.364652,89.999211,Waiting for rise in 53.4 s
2026-03-24T00:54:01.601503+00:00,0.447948,0.447946,0,0,0,0.447948,0.447948,303.419388,-2.904871,93.479001,33.370821,90.000000,33.370821,-0.003824,0.003795,0.000000,0.000000,-0.059188,0.058745,-0.000187,0.000265,3,5,3,5,0.000703,0.002417,89.999297,33.368404,89.999297,33.368404,89.999297,Waiting for rise in 53.3 s
2026-03-24T00:54:01.658942+00:00,0.505393,0.505391,0,0,0,0.505393,0.505393,303.422671,-2.901920,93.475601,33.374197,90.000000,33.374197,-0.003400,0.003375,0.000000,0.000000,-0.059199,0.058760,-0.000187,0.000265,3,5,3,5,0.000703,0.002460,89.999297,33.371737,89.999297,33.371736,89.999297,Waiting for rise in 53.3 s
2026-03-24T00:54:01.715759+00:00,0.562190,0.562189,0,0,0,0.562190,0.562190,303.425917,-2.899002,93.472238,33.377534,90.000000,33.377534,-0.003363,0.003338,0.000000,0.000000,-0.059210,0.058775,-0.000187,0.000265,3,5,3,5,0.000832,0.002331,89.999168,33.375203,89.999168,33.375203,89.999168,Waiting for rise in 53.2 s
2026-03-24T00:54:01.774979+00:00,0.621401,0.621400,0,0,0,0.621401,0.621401,303.429303,-2.895960,93.468732,33.381015,90.000000,33.381015,-0.003506,0.003481,0.000000,0.000000,-0.059221,0.058791,-0.000187,0.000265,3,5,3,5,0.000703,0.002374,89.999297,33.378641,89.999297,33.378641,89.999297,Waiting for rise in 53.2 s
2026-03-24T00:54:01.838597+00:00,0.685011,0.685009,0,0,0,0.685011,0.685011,303.432941,-2.892691,93.464965,33.384755,90.000000,33.384755,-0.003767,0.003740,0.000000,0.000000,-0.059233,0.058808,-0.000187,0.000265,3,5,3,5,0.000703,0.002417,89.999297,33.382338,89.999297,33.382338,89.999297,Waiting for rise in 53.1 s
2026-03-24T00:54:01.898451+00:00,0.744879,0.744877,0,0,0,0.744879,0.744879,303.436366,-2.889615,93.461418,33.388276,90.000000,33.388276,-0.003546,0.003521,0.000000,0.000000,-0.059244,0.058824,-0.000187,0.000265,3,5,3,5,0.000703,0.002331,89.999297,33.385945,89.999297,33.385945,89.999297,Waiting for rise in 53.0 s
2026-03-24T00:54:01.961981+00:00,0.808413,0.808411,0,0,0,0.808413,0.808413,303.440002,-2.886349,93.457654,33.392014,90.000000,33.392014,-0.003764,0.003738,0.000000,0.000000,-0.059256,0.058841,-0.000187,0.000266,3,5,3,5,0.000746,0.002503,89.999254,33.389511,89.999254,33.389511,89.999254,Waiting for rise in 53.0 s
2026-03-24T00:54:02.022084+00:00,0.868522,0.868520,0,0,0,0.868522,0.868522,303.443443,-2.883259,93.454092,33.395552,90.000000,33.395552,-0.003562,0.003537,0.000000,0.000000,-0.059267,0.058857,-0.000187,0.000266,3,5,3,5,0.000789,0.002503,89.999211,33.393049,89.999211,33.393049,89.999211,Waiting for rise in 52.9 s
2026-03-24T00:54:02.078256+00:00,0.924682,0.924680,0,0,0,0.924682,0.924682,303.446659,-2.880372,93.450763,33.398857,90.000000,33.398857,-0.003329,0.003306,0.000000,0.000000,-0.059277,0.058872,-0.000188,0.000266,3,5,3,5,0.000746,0.002374,89.999254,33.396483,89.999254,33.396483,89.999254,Waiting for rise in 52.9 s
2026-03-24T00:54:02.136604+00:00,0.983035,0.983034,0,0,0,0.983035,0.983035,303.450001,-2.877371,93.447304,33.402293,90.000000,33.402293,-0.003459,0.003436,0.000000,0.000000,-0.059288,0.058887,-0.000188,0.000266,3,5,3,5,0.000746,0.002245,89.999254,33.400048,89.999254,33.400048,89.999254,Waiting for rise in 52.8 s
2026-03-24T00:54:02.196272+00:00,1.042677,1.042676,0,0,0,1.042677,1.042677,303.453418,-2.874304,93.443767,33.405806,90.000000,33.405806,-0.003536,0.003513,0.000000,0.000000,-0.059300,0.058903,-0.000188,0.000266,3,5,3,5,0.000703,0.002331,89.999297,33.403475,89.999297,33.403475,89.999297,Waiting for rise in 52.7 s
2026-03-24T00:54:02.254565+00:00,1.100961,1.100959,0,0,0,1.100961,1.100961,303.456758,-2.871307,93.440311,33.409239,90.000000,33.409239,-0.003456,0.003433,0.000000,0.000000,-0.059311,0.058919,-0.000188,0.000266,3,5,3,5,0.000746,0.002417,89.999254,33.406822,89.999254,33.406822,89.999254,Waiting for rise in 52.7 s
2026-03-24T00:54:02.319964+00:00,1.166326,1.166324,0,0,0,1.166326,1.166326,303.460506,-2.867945,93.436434,33.413091,90.000000,33.413091,-0.003877,0.003852,0.000000,0.000000,-0.059323,0.058936,-0.000188,0.000266,3,5,3,5,0.000660,0.002417,89.999340,33.410674,89.999340,33.410674,89.999340,Waiting for rise in 52.6 s
2026-03-24T00:54:02.402313+00:00,1.248727,1.248725,0,0,0,1.248727,1.248727,303.465232,-2.863706,93.431545,33.417948,90.000000,33.417948,-0.004889,0.004857,0.000000,0.000000,-0.059338,0.058958,-0.000188,0.000266,3,5,3,5,0.000789,0.002331,89.999211,33.415617,89.999211,33.415617,89.999211,Waiting for rise in 52.5 s
2026-03-24T00:54:02.460662+00:00,1.307068,1.307067,0,0,0,1.307068,1.307068,303.468579,-2.860704,93.428082,33.421389,90.000000,33.421389,-0.003462,0.003440,0.000000,0.000000,-0.059349,0.058973,-0.000188,0.000267,3,5,3,5,0.000746,0.002374,89.999254,33.419014,89.999254,33.419014,89.999254,Waiting for rise in 52.5 s
2026-03-24T00:54:02.515698+00:00,1.362110,1.362109,0,0,0,1.362110,1.362110,303.471737,-2.857872,93.424815,33.424635,90.000000,33.424635,-0.003267,0.003246,0.000000,0.000000,-0.059360,0.058988,-0.000188,0.000267,3,5,3,5,0.000660,0.002374,89.999340,33.422261,89.999340,33.422261,89.999340,Waiting for rise in 52.4 s
2026-03-24T00:54:02.572769+00:00,1.419177,1.419175,0,0,0,1.419177,1.419177,303.475013,-2.854935,93.421428,33.428002,90.000000,33.428002,-0.003388,0.003367,0.000000,0.000000,-0.059370,0.059003,-0.000188,0.000267,3,5,3,5,0.000703,0.002417,89.999297,33.425585,89.999297,33.425585,89.999297,Waiting for rise in 52.4 s
2026-03-24T00:54:02.629114+00:00,1.475522,1.475520,0,0,0,1.475522,1.475522,303.478249,-2.852035,93.418082,33.431327,90.000000,33.431327,-0.003345,0.003325,0.000000,0.000000,-0.059381,0.059018,-0.000189,0.000267,3,5,3,5,0.000746,0.002417,89.999254,33.428910,89.999254,33.428910,89.999254,Waiting for rise in 52.3 s
2026-03-24T00:54:02.685544+00:00,1.531949,1.531947,0,0,0,1.531949,1.531949,303.481489,-2.849131,93.414731,33.434657,90.000000,33.434657,-0.003351,0.003331,0.000000,0.000000,-0.059392,0.059033,-0.000189,0.000267,3,5,3,5,0.000746,0.002288,89.999254,33.432369,89.999254,33.432369,89.999254,Waiting for rise in 52.3 s
2026-03-24T00:54:02.741498+00:00,1.587903,1.587901,0,0,0,1.587903,1.587903,303.484704,-2.846250,93.411408,33.437961,90.000000,33.437961,-0.003323,0.003304,0.000000,0.000000,-0.059402,0.059048,-0.000189,0.000267,3,5,3,5,0.000746,0.002503,89.999254,33.435458,89.999254,33.435458,89.999254,Waiting for rise in 52.2 s
2026-03-24T00:54:02.798098+00:00,1.644498,1.644496,0,0,0,1.644498,1.644498,303.487956,-2.843337,93.408045,33.441303,90.000000,33.441303,-0.003362,0.003342,0.000000,0.000000,-0.059413,0.059063,-0.000189,0.000267,3,5,3,5,0.000789,0.002546,89.999211,33.438757,89.999211,33.438757,89.999211,Waiting for rise in 52.1 s
2026-03-24T00:54:02.862225+00:00,1.708625,1.708623,0,0,0,1.708625,1.708625,303.491643,-2.840035,93.404235,33.445091,90.000000,33.445091,-0.003810,0.003788,0.000000,0.000000,-0.059425,0.059081,-0.000189,0.000267,3,5,3,5,0.000789,0.002374,89.999211,33.442717,89.999211,33.442717,89.999211,Waiting for rise in 52.1 s
2026-03-24T00:54:02.920050+00:00,1.766460,0.000000,0,0,1,1.766460,1.766460,303.494972,-2.837053,93.400795,33.448512,90.000000,33.448512,-0.003440,0.003421,0.000000,0.000000,-0.059441,0.059103,-4.755258,4.728224,3,5,3,5,0.000660,0.002331,89.999340,33.446181,89.999340,33.446181,89.999340,Waiting for rise in 52.0 s
2026-03-24T00:54:02.980108+00:00,1.826490,0.060030,0,0,0,1.826490,1.826490,303.498425,-2.833962,93.397226,33.452060,90.000000,33.452060,-0.003568,0.003548,0.000000,0.000000,-0.059447,0.059112,-0.000189,0.000268,3,5,3,5,0.000703,0.002417,89.999297,33.449643,89.999297,33.449643,89.999297,Waiting for rise in 52.0 s
2026-03-24T00:54:03.037460+00:00,1.883858,0.117398,0,0,0,1.883858,1.883858,303.501725,-2.831007,93.393816,33.455452,90.000000,33.455452,-0.003411,0.003392,0.000000,0.000000,-0.059458,0.059128,-0.000189,0.000268,3,5,3,5,0.000789,0.002417,89.999211,33.453034,89.999211,33.453034,89.999211,Waiting for rise in 51.9 s
2026-03-24T00:54:03.093623+00:00,1.939999,0.173539,0,0,0,1.939999,1.939999,303.504957,-2.828115,93.390477,33.458771,90.000000,33.458771,-0.003338,0.003320,0.000000,0.000000,-0.059469,0.059143,-0.000189,0.000268,3,5,3,5,0.000746,0.002417,89.999254,33.456354,89.999254,33.456354,89.999254,Waiting for rise in 51.8 s
2026-03-24T00:54:03.153263+00:00,1.999659,0.233199,0,0,0,1.999659,1.999659,303.508391,-2.825041,93.386929,33.462300,90.000000,33.462300,-0.003548,0.003529,0.000000,0.000000,-0.059480,0.059159,-0.000190,0.000268,3,5,3,5,0.000746,0.002288,89.999254,33.460012,89.999254,33.460012,89.999254,Waiting for rise in 51.8 s
2026-03-24T00:54:03.210981+00:00,2.057371,0.290911,0,0,0,2.057371,2.057371,303.511715,-2.822067,93.383496,33.465715,90.000000,33.465715,-0.003433,0.003415,0.000000,0.000000,-0.059491,0.059174,-0.000190,0.000268,3,5,3,5,0.000660,0.002331,89.999340,33.463384,89.999340,33.463384,89.999340,Waiting for rise in 51.7 s
2026-03-24T00:54:03.268002+00:00,2.114365,0.347905,0,0,0,2.114365,2.114365,303.514998,-2.819130,93.380105,33.469088,90.000000,33.469088,-0.003391,0.003373,0.000000,0.000000,-0.059502,0.059189,-0.000190,0.000268,3,5,3,5,0.000789,0.002331,89.999211,33.466757,89.999211,33.466757,89.999211,Waiting for rise in 51.7 s
2026-03-24T00:54:03.331202+00:00,2.177584,0.411124,0,0,0,2.177584,2.177584,303.518640,-2.815872,93.376343,33.472830,90.000000,33.472830,-0.003762,0.003742,0.000000,0.000000,-0.059514,0.059206,-0.000190,0.000268,3,5,3,5,0.000746,0.002374,89.999254,33.470456,89.999254,33.470456,89.999254,Waiting for rise in 51.6 s
2026-03-24T00:54:03.401831+00:00,2.248225,0.481765,0,0,0,2.248225,2.248225,303.522712,-2.812230,93.372139,33.477013,90.000000,33.477013,-0.004205,0.004183,0.000000,0.000000,-0.059527,0.059225,-0.000190,0.000268,3,5,3,5,0.000832,0.002374,89.999168,33.474639,89.999168,33.474639,89.999168,Waiting for rise in 51.5 s
2026-03-24T00:54:03.459177+00:00,2.305552,0.539092,0,0,0,2.305552,2.305552,303.526018,-2.809275,93.368726,33.480409,90.000000,33.480409,-0.003413,0.003396,0.000000,0.000000,-0.059538,0.059241,-0.000190,0.000269,3,5,3,5,0.000660,0.002331,89.999340,33.478078,89.999340,33.478078,89.999340,Waiting for rise in 51.5 s
2026-03-24T00:54:03.516042+00:00,2.362416,0.595956,0,0,0,2.362416,2.362416,303.529297,-2.806343,93.365340,33.483778,90.000000,33.483778,-0.003386,0.003369,0.000000,0.000000,-0.059549,0.059256,-0.000190,0.000269,3,5,3,5,0.000660,0.002331,89.999340,33.481447,89.999340,33.481447,89.999340,Waiting for rise in 51.4 s
2026-03-24T00:54:03.578285+00:00,2.424659,0.658199,0,0,0,2.424659,2.424659,303.532888,-2.803134,93.361633,33.487467,90.000000,33.487467,-0.003707,0.003689,0.000000,0.000000,-0.059561,0.059273,-0.000190,0.000269,3,5,3,5,0.000746,0.002460,89.999254,33.485007,89.999254,33.485007,89.999254,Waiting for rise in 51.4 s
2026-03-24T00:54:03.637666+00:00,2.484023,0.717563,0,0,0,2.484023,2.484023,303.536314,-2.800072,93.358097,33.490986,90.000000,33.490986,-0.003536,0.003519,0.000000,0.000000,-0.059572,0.059289,-0.000190,0.000269,3,5,3,5,0.000746,0.002245,89.999254,33.488741,89.999254,33.488741,89.999254,Waiting for rise in 51.3 s
2026-03-24T00:54:03.698755+00:00,2.545122,0.778662,0,0,0,2.545122,2.545122,303.539841,-2.796921,93.354457,33.494609,90.000000,33.494609,-0.003640,0.003623,0.000000,0.000000,-0.059584,0.059305,-0.000191,0.000269,3,5,3,5,0.000875,0.002417,89.999125,33.492192,89.999125,33.492192,89.999125,Waiting for rise in 51.2 s
2026-03-24T00:54:03.756242+00:00,2.602622,0.836162,0,0,0,2.602622,2.602622,303.543162,-2.793955,93.351030,33.498020,90.000000,33.498020,-0.003426,0.003410,0.000000,0.000000,-0.059595,0.059320,-0.000191,0.000269,3,5,3,5,0.000703,0.002331,89.999297,33.495688,89.999297,33.495688,89.999297,Waiting for rise in 51.2 s
2026-03-24T00:54:03.810772+00:00,2.657117,0.890657,0,0,0,2.657117,2.657117,303.546309,-2.791143,93.347782,33.501253,90.000000,33.501253,-0.003248,0.003233,0.000000,0.000000,-0.059605,0.059335,-0.000191,0.000269,3,5,3,5,0.000746,0.002417,89.999254,33.498836,89.999254,33.498835,89.999254,Waiting for rise in 51.1 s
2026-03-24T00:54:03.870024+00:00,2.716400,0.949940,0,0,0,2.716400,2.716400,303.549734,-2.788085,93.344249,33.504771,90.000000,33.504771,-0.003534,0.003518,0.000000,0.000000,-0.059616,0.059351,-0.000191,0.000269,3,5,3,5,0.000832,0.002374,89.999168,33.502396,89.999168,33.502396,89.999168,Waiting for rise in 51.1 s
2026-03-24T00:54:03.925765+00:00,2.772112,1.005652,0,0,0,2.772112,2.772112,303.552954,-2.785210,93.340927,33.508078,90.000000,33.508078,-0.003322,0.003307,0.000000,0.000000,-0.059627,0.059366,-0.000191,0.000270,3,5,3,5,0.000660,0.002460,89.999340,33.505618,89.999340,33.505618,89.999340,Waiting for rise in 51.0 s
2026-03-24T00:54:03.982376+00:00,2.828746,1.062286,0,0,0,2.828746,2.828746,303.556228,-2.782287,93.337550,33.511440,90.000000,33.511440,-0.003377,0.003363,0.000000,0.000000,-0.059638,0.059381,-0.000191,0.000270,3,5,3,5,0.000746,0.002331,89.999254,33.509109,89.999254,33.509109,89.999254,Waiting for rise in 51.0 s
2026-03-24T00:54:04.043808+00:00,2.890159,1.123699,0,0,0,2.890159,2.890159,303.559780,-2.779118,93.333887,33.515088,90.000000,33.515088,-0.003663,0.003647,0.000000,0.000000,-0.059650,0.059398,-0.000191,0.000270,3,5,3,5,0.000746,0.002374,89.999254,33.512713,89.999254,33.512713,89.999254,Waiting for rise in 50.9 s
2026-03-24T00:54:04.097744+00:00,2.944113,1.177653,0,0,0,2.944113,2.944113,303.562901,-2.776332,93.330668,33.518293,90.000000,33.518293,-0.003219,0.003205,0.000000,0.000000,-0.059660,0.059413,-0.000191,0.000270,3,5,3,5,0.000703,0.002374,89.999297,33.515919,89.999297,33.515918,89.999297,Waiting for rise in 50.8 s
2026-03-24T00:54:04.154295+00:00,3.000643,1.234183,0,0,0,3.000643,3.000643,303.566171,-2.773414,93.327295,33.521652,90.000000,33.521652,-0.003373,0.003359,0.000000,0.000000,-0.059671,0.059428,-0.000191,0.000270,3,5,3,5,0.000703,0.002460,89.999297,33.519192,89.999297,33.519192,89.999297,Waiting for rise in 50.8 s
2026-03-24T00:54:04.210331+00:00,3.056696,1.290236,0,0,0,3.056696,3.056696,303.569416,-2.770520,93.323950,33.524983,90.000000,33.524983,-0.003345,0.003331,0.000000,0.000000,-0.059682,0.059443,-0.000192,0.000270,3,5,3,5,0.000746,0.002417,89.999254,33.522566,89.999254,33.522566,89.999254,Waiting for rise in 50.7 s
2026-03-24T00:54:04.266236+00:00,3.112572,1.346112,0,0,0,3.112572,3.112572,303.572650,-2.767635,93.320615,33.528305,90.000000,33.528305,-0.003335,0.003322,0.000000,0.000000,-0.059692,0.059458,-0.000192,0.000270,3,5,3,5,0.000789,0.002331,89.999211,33.525974,89.999211,33.525974,89.999211,Waiting for rise in 50.7 s
2026-03-24T00:54:04.326852+00:00,3.173195,1.406735,0,0,0,3.173195,3.173195,303.576161,-2.764504,93.316996,33.531910,90.000000,33.531910,-0.003619,0.003605,0.000000,0.000000,-0.059704,0.059474,-0.000192,0.000270,3,5,3,5,0.000660,0.002374,89.999340,33.529536,89.999340,33.529536,89.999340,Waiting for rise in 50.6 s
2026-03-24T00:54:04.402128+00:00,3.248453,1.481993,0,0,0,3.248453,3.248453,303.580521,-2.760617,93.312502,33.536387,90.000000,33.536387,-0.004494,0.004477,0.000000,0.000000,-0.059718,0.059495,-0.000192,0.000271,3,5,3,5,0.000703,0.002331,89.999297,33.534056,89.999297,33.534055,89.999297,Waiting for rise in 50.5 s
2026-03-24T00:54:04.461797+00:00,3.308121,1.541661,0,0,0,3.308121,3.308121,303.583978,-2.757535,93.308939,33.539937,90.000000,33.539937,-0.003564,0.003550,0.000000,0.000000,-0.059730,0.059511,-0.000192,0.000271,3,5,3,5,0.000746,0.002331,89.999254,33.537606,89.999254,33.537606,89.999254,Waiting for rise in 50.5 s
2026-03-24T00:54:04.522700+00:00,3.369029,1.602569,0,0,0,3.369029,3.369029,303.587509,-2.754388,93.305300,33.543562,90.000000,33.543562,-0.003638,0.003625,0.000000,0.000000,-0.059741,0.059527,-0.000192,0.000271,3,5,3,5,0.000789,0.002374,89.999211,33.541188,89.999211,33.541188,89.999211,Waiting for rise in 50.4 s
2026-03-24T00:54:04.580947+00:00,3.427272,1.660812,0,0,0,3.427272,3.427272,303.590886,-2.751379,93.301820,33.547030,90.000000,33.547030,-0.003480,0.003468,0.000000,0.000000,-0.059753,0.059543,-0.000192,0.000271,3,5,3,5,0.000746,0.002374,89.999254,33.544656,89.999254,33.544656,89.999254,Waiting for rise in 50.4 s
2026-03-24T00:54:04.642017+00:00,3.488337,1.721877,0,0,0,3.488337,3.488337,303.594428,-2.748223,93.298171,33.550666,90.000000,33.550666,-0.003649,0.003637,0.000000,0.000000,-0.059764,0.059560,-0.000192,0.000271,3,5,3,5,0.000660,0.002331,89.999340,33.548335,89.999340,33.548335,89.999340,Waiting for rise in 50.3 s
2026-03-24T00:54:04.709010+00:00,3.555338,0.000000,0,0,1,3.555338,3.555338,303.598320,-2.744756,93.294162,33.554662,90.000000,33.554662,-0.004010,0.003996,0.000000,0.000000,-0.059782,0.059585,-4.782572,4.766772,3,5,3,5,0.000746,0.002417,89.999254,33.552245,89.999254,33.552245,89.999254,Waiting for rise in 50.2 s
2026-03-24T00:54:04.775213+00:00,3.621558,0.066221,0,0,0,3.621558,3.621558,303.602164,-2.741333,93.290203,33.558608,90.000000,33.558608,-0.003959,0.003946,0.000000,0.000000,-0.059790,0.059596,-0.000193,0.000271,3,5,3,5,0.000789,0.002417,89.999211,33.556191,89.999211,33.556191,89.999211,Waiting for rise in 50.2 s
2026-03-24T00:54:04.829229+00:00,3.675541,0.120204,0,0,0,3.675541,3.675541,303.605298,-2.738543,93.286975,33.561826,90.000000,33.561826,-0.003228,0.003218,0.000000,0.000000,-0.059800,0.059610,-0.000193,0.000271,3,5,3,5,0.000746,0.002374,89.999254,33.559452,89.999254,33.559452,89.999254,Waiting for rise in 50.1 s
2026-03-24T00:54:04.889890+00:00,3.736219,0.180881,0,0,0,3.736219,3.736219,303.608822,-2.735406,93.283346,33.565443,90.000000,33.565443,-0.003629,0.003618,0.000000,0.000000,-0.059812,0.059627,-0.000193,0.000272,3,5,3,5,0.000746,0.002331,89.999254,33.563112,89.999254,33.563112,89.999254,Waiting for rise in 50.1 s
2026-03-24T00:54:04.945653+00:00,3.791958,0.236620,0,0,0,3.791958,3.791958,303.612060,-2.732524,93.280012,33.568767,90.000000,33.568767,-0.003334,0.003324,0.000000,0.000000,-0.059823,0.059642,-0.000193,0.000272,3,5,3,5,0.000746,0.002374,89.999254,33.566393,89.999254,33.566393,89.999254,Waiting for rise in 50.0 s
2026-03-24T00:54:05.008689+00:00,3.855026,0.299688,0,0,0,3.855026,3.855026,303.615724,-2.729262,93.276238,33.572529,90.000000,33.572529,-0.003773,0.003762,0.000000,0.000000,-0.059835,0.059659,-0.000193,0.000272,3,5,3,5,0.000660,0.002288,89.999340,33.570241,89.999340,33.570241,89.999340,Waiting for rise in 49.9 s
2026-03-24T00:54:05.064919+00:00,3.911226,0.355888,0,0,0,3.911226,3.911226,303.618991,-2.726356,93.272875,33.575883,90.000000,33.575883,-0.003363,0.003353,0.000000,0.000000,-0.059846,0.059675,-0.000193,0.000272,3,5,3,5,0.000746,0.002417,89.999254,33.573466,89.999254,33.573466,89.999254,Waiting for rise in 49.9 s
2026-03-24T00:54:05.124424+00:00,3.970760,0.415423,0,0,0,3.970760,3.970760,303.622453,-2.723276,93.269312,33.579436,90.000000,33.579436,-0.003563,0.003553,0.000000,0.000000,-0.059857,0.059691,-0.000193,0.000272,3,5,3,5,0.000660,0.002417,89.999340,33.577019,89.999340,33.577019,89.999340,Waiting for rise in 49.8 s
2026-03-24T00:54:05.179272+00:00,4.025588,0.470251,0,0,0,4.025588,4.025588,303.625642,-2.720440,93.266030,33.582709,90.000000,33.582709,-0.003282,0.003273,0.000000,0.000000,-0.059868,0.059706,-0.000193,0.000272,3,5,3,5,0.000875,0.002331,89.999125,33.580378,89.999125,33.580378,89.999125,Waiting for rise in 49.8 s
2026-03-24T00:54:05.239629+00:00,4.085957,0.530619,0,0,0,4.085957,4.085957,303.629154,-2.717317,93.262415,33.586314,90.000000,33.586314,-0.003614,0.003605,0.000000,0.000000,-0.059880,0.059722,-0.000194,0.000272,3,5,3,5,0.000660,0.002417,89.999340,33.583897,89.999340,33.583897,89.999340,Waiting for rise in 49.7 s
2026-03-24T00:54:05.294760+00:00,4.141080,0.585743,0,0,0,4.141080,4.141080,303.632361,-2.714464,93.259114,33.589606,90.000000,33.589606,-0.003301,0.003293,0.000000,0.000000,-0.059890,0.059737,-0.000194,0.000272,3,5,3,5,0.000789,0.002374,89.999211,33.587232,89.999211,33.587232,89.999211,Waiting for rise in 49.6 s
2026-03-24T00:54:05.353399+00:00,4.199723,0.644386,0,0,0,4.199723,4.199723,303.635775,-2.711430,93.255602,33.593110,90.000000,33.593110,-0.003512,0.003504,0.000000,0.000000,-0.059902,0.059753,-0.000194,0.000272,3,5,3,5,0.000703,0.002417,89.999297,33.590693,89.999297,33.590693,89.999297,Waiting for rise in 49.6 s
2026-03-24T00:54:05.411318+00:00,4.257604,0.702266,0,0,0,4.257604,4.257604,303.639145,-2.708434,93.252134,33.596569,90.000000,33.596569,-0.003467,0.003459,0.000000,0.000000,-0.059913,0.059769,-0.000194,0.000273,3,5,3,5,0.000660,0.002374,89.999340,33.594195,89.999340,33.594195,89.999340,Waiting for rise in 49.5 s
2026-03-24T00:54:05.473873+00:00,4.320191,0.764853,0,0,0,4.320191,4.320191,303.642791,-2.705194,93.248384,33.600310,90.000000,33.600310,-0.003750,0.003741,0.000000,0.000000,-0.059925,0.059786,-0.000194,0.000273,3,5,3,5,0.000789,0.002417,89.999211,33.597893,89.999211,33.597893,89.999211,Waiting for rise in 49.5 s
2026-03-24T00:54:05.529501+00:00,4.375805,0.820468,0,0,0,4.375805,4.375805,303.646031,-2.702315,93.245051,33.603636,90.000000,33.603636,-0.003333,0.003325,0.000000,0.000000,-0.059936,0.059801,-0.000194,0.000273,3,5,3,5,0.000746,0.002374,89.999254,33.601261,89.999254,33.601261,89.999254,Waiting for rise in 49.4 s
2026-03-24T00:54:05.588134+00:00,4.434438,0.879100,0,0,0,4.434438,4.434438,303.649448,-2.699280,93.241537,33.607142,90.000000,33.607142,-0.003515,0.003507,0.000000,0.000000,-0.059947,0.059817,-0.000194,0.000273,3,5,3,5,0.000789,0.002460,89.999211,33.604682,89.999211,33.604682,89.999211,Waiting for rise in 49.4 s
2026-03-24T00:54:05.649390+00:00,4.495690,0.940353,0,0,0,4.495690,4.495690,303.653019,-2.696108,93.237864,33.610807,90.000000,33.610807,-0.003672,0.003664,0.000000,0.000000,-0.059959,0.059834,-0.000194,0.000273,3,5,3,5,0.000746,0.002374,89.999254,33.608433,89.999254,33.608433,89.999254,Waiting for rise in 49.3 s
